Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,9425696,-,-,-,-6.22,-36.03,-3,238,-3,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,4.0.1
Year,Month,Day,Hour,Minute,Temperature,DHI,DNI,Cloud Type,GHI,Relative Humidity,Pressure,Wind Speed
2023,1,1,0,0,23.1,0,0,8,0,93.5,988,3
2023,1,1,1,0,23,0,0,7,0,94.35000000000001,988,2.8000000000000003
2023,1,1,2,0,22.8,0,0,8,0,95.46000000000001,987,2.5
2023,1,1,3,0,22.700000000000003,0,0,7,0,96.01,987,2.3000000000000003
2023,1,1,4,0,22.6,0,0,7,0,96.68,988,2.2
2023,1,1,5,0,23,0,0,7,0,94.87,989,2.6
2023,1,1,6,0,24.5,47,466,7,128,86.76,989,3.8000000000000003
2023,1,1,7,0,26.6,74,740,0,372,73.09,990,4.6000000000000005
2023,1,1,8,0,28.900000000000002,202,523,8,520,60.370000000000005,990,4.9
2023,1,1,9,0,31,427,265,2,633,51.6,989,5
2023,1,1,10,0,32.6,343,451,8,745,46.25,989,5.2
2023,1,1,11,0,33.5,409,532,3,915,43.52,988,5.4
2023,1,1,12,0,33.9,113,882,7,949,42.28,987,5.5
2023,1,1,13,0,33.7,429,422,3,802,42.52,986,5.5
2023,1,1,14,0,33,332,55,7,374,44.08,986,5.5
2023,1,1,15,0,31.700000000000003,93,0,8,94,47.57,986,5.4
2023,1,1,16,0,30.1,189,70,7,216,52.92,986,5.1000000000000005
2023,1,1,17,0,28.1,78,33,7,83,61.81,987,4.3
2023,1,1,18,0,26.6,0,0,7,0,71.23,988,3.8000000000000003
2023,1,1,19,0,25.700000000000003,0,0,7,0,78.74,989,3.5
