Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,9425696,-,-,-,-6.22,-36.03,-3,238,-3,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,4.0.0
Year,Month,Day,Hour,Minute,Temperature,DHI,DNI,Cloud Type,GHI,Relative Humidity,Pressure,Wind Speed
2019,1,5,19,0,26.700000000000003,0,0,6,0,70.57000000000001,991,4.9
2019,1,5,20,0,26.1,0,0,6,0,74.8,991,4.7
2019,1,5,21,0,25.6,0,0,6,0,78.3,991,4.6000000000000005
2019,1,5,22,0,25.200000000000003,0,0,8,0,80.89,991,4.4
2019,1,5,23,0,24.900000000000002,0,0,8,0,82.37,990,4.2
2019,1,6,0,0,24.5,0,0,7,0,84.47,989,3.9000000000000004
2019,1,6,1,0,24.3,0,0,7,0,85.82000000000001,988,3.6
2019,1,6,2,0,24.1,0,0,7,0,87.3,988,3.4000000000000004
2019,1,6,3,0,23.900000000000002,0,0,7,0,88.82000000000001,988,3.4000000000000004
2019,1,6,4,0,23.8,0,0,7,0,89.79,989,3.5
2019,1,6,5,0,23.8,0,0,7,0,90.19,989,3.8000000000000003
2019,1,6,6,0,24.700000000000003,78,17,7,81,85.23,990,4.6000000000000005
2019,1,6,7,0,26.3,184,36,8,198,74.61,990,5.4
2019,1,6,8,0,28.200000000000003,286,70,8,328,63.7,990,5.6000000000000005
2019,1,6,9,0,29.900000000000002,386,108,6,469,55.56,990,5.4
2019,1,6,10,0,31.3,293,584,7,813,49.34,989,5.300000000000001
2019,1,6,11,0,32.2,434,6,3,440,45.39,989,5.1000000000000005
2019,1,6,12,0,32.5,394,377,7,753,43.5,988,4.9
2019,1,6,13,0,32.300000000000004,458,43,3,497,43.5,987,4.9
2019,1,6,14,0,31.6,410,65,4,459,45.36,987,5.1000000000000005
2019,1,6,15,0,30.700000000000003,253,402,7,494,48.22,987,5.2
2019,1,6,16,0,29.5,156,18,8,163,52.800000000000004,988,5
2019,1,6,17,0,27.900000000000002,63,5,8,64,60.120000000000005,989,4.5
2019,1,6,18,0,26.700000000000003,0,0,7,0,67.03,989,4.1000000000000005
2019,1,6,19,0,26,0,0,7,0,72.26,990,4.1000000000000005
2019,1,6,20,0,25.3,0,0,7,0,77.17,990,3.8000000000000003
2019,1,6,21,0,24.900000000000002,0,0,7,0,80.13,990,3.4000000000000004
2019,1,6,22,0,24.5,0,0,7,0,82.54,990,3.3000000000000003
2019,1,6,23,0,24.1,0,0,7,0,84.67,989,3.1
2019,1,7,0,0,23.700000000000003,0,0,7,0,86.73,988,2.9000000000000004
2019,1,7,1,0,23.400000000000002,0,0,8,0,88.33,988,2.9000000000000004
2019,1,7,2,0,23.1,0,0,3,0,90,988,2.9000000000000004
2019,1,7,3,0,22.900000000000002,0,0,7,0,91.18,988,3.1
2019,1,7,4,0,22.8,0,0,7,0,91.83,988,3.4000000000000004
2019,1,7,5,0,23,0,0,7,0,91.07000000000001,989,3.8000000000000003
2019,1,7,6,0,24.8,83,40,7,90,80.91,990,4.7
2019,1,7,7,0,27.400000000000002,202,87,8,236,65.78,990,5.2
2019,1,7,8,0,30,250,37,8,272,52.93,990,5
2019,1,7,9,0,32.2,220,592,7,676,44.02,990,4.800000000000001
2019,1,7,10,0,33.9,318,538,7,797,38.47,989,4.800000000000001
2019,1,7,11,0,34.9,346,509,7,831,35.46,988,4.7
2019,1,7,12,0,35.2,466,67,8,530,34.42,988,4.7
2019,1,7,13,0,34.7,443,44,8,483,35.45,987,4.9
2019,1,7,14,0,33.5,178,1,8,179,38.480000000000004,987,5
2019,1,7,15,0,32,272,36,8,294,43.13,987,5.1000000000000005
2019,1,7,16,0,30.3,213,150,7,272,49.72,988,5
2019,1,7,17,0,28.6,51,1,6,52,57.75,989,4.6000000000000005
2019,1,7,18,0,27.400000000000002,0,0,6,0,64.7,990,4.4
2019,1,7,19,0,26.6,0,0,7,0,70.19,991,4.2
2019,1,7,20,0,26,0,0,6,0,74.56,991,4.2
2019,1,7,21,0,25.400000000000002,0,0,7,0,78.65,991,4.3
2019,1,7,22,0,25,0,0,7,0,81.27,990,4.2
2019,1,7,23,0,24.700000000000003,0,0,7,0,83.19,989,3.9000000000000004
2019,1,8,0,0,24.400000000000002,0,0,6,0,85.12,988,3.8000000000000003
2019,1,8,1,0,24.1,0,0,7,0,87.17,988,3.7
2019,1,8,2,0,23.900000000000002,0,0,7,0,88.73,988,3.4000000000000004
2019,1,8,3,0,23.700000000000003,0,0,7,0,90.29,988,3.2
2019,1,8,4,0,23.6,0,0,3,0,91.32000000000001,989,3
2019,1,8,5,0,23.6,0,0,0,0,91.61,989,3.2
2019,1,8,6,0,24.700000000000003,80,12,3,82,85.16,990,4.3
2019,1,8,7,0,26.6,73,727,0,358,72.89,990,5
2019,1,8,8,0,28.8,326,229,3,463,60.94,990,5
2019,1,8,9,0,30.700000000000003,355,200,7,509,52.09,990,4.7
2019,1,8,10,0,32,397,322,7,684,46.36,989,4.4
2019,1,8,11,0,32.7,403,295,8,684,43.27,989,4.1000000000000005
2019,1,8,12,0,32.800000000000004,275,613,7,860,42.38,988,3.9000000000000004
2019,1,8,13,0,32.4,379,340,7,683,43.33,987,3.9000000000000004
2019,1,8,14,0,31.700000000000003,409,303,3,643,45.5,986,4
2019,1,8,15,0,30.5,292,139,7,375,50.02,987,4.1000000000000005
2019,1,8,16,0,29.1,107,0,3,107,56.53,987,4.2
2019,1,8,17,0,27.400000000000002,29,0,6,29,65.84,988,3.9000000000000004
2019,1,8,18,0,26.3,0,0,6,0,72.45,989,4.1000000000000005
2019,1,8,19,0,25.700000000000003,0,0,6,0,76.84,990,4.1000000000000005
2019,1,8,20,0,25.200000000000003,0,0,6,0,80.72,990,3.8000000000000003
2019,1,8,21,0,24.8,0,0,6,0,83.99,990,3.5
2019,1,8,22,0,24.6,0,0,7,0,85.92,990,3.2
2019,1,8,23,0,24.3,0,0,7,0,87.85000000000001,989,3
2019,1,9,0,0,24.1,0,0,7,0,89.04,988,3
2019,1,9,1,0,23.900000000000002,0,0,7,0,90.19,988,2.9000000000000004
2019,1,9,2,0,23.700000000000003,0,0,7,0,91.4,988,2.7
2019,1,9,3,0,23.6,0,0,8,0,92.04,988,2.6
2019,1,9,4,0,23.5,0,0,7,0,92.78,988,2.5
2019,1,9,5,0,23.5,0,0,4,0,93.17,989,2.6
2019,1,9,6,0,24.400000000000002,43,3,8,43,88.18,990,3.5
2019,1,9,7,0,25.700000000000003,192,185,8,264,79.4,990,4.5
2019,1,9,8,0,27.3,146,0,3,146,69.3,990,4.800000000000001
2019,1,9,9,0,28.700000000000003,427,154,4,545,61.4,989,4.9
2019,1,9,10,0,29.900000000000002,106,944,1,946,55.620000000000005,989,5
2019,1,9,11,0,30.8,112,955,1,1023,51.74,988,5.1000000000000005
2019,1,9,12,0,31.200000000000003,486,69,3,552,49.84,987,5.2
2019,1,9,13,0,31.200000000000003,497,248,3,718,49.35,986,5.2
2019,1,9,14,0,30.8,115,886,0,801,50.13,986,5.300000000000001
2019,1,9,15,0,30.1,292,170,7,395,51.97,986,5.300000000000001
2019,1,9,16,0,28.8,226,65,4,252,56.42,987,5
2019,1,9,17,0,27.1,75,10,7,77,63.77,987,4.3
2019,1,9,18,0,25.900000000000002,0,0,6,0,70.23,988,4
2019,1,9,19,0,25.200000000000003,0,0,6,0,74.79,989,3.7
2019,1,9,20,0,24.700000000000003,0,0,7,0,78.44,990,3.5
2019,1,9,21,0,24.3,0,0,7,0,81.27,990,3.4000000000000004
2019,1,9,22,0,23.900000000000002,0,0,7,0,83.56,989,3.5
2019,1,9,23,0,23.6,0,0,2,0,84.62,989,3.6
2019,1,10,0,0,23.200000000000003,0,0,7,0,86.28,988,3.5
2019,1,10,1,0,22.900000000000002,0,0,7,0,87.95,987,3.5
2019,1,10,2,0,22.700000000000003,0,0,7,0,89.51,987,3.3000000000000003
2019,1,10,3,0,22.5,0,0,7,0,91.25,987,3.1
2019,1,10,4,0,22.400000000000002,0,0,7,0,92.58,988,3.1
2019,1,10,5,0,22.700000000000003,0,0,7,0,91.9,989,3.5
2019,1,10,6,0,24.5,79,14,3,81,82.82000000000001,989,4.6000000000000005
2019,1,10,7,0,27,74,724,1,355,68.61,990,5.6000000000000005
2019,1,10,8,0,29.3,170,626,7,544,57.410000000000004,989,5.7
2019,1,10,9,0,31.5,314,417,7,634,49.07,989,5.6000000000000005
2019,1,10,10,0,33.300000000000004,503,190,2,672,42.99,988,5.5
2019,1,10,11,0,34.6,332,535,7,842,38.58,987,5.4
2019,1,10,12,0,35.2,399,380,7,762,36.33,986,5.5
2019,1,10,13,0,35.2,351,458,7,761,35.89,986,5.7
2019,1,10,14,0,34.4,316,418,7,641,37.32,985,6
2019,1,10,15,0,33.1,274,318,7,467,40.26,985,6.1000000000000005
2019,1,10,16,0,31.1,88,688,1,363,45.74,986,5.800000000000001
2019,1,10,17,0,28.8,87,15,2,89,53.92,987,5.2
2019,1,10,18,0,27.200000000000003,0,0,0,0,61.88,988,4.6000000000000005
2019,1,10,19,0,26,0,0,3,0,69.15,989,4.2
2019,1,10,20,0,25.1,0,0,0,0,75.49,990,4
2019,1,10,21,0,24.400000000000002,0,0,0,0,80.94,990,3.9000000000000004
2019,1,10,22,0,23.8,0,0,0,0,85.82000000000001,990,3.9000000000000004
2019,1,10,23,0,23.400000000000002,0,0,0,0,89.21000000000001,989,3.6
2019,1,11,0,0,23.1,0,0,0,0,91.81,989,3.5
2019,1,11,1,0,23,0,0,0,0,93.06,988,3.3000000000000003
2019,1,11,2,0,22.900000000000002,0,0,0,0,94.05,988,3
2019,1,11,3,0,22.700000000000003,0,0,0,0,95.02,988,2.9000000000000004
2019,1,11,4,0,22.5,0,0,0,0,95.21000000000001,988,3
2019,1,11,5,0,22.6,0,0,0,0,93.71000000000001,989,3.3000000000000003
2019,1,11,6,0,24.400000000000002,41,465,0,113,81.42,990,5
2019,1,11,7,0,27,69,755,7,361,65.31,990,5.7
2019,1,11,8,0,29.6,257,234,7,397,52.96,990,5.5
2019,1,11,9,0,32,356,226,7,530,43.03,990,5.2
2019,1,11,10,0,33.9,285,580,7,801,35.660000000000004,989,5
2019,1,11,11,0,35.300000000000004,522,177,2,691,30.78,988,5
2019,1,11,12,0,36.1,119,963,0,1041,28.310000000000002,987,5
2019,1,11,13,0,36.1,288,714,2,928,28.52,986,5.1000000000000005
2019,1,11,14,0,35.4,114,898,1,812,30.87,986,5.300000000000001
2019,1,11,15,0,34,342,86,3,395,35.18,986,5.4
2019,1,11,16,0,32.1,197,307,2,321,41.53,986,5.2
2019,1,11,17,0,29.8,88,17,2,91,50.7,987,4.9
2019,1,11,18,0,28.3,0,0,0,0,58.36,988,5
2019,1,11,19,0,27.1,0,0,0,0,65.34,989,4.7
2019,1,11,20,0,26.200000000000003,0,0,0,0,71.19,990,4.4
2019,1,11,21,0,25.400000000000002,0,0,0,0,76.28,990,4.2
2019,1,11,22,0,24.8,0,0,0,0,80.03,989,3.9000000000000004
2019,1,11,23,0,24.3,0,0,0,0,83.04,989,3.7
2019,1,12,0,0,23.900000000000002,0,0,0,0,85.25,988,3.5
2019,1,12,1,0,23.5,0,0,0,0,87.38,988,3.2
2019,1,12,2,0,23.200000000000003,0,0,0,0,88.76,987,3
2019,1,12,3,0,23,0,0,1,0,89.7,988,2.8000000000000003
2019,1,12,4,0,22.8,0,0,1,0,90.62,988,2.4000000000000004
2019,1,12,5,0,23,0,0,0,0,89.42,989,2.5
2019,1,12,6,0,24.700000000000003,42,429,0,108,79.51,989,3.8000000000000003
2019,1,12,7,0,27.200000000000003,71,724,0,350,67.01,990,4.1000000000000005
2019,1,12,8,0,29.700000000000003,86,851,1,593,56.800000000000004,990,3.7
2019,1,12,9,0,31.900000000000002,103,902,0,795,49.36,989,3.2
2019,1,12,10,0,33.4,109,939,0,945,44.6,988,2.9000000000000004
2019,1,12,11,0,34.5,521,270,3,778,41.08,988,2.7
2019,1,12,12,0,35,504,331,3,821,39.18,987,2.7
2019,1,12,13,0,34.7,341,605,2,883,39.550000000000004,986,2.9000000000000004
2019,1,12,14,0,33.6,27,0,8,27,42.95,986,3.2
2019,1,12,15,0,32,15,0,6,15,49.51,986,3.6
2019,1,12,16,0,30,7,0,6,7,59.69,987,3.6
2019,1,12,17,0,28.1,3,0,6,3,71.98,988,3.2
2019,1,12,18,0,27,0,0,6,0,80.01,989,3
2019,1,12,19,0,26.3,0,0,6,0,85.18,990,2.9000000000000004
2019,1,12,20,0,25.8,0,0,6,0,88.45,990,2.7
2019,1,12,21,0,25.400000000000002,0,0,6,0,90.59,990,2.6
2019,1,12,22,0,25.1,0,0,8,0,92.07000000000001,990,2.4000000000000004
2019,1,12,23,0,24.8,0,0,8,0,93.24,989,2.2
2019,1,13,0,0,24.6,0,0,7,0,93.5,988,2.2
2019,1,13,1,0,24.400000000000002,0,0,4,0,93.88,988,2.1
2019,1,13,2,0,24.200000000000003,0,0,4,0,94.31,987,2
2019,1,13,3,0,24.1,0,0,4,0,94.54,988,1.9000000000000001
2019,1,13,4,0,23.900000000000002,0,0,4,0,95.14,988,1.9000000000000001
2019,1,13,5,0,24,0,0,4,0,94.09,989,2.1
2019,1,13,6,0,24.700000000000003,38,461,1,108,89.17,989,3
2019,1,13,7,0,26,65,738,0,349,80.16,990,3.7
2019,1,13,8,0,27.5,81,854,0,589,70.84,990,3.9000000000000004
2019,1,13,9,0,29,101,900,0,791,63.25,990,3.9000000000000004
2019,1,13,10,0,30.3,109,933,0,940,57.4,989,3.9000000000000004
2019,1,13,11,0,31.3,115,947,0,1021,53.1,989,3.9000000000000004
2019,1,13,12,0,31.700000000000003,124,937,0,1021,50.870000000000005,988,3.8000000000000003
2019,1,13,13,0,31.8,119,923,0,948,49.74,987,3.8000000000000003
2019,1,13,14,0,31.5,111,888,1,805,50.050000000000004,987,3.8000000000000003
2019,1,13,15,0,30.8,282,411,2,533,51.86,987,3.8000000000000003
2019,1,13,16,0,29.700000000000003,181,58,7,205,55.730000000000004,987,3.7
2019,1,13,17,0,27.900000000000002,49,427,0,123,64.44,988,2.9000000000000004
2019,1,13,18,0,26.6,0,0,7,0,71.05,989,3.1
2019,1,13,19,0,25.8,0,0,7,0,75.7,990,3.2
2019,1,13,20,0,25,0,0,6,0,80.65,990,3.2
2019,1,13,21,0,24.400000000000002,0,0,6,0,84.85000000000001,990,3.3000000000000003
2019,1,13,22,0,23.900000000000002,0,0,7,0,88.83,990,3.4000000000000004
2019,1,13,23,0,23.6,0,0,7,0,91.75,989,3.3000000000000003
2019,1,14,0,0,23.400000000000002,0,0,7,0,93.89,989,3.2
2019,1,14,1,0,23.400000000000002,0,0,7,0,94.41,989,3.1
2019,1,14,2,0,23.400000000000002,0,0,7,0,94.45,988,3
2019,1,14,3,0,23.3,0,0,7,0,95.23,989,2.9000000000000004
2019,1,14,4,0,23.3,0,0,7,0,95.39,989,2.7
2019,1,14,5,0,23.6,0,0,7,0,94.12,989,3
2019,1,14,6,0,25.200000000000003,71,19,7,73,85.2,990,4.1000000000000005
2019,1,14,7,0,27.400000000000002,200,209,3,280,71.69,990,4.7
2019,1,14,8,0,29.5,249,260,7,404,60.93,990,4.7
2019,1,14,9,0,31.3,96,912,0,795,53.46,990,4.7
2019,1,14,10,0,32.7,104,947,0,947,48.69,990,4.7
2019,1,14,11,0,33.5,109,961,0,1028,46.1,989,4.6000000000000005
2019,1,14,12,0,33.800000000000004,312,563,7,852,45.09,988,4.7
2019,1,14,13,0,33.800000000000004,400,332,7,699,44.84,987,4.800000000000001
2019,1,14,14,0,33.2,359,238,7,545,46.17,987,4.9
2019,1,14,15,0,32.1,261,51,6,292,49.120000000000005,987,4.9
2019,1,14,16,0,30.6,180,43,7,197,53.95,987,4.7
2019,1,14,17,0,28.6,89,43,7,97,62.6,988,3.9000000000000004
2019,1,14,18,0,27.1,0,0,7,0,70.64,989,3.7
2019,1,14,19,0,26.1,0,0,6,0,76.59,990,3.6
2019,1,14,20,0,25.400000000000002,0,0,7,0,80.87,991,3.5
2019,1,14,21,0,24.700000000000003,0,0,7,0,84.39,991,3.5
2019,1,14,22,0,24.200000000000003,0,0,7,0,86.17,991,3.5
2019,1,14,23,0,23.700000000000003,0,0,7,0,87.43,990,3.5
2019,1,15,0,0,23.200000000000003,0,0,7,0,88.58,989,3.4000000000000004
2019,1,15,1,0,22.700000000000003,0,0,7,0,90,989,3.4000000000000004
2019,1,15,2,0,22.400000000000002,0,0,7,0,90.41,988,3.2
2019,1,15,3,0,22.1,0,0,7,0,91.04,988,3.1
2019,1,15,4,0,22,0,0,3,0,90.89,989,3
2019,1,15,5,0,22.1,0,0,7,0,90.01,990,3.2
2019,1,15,6,0,24,63,8,7,64,78.93,990,4.4
2019,1,15,7,0,26.6,193,118,7,238,64.49,991,4.7
2019,1,15,8,0,29,294,175,6,397,53.27,991,4.3
2019,1,15,9,0,31,373,112,6,459,46.33,991,3.9000000000000004
2019,1,15,10,0,32.5,235,694,7,852,42.59,990,3.5
2019,1,15,11,0,33.4,281,566,7,822,40.88,989,3.2
2019,1,15,12,0,33.6,281,646,7,901,40.96,989,3.2
2019,1,15,13,0,33.1,392,372,7,727,42.78,988,3.3000000000000003
2019,1,15,14,0,32.300000000000004,354,331,7,613,45.660000000000004,988,3.5
2019,1,15,15,0,31.200000000000003,255,406,7,504,49.79,988,3.7
