Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,9401084,-,-,-,-4.9,-37.37,-3,36,-3,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,4.0.0
Year,Month,Day,Hour,Minute,Temperature,DHI,DNI,Cloud Type,GHI,Relative Humidity,Wind Speed,Pressure
2021,1,1,0,0,27.200000000000003,0,0,0,0,76.93,6.2,1008
2021,1,1,1,0,26.8,0,0,0,0,78.75,5.800000000000001,1007
2021,1,1,2,0,26.6,0,0,0,0,79.82000000000001,5.300000000000001,1007
2021,1,1,3,0,26.400000000000002,0,0,0,0,80.87,4.9,1008
2021,1,1,4,0,26.3,0,0,0,0,81.14,4.6000000000000005,1008
2021,1,1,5,0,26.200000000000003,0,0,0,0,81.2,4.4,1009
2021,1,1,6,0,27.1,42,386,0,97,75.8,5.1000000000000005,1010
2021,1,1,7,0,28.5,75,698,0,336,67.52,5.4,1010
2021,1,1,8,0,30.3,92,835,0,577,58.300000000000004,5.4,1010
2021,1,1,9,0,32.300000000000004,100,910,0,785,49.77,5.2,1010
2021,1,1,10,0,34,104,951,0,937,43.29,4.9,1009
2021,1,1,11,0,35.300000000000004,106,969,0,1019,39.02,4.7,1008
2021,1,1,12,0,36.1,113,963,0,1023,36.46,4.5,1007
2021,1,1,13,0,36.4,109,949,0,950,35.09,4.6000000000000005,1006
2021,1,1,14,0,36.2,103,914,0,806,35.03,4.9,1005
2021,1,1,15,0,35.4,94,846,0,604,36.79,5.300000000000001,1005
2021,1,1,16,0,33.9,79,712,0,362,41.53,5.7,1005
2021,1,1,17,0,31.6,49,417,0,119,51.300000000000004,6.1000000000000005,1006
2021,1,1,18,0,29.700000000000003,0,0,0,0,62.2,6.2,1007
2021,1,1,19,0,28.900000000000002,0,0,0,0,67.55,6.1000000000000005,1008
2021,1,1,20,0,28.5,0,0,0,0,69.33,5.9,1008
2021,1,1,21,0,28.1,0,0,0,0,70.31,5.800000000000001,1009
2021,1,1,22,0,27.6,0,0,0,0,71.83,5.7,1008
2021,1,1,23,0,27.1,0,0,0,0,73.89,5.5,1008
2021,1,2,0,0,26.6,0,0,0,0,76.23,5.2,1008
2021,1,2,1,0,26.200000000000003,0,0,0,0,78.37,4.9,1007
2021,1,2,2,0,25.900000000000002,0,0,0,0,80.26,4.5,1008
2021,1,2,3,0,25.700000000000003,0,0,0,0,81.44,4.2,1008
2021,1,2,4,0,25.400000000000002,0,0,0,0,82.89,3.9000000000000004,1008
2021,1,2,5,0,25.3,0,0,0,0,83.2,4,1009
2021,1,2,6,0,26.5,43,370,0,95,75.58,4.9,1010
2021,1,2,7,0,28.3,77,692,0,335,65.61,5.300000000000001,1010
2021,1,2,8,0,30.200000000000003,94,834,0,578,56.46,5.1000000000000005,1010
2021,1,2,9,0,32.2,102,910,0,787,48.160000000000004,4.800000000000001,1009
2021,1,2,10,0,33.9,110,947,0,939,41.84,4.7,1008
2021,1,2,11,0,35.1,115,962,0,1020,37.89,4.7,1007
2021,1,2,12,0,35.800000000000004,124,949,0,1021,36.07,4.800000000000001,1006
2021,1,2,13,0,35.800000000000004,125,928,0,948,36.24,5.2,1005
2021,1,2,14,0,35.2,118,887,0,802,38.28,5.7,1005
2021,1,2,15,0,33.9,108,814,0,599,42.97,6.2,1005
2021,1,2,16,0,32,88,682,0,360,50.72,6.6000000000000005,1005
2021,1,2,17,0,29.700000000000003,52,396,0,119,62.26,6.7,1006
2021,1,2,18,0,28.3,0,0,0,0,71.84,6.5,1007
2021,1,2,19,0,27.8,0,0,0,0,76.42,6.4,1007
2021,1,2,20,0,27.5,0,0,0,0,78.68,6.300000000000001,1008
2021,1,2,21,0,27.3,0,0,0,0,79.19,6.2,1008
2021,1,2,22,0,27.1,0,0,0,0,79.26,5.9,1008
2021,1,2,23,0,26.8,0,0,0,0,80.46000000000001,5.5,1007
2021,1,3,0,0,26.5,0,0,0,0,81.85000000000001,5.2,1006
2021,1,3,1,0,26.200000000000003,0,0,0,0,83.23,4.800000000000001,1006
2021,1,3,2,0,26.1,0,0,0,0,83.72,4.3,1006
2021,1,3,3,0,25.900000000000002,0,0,0,0,84.87,3.8000000000000003,1006
2021,1,3,4,0,25.8,0,0,0,0,85.45,3.4000000000000004,1007
2021,1,3,5,0,25.8,0,0,0,0,85.37,3.2,1008
2021,1,3,6,0,26.8,44,363,0,94,79,4.1000000000000005,1008
2021,1,3,7,0,28.5,77,696,0,334,69.19,4.6000000000000005,1008
2021,1,3,8,0,30.3,92,838,0,578,60.88,4.800000000000001,1008
2021,1,3,9,0,32,111,896,0,784,53.96,4.9,1008
2021,1,3,10,0,33.300000000000004,115,937,0,936,48.94,4.9,1007
2021,1,3,11,0,34.300000000000004,117,958,0,1019,45.28,5,1006
2021,1,3,12,0,34.7,118,957,0,1023,43.69,5,1005
2021,1,3,13,0,34.7,117,937,0,949,43.65,5.2,1005
2021,1,3,14,0,34.2,114,893,0,803,45.46,5.300000000000001,1004
2021,1,3,15,0,32.9,347,111,3,414,50.160000000000004,5.4,1004
2021,1,3,16,0,31.400000000000002,87,681,0,360,56.300000000000004,5.6000000000000005,1005
2021,1,3,17,0,29.8,86,147,7,111,63.9,5.6000000000000005,1006
2021,1,3,18,0,28.700000000000003,0,0,0,0,70.68,5.5,1006
2021,1,3,19,0,28.1,0,0,0,0,75.32000000000001,5.4,1007
2021,1,3,20,0,27.8,0,0,0,0,77.92,5.2,1007
2021,1,3,21,0,27.5,0,0,0,0,79.86,5.1000000000000005,1008
2021,1,3,22,0,27.200000000000003,0,0,0,0,81.04,4.9,1007
2021,1,3,23,0,26.900000000000002,0,0,1,0,82,4.6000000000000005,1007
2021,1,4,0,0,26.6,0,0,1,0,82.92,4.2,1006
2021,1,4,1,0,26.200000000000003,0,0,0,0,84.57000000000001,3.9000000000000004,1006
2021,1,4,2,0,25.900000000000002,0,0,0,0,85.75,3.9000000000000004,1006
2021,1,4,3,0,25.700000000000003,0,0,0,0,86.66,3.7,1006
2021,1,4,4,0,25.400000000000002,0,0,0,0,88.33,3.5,1007
2021,1,4,5,0,25.3,0,0,0,0,88.88,3.5,1007
2021,1,4,6,0,26.5,41,386,0,94,81.77,4.4,1008
2021,1,4,7,0,28.6,184,263,3,281,69.37,5,1008
2021,1,4,8,0,30.6,186,521,7,487,59.18,5,1009
2021,1,4,9,0,32.5,215,577,7,649,51.25,4.9,1009
2021,1,4,10,0,33.9,133,878,7,901,45.7,4.9,1008
2021,1,4,11,0,34.800000000000004,115,960,0,1019,42.14,5,1007
2021,1,4,12,0,35.300000000000004,122,952,0,1023,40.39,5.1000000000000005,1006
2021,1,4,13,0,35.2,121,931,0,949,40.56,5.4,1005
2021,1,4,14,0,34.6,117,888,0,804,42.38,5.800000000000001,1005
2021,1,4,15,0,33.5,107,814,0,602,46.050000000000004,6,1005
2021,1,4,16,0,32,89,684,0,364,51.800000000000004,6.1000000000000005,1005
2021,1,4,17,0,30.3,53,401,0,123,59.1,5.800000000000001,1006
2021,1,4,18,0,29.200000000000003,0,0,0,0,65.59,5.6000000000000005,1007
2021,1,4,19,0,28.6,0,0,0,0,69.92,5.4,1007
2021,1,4,20,0,28.3,0,0,0,0,72.14,5.2,1008
2021,1,4,21,0,28,0,0,0,0,73.38,4.9,1008
2021,1,4,22,0,27.700000000000003,0,0,0,0,73.89,4.9,1008
2021,1,4,23,0,27.3,0,0,0,0,75.02,4.7,1007
2021,1,5,0,0,26.900000000000002,0,0,0,0,76.78,4.5,1007
2021,1,5,1,0,26.5,0,0,0,0,78.73,4.2,1007
2021,1,5,2,0,26.200000000000003,0,0,0,0,80.21000000000001,3.8000000000000003,1007
2021,1,5,3,0,25.8,0,0,0,0,82.26,3.6,1008
2021,1,5,4,0,25.6,0,0,0,0,83.35000000000001,3.4000000000000004,1008
2021,1,5,5,0,25.5,0,0,0,0,83.76,3.5,1009
2021,1,5,6,0,26.900000000000002,41,379,0,92,74.62,5,1009
2021,1,5,7,0,28.900000000000002,74,705,0,333,63.4,5.5,1010
2021,1,5,8,0,30.900000000000002,90,847,0,579,54.24,5.300000000000001,1010
2021,1,5,9,0,32.800000000000004,99,920,0,790,46.61,5,1009
2021,1,5,10,0,34.4,106,958,0,944,40.88,4.800000000000001,1009
2021,1,5,11,0,35.5,109,976,0,1028,37.19,4.7,1008
2021,1,5,12,0,36.1,110,975,0,1034,35.28,4.800000000000001,1007
2021,1,5,13,0,36.300000000000004,110,958,0,963,34.77,5.1000000000000005,1006
2021,1,5,14,0,35.800000000000004,107,919,0,819,36.28,5.4,1005
