Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,9401084,-,-,-,-4.9,-37.37,-3,36,-3,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,4.0.0
Year,Month,Day,Hour,Minute,Temperature,DHI,DNI,Cloud Type,GHI,Relative Humidity,Wind Speed,Pressure
2020,1,1,0,0,26.200000000000003,0,0,6,0,92.65,3.1,1008
2020,1,1,1,0,26,0,0,6,0,93.7,3,1008
2020,1,1,2,0,25.8,0,0,6,0,94.57000000000001,3,1007
2020,1,1,3,0,25.700000000000003,0,0,6,0,94.95,2.9000000000000004,1007
2020,1,1,4,0,25.6,0,0,6,0,95.28,2.9000000000000004,1008
2020,1,1,5,0,25.700000000000003,0,0,8,0,94.36,2.9000000000000004,1008
2020,1,1,6,0,26.5,24,0,8,24,89.64,3.4000000000000004,1009
2020,1,1,7,0,27.5,116,1,4,116,83.14,3.8000000000000003,1009
2020,1,1,8,0,28.5,313,68,4,353,77.12,3.8000000000000003,1010
2020,1,1,9,0,29.1,313,254,8,505,72.76,3.8000000000000003,1010
2020,1,1,10,0,29.400000000000002,264,0,4,264,69.85000000000001,3.9000000000000004,1009
2020,1,1,11,0,29.6,436,132,8,560,68.18,4,1009
2020,1,1,12,0,29.8,455,114,8,563,66.86,4.1000000000000005,1008
2020,1,1,13,0,29.900000000000002,465,98,4,552,66.05,4.1000000000000005,1007
2020,1,1,14,0,29.8,323,368,7,606,66.15,4.1000000000000005,1006
2020,1,1,15,0,29.400000000000002,102,812,0,590,67.75,4.1000000000000005,1006
2020,1,1,16,0,28.700000000000003,85,679,0,353,71.2,4,1007
2020,1,1,17,0,27.8,75,4,3,76,76.74,3.6,1007
2020,1,1,18,0,27.200000000000003,0,0,6,0,81.2,3.5,1008
2020,1,1,19,0,26.900000000000002,0,0,6,0,83.81,3.3000000000000003,1009
2020,1,1,20,0,26.8,0,0,8,0,84.95,3.2,1010
2020,1,1,21,0,26.700000000000003,0,0,4,0,85.7,3.4000000000000004,1010
2020,1,1,22,0,26.5,0,0,8,0,86.94,3.4000000000000004,1010
2020,1,1,23,0,26.3,0,0,8,0,87.98,3.2,1009
2020,1,2,0,0,26.1,0,0,0,0,89.03,2.9000000000000004,1009
2020,1,2,1,0,25.900000000000002,0,0,3,0,89.84,2.8000000000000003,1008
2020,1,2,2,0,25.700000000000003,0,0,7,0,90.73,2.8000000000000003,1008
2020,1,2,3,0,25.5,0,0,4,0,91.65,2.9000000000000004,1008
2020,1,2,4,0,25.400000000000002,0,0,7,0,92.21000000000001,3,1008
2020,1,2,5,0,25.5,0,0,7,0,91.82000000000001,3.4000000000000004,1009
2020,1,2,6,0,26.6,60,2,3,60,85.18,4.5,1009
2020,1,2,7,0,28.200000000000003,69,710,0,334,74.79,5.1000000000000005,1010
2020,1,2,8,0,29.700000000000003,301,252,3,448,66.19,5.2,1010
2020,1,2,9,0,31.1,249,471,8,604,59.6,5.1000000000000005,1009
2020,1,2,10,0,32.2,227,645,7,792,55.19,5,1009
2020,1,2,11,0,32.7,378,341,8,699,53.09,4.9,1008
2020,1,2,12,0,32.9,413,107,8,515,51.9,5,1007
2020,1,2,13,0,32.5,393,329,8,685,52.7,5,1006
2020,1,2,14,0,32.1,364,152,8,481,54.06,5.1000000000000005,1006
2020,1,2,15,0,31.6,92,0,8,92,56.32,5.2,1006
2020,1,2,16,0,30.6,87,2,8,88,60.96,5.2,1006
2020,1,2,17,0,29.200000000000003,78,5,3,79,68.7,4.800000000000001,1007
2020,1,2,18,0,28.3,0,0,0,0,75.3,4.6000000000000005,1008
2020,1,2,19,0,27.900000000000002,0,0,0,0,78.74,4.5,1009
2020,1,2,20,0,27.700000000000003,0,0,0,0,80.38,4.4,1010
2020,1,2,21,0,27.5,0,0,7,0,81.17,4.1000000000000005,1010
2020,1,2,22,0,27.200000000000003,0,0,0,0,82.38,3.8000000000000003,1010
2020,1,2,23,0,26.700000000000003,0,0,7,0,84.82000000000001,3.6,1009
2020,1,3,0,0,26.3,0,0,8,0,86.85000000000001,3.5,1008
2020,1,3,1,0,25.900000000000002,0,0,8,0,89.01,3.5,1007
