Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,9433575,-,-,-,-5.16,-35.49,-3,16,-3,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,4.0.0
Year,Month,Day,Hour,Minute,Temperature,DHI,DNI,Cloud Type,GHI,Relative Humidity,Wind Speed,Pressure
2021,1,1,0,0,26.8,0,0,1,0,84.81,6.4,1011
2021,1,1,1,0,26.700000000000003,0,0,1,0,84.51,6,1010
2021,1,1,2,0,26.700000000000003,0,0,1,0,83.83,5.800000000000001,1010
2021,1,1,3,0,26.700000000000003,0,0,0,0,83.51,5.800000000000001,1011
2021,1,1,4,0,26.700000000000003,0,0,0,0,83.45,5.7,1011
2021,1,1,5,0,26.700000000000003,0,0,1,0,83.56,5.800000000000001,1012
2021,1,1,6,0,27.400000000000002,52,412,0,124,79.09,6.300000000000001,1012
2021,1,1,7,0,28.1,87,685,1,363,74.59,6.4,1013
2021,1,1,8,0,28.8,107,809,0,599,70.44,6.300000000000001,1013
2021,1,1,9,0,29.5,117,881,0,799,66.71000000000001,6.1000000000000005,1013
2021,1,1,10,0,30,126,914,0,938,64.11,5.9,1013
2021,1,1,11,0,30.3,130,929,0,1009,62.410000000000004,5.7,1012
2021,1,1,12,0,30.400000000000002,132,924,0,1003,61.71,5.7,1011
2021,1,1,13,0,30.3,125,909,0,921,62,5.800000000000001,1010
2021,1,1,14,0,30,115,874,0,773,63.18,6,1010
2021,1,1,15,0,29.400000000000002,101,806,0,568,65.88,6.2,1010
2021,1,1,16,0,28.700000000000003,80,672,0,329,69.49,6.4,1010
2021,1,1,17,0,27.8,44,361,0,94,74.69,6.4,1011
2021,1,1,18,0,27.3,0,0,0,0,78.42,6.4,1012
2021,1,1,19,0,27.1,0,0,0,0,80.09,6.300000000000001,1012
2021,1,1,20,0,27,0,0,0,0,80.98,6.300000000000001,1013
2021,1,1,21,0,26.8,0,0,0,0,82.10000000000001,6.300000000000001,1013
2021,1,1,22,0,26.700000000000003,0,0,0,0,82.53,6.2,1012
2021,1,1,23,0,26.6,0,0,0,0,82.8,6.1000000000000005,1011
2021,1,2,0,0,26.5,0,0,0,0,83.10000000000001,6,1011
2021,1,2,1,0,26.3,0,0,0,0,83.68,5.800000000000001,1010
2021,1,2,2,0,26.200000000000003,0,0,1,0,83.86,5.7,1010
2021,1,2,3,0,26.200000000000003,0,0,0,0,83.75,5.5,1010
2021,1,2,4,0,26.1,0,0,0,0,84.29,5.300000000000001,1011
2021,1,2,5,0,26.3,0,0,0,0,83.49,5.300000000000001,1012
2021,1,2,6,0,27.1,50,431,0,124,79.37,5.6000000000000005,1012
2021,1,2,7,0,28,80,715,0,367,74.79,5.5,1012
2021,1,2,8,0,28.8,94,846,0,607,71.15,5.4,1012
2021,1,2,9,0,29.5,102,914,0,808,68,5.300000000000001,1012
2021,1,2,10,0,30,108,948,0,950,65.8,5.300000000000001,1012
2021,1,2,11,0,30.200000000000003,113,959,0,1020,64.9,5.300000000000001,1011
2021,1,2,12,0,30.3,118,949,0,1013,64.61,5.4,1010
2021,1,2,13,0,30.1,117,929,0,931,65.63,5.5,1009
2021,1,2,14,0,29.700000000000003,110,890,0,780,67.58,5.6000000000000005,1009
2021,1,2,15,0,29.200000000000003,96,821,0,574,70.05,5.800000000000001,1009
2021,1,2,16,0,28.5,77,691,0,334,73.78,5.9,1010
2021,1,2,17,0,27.700000000000003,42,382,0,96,78.37,5.9,1010
2021,1,2,18,0,27.3,0,0,0,0,81.55,5.800000000000001,1011
2021,1,2,19,0,27.1,0,0,0,0,83.41,5.800000000000001,1011
2021,1,2,20,0,27,0,0,0,0,84.33,5.800000000000001,1011
2021,1,2,21,0,26.900000000000002,0,0,0,0,84.9,5.6000000000000005,1011
2021,1,2,22,0,26.8,0,0,0,0,85.49,5.5,1011
2021,1,2,23,0,26.8,0,0,0,0,85.51,5.300000000000001,1010
2021,1,3,0,0,26.700000000000003,0,0,0,0,86.06,5.1000000000000005,1009
2021,1,3,1,0,26.6,0,0,0,0,86.57000000000001,4.9,1009
2021,1,3,2,0,26.6,0,0,1,0,86.52,4.800000000000001,1009
2021,1,3,3,0,26.5,0,0,0,0,87.10000000000001,4.6000000000000005,1009
2021,1,3,4,0,26.5,0,0,0,0,87.27,4.5,1009
2021,1,3,5,0,26.700000000000003,0,0,0,0,86.66,4.5,1010
