Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,9433575,-,-,-,-5.16,-35.49,-3,16,-3,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,4.0.1
Year,Month,Day,Hour,Minute,Temperature,DHI,DNI,Cloud Type,GHI,Relative Humidity,Wind Speed,Pressure
2023,1,1,0,0,26.6,0,0,7,0,84.44,5.1000000000000005,1011
2023,1,1,1,0,26.5,0,0,8,0,85.06,4.9,1011
2023,1,1,2,0,26.400000000000002,0,0,7,0,85.56,4.800000000000001,1010
2023,1,1,3,0,26.400000000000002,0,0,7,0,85.76,4.6000000000000005,1010
2023,1,1,4,0,26.400000000000002,0,0,7,0,86.13,4.5,1011
2023,1,1,5,0,26.400000000000002,0,0,7,0,86.62,4.5,1011
2023,1,1,6,0,27,88,12,3,91,83.5,4.9,1012
2023,1,1,7,0,27.8,87,676,7,360,79.08,5.1000000000000005,1012
2023,1,1,8,0,28.400000000000002,334,92,3,389,75.95,5.300000000000001,1013
2023,1,1,9,0,29,120,869,1,792,72.78,5.4,1012
2023,1,1,10,0,29.400000000000002,127,905,1,932,70.77,5.4,1012
2023,1,1,11,0,29.6,234,696,8,893,69.73,5.5,1011
2023,1,1,12,0,29.6,265,597,7,827,69.85000000000001,5.5,1011
2023,1,1,13,0,29.5,363,530,2,827,70.33,5.6000000000000005,1010
2023,1,1,14,0,29.3,119,860,0,765,71.22,5.6000000000000005,1009
2023,1,1,15,0,28.8,120,745,1,552,73.62,5.6000000000000005,1009
2023,1,1,16,0,28.200000000000003,95,595,1,315,77.04,5.5,1010
2023,1,1,17,0,27.5,50,262,1,86,81.69,5.300000000000001,1011
2023,1,1,18,0,27.1,0,0,7,0,85.2,5.2,1011
2023,1,1,19,0,26.900000000000002,0,0,7,0,87.32000000000001,5.1000000000000005,1012
2023,1,1,20,0,26.8,0,0,3,0,88.43,5,1012
2023,1,1,21,0,26.8,0,0,7,0,88.89,4.9,1013
2023,1,1,22,0,26.700000000000003,0,0,8,0,89.71000000000001,4.800000000000001,1012
2023,1,1,23,0,26.700000000000003,0,0,3,0,89.91,4.800000000000001,1011
2023,1,2,0,0,26.700000000000003,0,0,7,0,90.02,4.800000000000001,1010
2023,1,2,1,0,26.700000000000003,0,0,7,0,90.21000000000001,4.800000000000001,1010
2023,1,2,2,0,26.6,0,0,7,0,90.75,4.9,1010
2023,1,2,3,0,26.6,0,0,8,0,90.61,4.9,1010
2023,1,2,4,0,26.6,0,0,7,0,90.49,5,1011
2023,1,2,5,0,26.700000000000003,0,0,7,0,89.75,5.1000000000000005,1011
2023,1,2,6,0,27.1,70,224,7,109,87.21000000000001,5.5,1012
2023,1,2,7,0,27.700000000000003,127,523,7,337,82.78,6,1013
2023,1,2,8,0,28.5,251,386,7,485,77.37,6.2,1013
2023,1,2,9,0,29,298,443,7,641,74.18,6.300000000000001,1013
2023,1,2,10,0,29.3,245,657,7,829,72.21000000000001,6.300000000000001,1012
2023,1,2,11,0,29.400000000000002,248,652,7,865,71.31,6.300000000000001,1012
2023,1,2,12,0,29.400000000000002,173,753,7,882,70.99,6.4,1011
2023,1,2,13,0,29.200000000000003,136,809,7,845,71.64,6.4,1010
2023,1,2,14,0,28.900000000000002,142,816,1,757,72.8,6.4,1010
2023,1,2,15,0,28.5,206,523,7,510,74.66,6.300000000000001,1010
2023,1,2,16,0,28.1,185,215,7,265,76.98,6.1000000000000005,1010
2023,1,2,17,0,27.6,62,10,7,64,80.5,5.6000000000000005,1011
2023,1,2,18,0,27.3,0,0,7,0,83.21000000000001,5.300000000000001,1011
2023,1,2,19,0,27.200000000000003,0,0,7,0,84.65,5.2,1012
2023,1,2,20,0,27.1,0,0,7,0,85.65,5.300000000000001,1013
2023,1,2,21,0,27,0,0,8,0,86.43,5.300000000000001,1013
2023,1,2,22,0,26.900000000000002,0,0,3,0,87.09,5.2,1012
2023,1,2,23,0,26.8,0,0,7,0,87.49,5.1000000000000005,1011
2023,1,3,0,0,26.700000000000003,0,0,7,0,88.07000000000001,5,1011
2023,1,3,1,0,26.6,0,0,8,0,88.46000000000001,5,1010
2023,1,3,2,0,26.5,0,0,8,0,88.94,5,1010
2023,1,3,3,0,26.400000000000002,0,0,1,0,89.41,5.1000000000000005,1010
2023,1,3,4,0,26.400000000000002,0,0,2,0,89.5,5.300000000000001,1011
2023,1,3,5,0,26.5,0,0,8,0,89.08,5.4,1011
2023,1,3,6,0,26.8,62,303,8,114,87.38,5.9,1012
2023,1,3,7,0,27.400000000000002,109,589,1,345,83.34,6.300000000000001,1012
2023,1,3,8,0,27.900000000000002,261,292,8,438,79.98,6.6000000000000005,1013
2023,1,3,9,0,28.200000000000003,276,530,7,685,77.53,6.7,1013
2023,1,3,10,0,28.3,376,435,7,763,76.37,6.7,1012
2023,1,3,11,0,28.400000000000002,462,108,6,564,75.49,6.5,1012
2023,1,3,12,0,28.5,467,117,6,577,74.54,6.4,1012
2023,1,3,13,0,28.400000000000002,450,190,6,617,74.42,6.2,1011
2023,1,3,14,0,28.200000000000003,369,145,6,478,74.95,6,1011
2023,1,3,15,0,27.900000000000002,238,39,6,261,76.21000000000001,6,1011
2023,1,3,16,0,27.6,140,8,6,143,77.85000000000001,5.9,1011
2023,1,3,17,0,27.3,61,5,7,62,79.9,5.6000000000000005,1011
2023,1,3,18,0,27.1,0,0,7,0,81.64,5.4,1012
2023,1,3,19,0,27,0,0,7,0,82.93,5.300000000000001,1013
2023,1,3,20,0,26.900000000000002,0,0,7,0,83.83,5.300000000000001,1013
2023,1,3,21,0,26.8,0,0,3,0,84.53,5.300000000000001,1013
2023,1,3,22,0,26.700000000000003,0,0,7,0,85.12,5.2,1013
2023,1,3,23,0,26.6,0,0,7,0,85.46000000000001,5.1000000000000005,1012
2023,1,4,0,0,26.400000000000002,0,0,1,0,86.26,5,1011
2023,1,4,1,0,26.3,0,0,7,0,86.44,4.9,1011
2023,1,4,2,0,26.200000000000003,0,0,7,0,86.57000000000001,4.800000000000001,1011
2023,1,4,3,0,26.200000000000003,0,0,7,0,86.23,4.9,1011
2023,1,4,4,0,26.200000000000003,0,0,8,0,85.95,4.9,1011
2023,1,4,5,0,26.400000000000002,0,0,1,0,84.88,5.1000000000000005,1011
2023,1,4,6,0,27,58,343,0,116,81.65,5.6000000000000005,1012
2023,1,4,7,0,27.8,97,643,1,354,76.62,6.1000000000000005,1013
2023,1,4,8,0,28.6,119,783,0,592,72.34,6.2,1013
2023,1,4,9,0,29.200000000000003,339,324,7,589,69.45,6.300000000000001,1013
2023,1,4,10,0,29.700000000000003,288,596,7,818,66.97,6.300000000000001,1013
2023,1,4,11,0,29.900000000000002,155,900,0,1008,65.58,6.300000000000001,1012
2023,1,4,12,0,29.900000000000002,318,582,8,867,64.97,6.300000000000001,1012
2023,1,4,13,0,29.700000000000003,171,774,7,851,65.19,6.300000000000001,1011
2023,1,4,14,0,29.400000000000002,148,826,0,773,65.84,6.2,1011
2023,1,4,15,0,28.900000000000002,128,754,0,569,67.65,6.2,1011
2023,1,4,16,0,28.200000000000003,100,612,0,329,70.95,6.1000000000000005,1011
2023,1,4,17,0,27.5,51,298,0,94,74.97,5.800000000000001,1012
2023,1,4,18,0,27.1,0,0,0,0,78.31,5.5,1012
2023,1,4,19,0,26.900000000000002,0,0,0,0,80.79,5.4,1013
2023,1,4,20,0,26.8,0,0,0,0,82.46000000000001,5.300000000000001,1013
2023,1,4,21,0,26.700000000000003,0,0,0,0,83.9,5.2,1013
2023,1,4,22,0,26.6,0,0,0,0,84.99,5.1000000000000005,1012
2023,1,4,23,0,26.5,0,0,1,0,85.94,4.9,1012
2023,1,5,0,0,26.400000000000002,0,0,1,0,86.5,4.800000000000001,1011
2023,1,5,1,0,26.3,0,0,1,0,86.76,4.800000000000001,1011
2023,1,5,2,0,26.200000000000003,0,0,0,0,86.9,4.7,1011
2023,1,5,3,0,26.1,0,0,0,0,86.91,4.800000000000001,1011
2023,1,5,4,0,26,0,0,1,0,86.79,4.9,1011
2023,1,5,5,0,26.200000000000003,0,0,1,0,85.45,5.1000000000000005,1012
2023,1,5,6,0,27,50,418,0,120,80.79,5.6000000000000005,1013
2023,1,5,7,0,27.900000000000002,81,708,0,362,74.94,5.800000000000001,1013
2023,1,5,8,0,28.700000000000003,98,836,0,603,70.45,5.7,1014
2023,1,5,9,0,29.3,111,901,0,806,67.53,5.6000000000000005,1013
2023,1,5,10,0,29.700000000000003,120,935,0,950,65.76,5.5,1013
2023,1,5,11,0,30,122,951,0,1023,64.33,5.4,1013
2023,1,5,12,0,30,121,952,0,1020,64,5.4,1012
2023,1,5,13,0,29.900000000000002,118,933,0,939,64.27,5.5,1011
2023,1,5,14,0,29.6,111,894,0,788,65.58,5.5,1011
2023,1,5,15,0,29.1,99,821,0,580,67.94,5.6000000000000005,1011
2023,1,5,16,0,28.400000000000002,80,686,0,339,71.62,5.7,1011
2023,1,5,17,0,27.6,45,373,0,100,76.39,5.5,1011
2023,1,5,18,0,27.200000000000003,0,0,0,0,79.77,5.5,1012
2023,1,5,19,0,27,0,0,0,0,81.63,5.4,1013
2023,1,5,20,0,26.8,0,0,0,0,83,5.1000000000000005,1013
2023,1,5,21,0,26.700000000000003,0,0,0,0,83.53,4.800000000000001,1013
2023,1,5,22,0,26.5,0,0,0,0,84.41,4.5,1013
2023,1,5,23,0,26.400000000000002,0,0,1,0,84.48,4.3,1013
2023,1,6,0,0,26.3,0,0,0,0,84.49,4.2,1012
2023,1,6,1,0,26.200000000000003,0,0,0,0,84.69,4.1000000000000005,1012
2023,1,6,2,0,26.1,0,0,0,0,85.03,4.1000000000000005,1012
2023,1,6,3,0,26,0,0,1,0,85.51,4.1000000000000005,1012
2023,1,6,4,0,26,0,0,1,0,85.52,4.1000000000000005,1012
2023,1,6,5,0,26.1,0,0,0,0,85.3,4.3,1013
2023,1,6,6,0,27,47,439,1,120,80.32000000000001,5,1013
2023,1,6,7,0,27.700000000000003,78,721,0,363,76.39,5.2,1014
2023,1,6,8,0,28.5,200,618,7,572,72.43,5.2,1014
2023,1,6,9,0,29.1,112,898,0,804,69.26,5.300000000000001,1014
2023,1,6,10,0,29.6,122,932,0,949,66.7,5.4,1014
2023,1,6,11,0,29.900000000000002,126,946,0,1023,65.09,5.5,1013
2023,1,6,12,0,30,127,946,0,1022,64.45,5.7,1012
2023,1,6,13,0,29.900000000000002,124,928,0,942,64.78,5.800000000000001,1012
2023,1,6,14,0,29.6,116,892,0,793,65.79,5.9,1011
2023,1,6,15,0,29,110,801,0,581,68.36,6.1000000000000005,1011
2023,1,6,16,0,28.3,91,653,0,338,72.08,6.2,1012
2023,1,6,17,0,27.6,51,323,0,99,76.29,6.2,1012
2023,1,6,18,0,27.200000000000003,0,0,0,0,79.25,6.1000000000000005,1013
2023,1,6,19,0,27,0,0,0,0,80.64,5.9,1014
2023,1,6,20,0,26.900000000000002,0,0,0,0,81.09,5.800000000000001,1014
2023,1,6,21,0,26.8,0,0,0,0,81.37,5.6000000000000005,1014
2023,1,6,22,0,26.6,0,0,1,0,82.19,5.300000000000001,1014
2023,1,6,23,0,26.400000000000002,0,0,0,0,82.96000000000001,5.1000000000000005,1013
2023,1,7,0,0,26.3,0,0,0,0,83.21000000000001,5.1000000000000005,1013
2023,1,7,1,0,26.200000000000003,0,0,0,0,83.36,5,1012
2023,1,7,2,0,26.200000000000003,0,0,1,0,83.35000000000001,5,1012
2023,1,7,3,0,26.200000000000003,0,0,0,0,83.48,5,1012
2023,1,7,4,0,26.200000000000003,0,0,1,0,83.88,4.9,1013
2023,1,7,5,0,26.3,0,0,1,0,84.07000000000001,5,1013
2023,1,7,6,0,27,86,32,2,91,80.64,5.6000000000000005,1014
2023,1,7,7,0,27.8,76,724,7,362,76.06,5.9,1015
2023,1,7,8,0,28.5,213,442,7,479,72.27,5.9,1015
2023,1,7,9,0,29.1,347,278,7,561,69.33,5.9,1015
2023,1,7,10,0,29.6,230,709,7,859,66.8,5.9,1015
2023,1,7,11,0,29.900000000000002,116,957,1,1024,64.98,5.9,1014
2023,1,7,12,0,30,309,555,7,834,64.4,6,1014
2023,1,7,13,0,29.8,254,573,7,760,65.32000000000001,6.2,1013
2023,1,7,14,0,29.400000000000002,224,552,7,644,67.19,6.300000000000001,1012
2023,1,7,15,0,28.8,178,642,7,556,70.35000000000001,6.5,1012
2023,1,7,16,0,28.1,80,684,1,341,74.32000000000001,6.5,1012
2023,1,7,17,0,27.5,69,16,7,72,78.21000000000001,6.300000000000001,1012
2023,1,7,18,0,27.200000000000003,0,0,7,0,80.7,6,1013
2023,1,7,19,0,27.1,0,0,7,0,81.7,5.7,1014
2023,1,7,20,0,27,0,0,8,0,82.51,5.5,1014
2023,1,7,21,0,26.900000000000002,0,0,7,0,83.64,5.2,1014
2023,1,7,22,0,26.8,0,0,1,0,84.74,4.9,1014
2023,1,7,23,0,26.700000000000003,0,0,3,0,85.47,4.7,1013
2023,1,8,0,0,26.5,0,0,3,0,86.55,4.6000000000000005,1013
2023,1,8,1,0,26.400000000000002,0,0,7,0,86.92,4.5,1012
2023,1,8,2,0,26.3,0,0,7,0,87.43,4.5,1012
2023,1,8,3,0,26.3,0,0,7,0,87.51,4.6000000000000005,1012
2023,1,8,4,0,26.3,0,0,7,0,87.74,4.7,1013
2023,1,8,5,0,26.400000000000002,0,0,8,0,87.48,4.9,1013
2023,1,8,6,0,26.8,48,399,7,113,85.4,5.300000000000001,1014
2023,1,8,7,0,27.400000000000002,115,7,8,117,81.59,5.5,1014
2023,1,8,8,0,28,249,40,8,273,78.07000000000001,5.6000000000000005,1015
2023,1,8,9,0,28.400000000000002,328,79,8,389,75.76,5.5,1015
2023,1,8,10,0,28.700000000000003,429,184,7,593,73.83,5.5,1014
2023,1,8,11,0,28.8,248,609,7,826,72.94,5.5,1014
2023,1,8,12,0,28.8,330,450,7,757,72.46000000000001,5.5,1013
2023,1,8,13,0,28.700000000000003,431,97,6,517,72.59,5.5,1012
2023,1,8,14,0,28.6,338,257,7,533,72.86,5.6000000000000005,1012
2023,1,8,15,0,28.400000000000002,290,223,7,422,73.55,5.6000000000000005,1012
2023,1,8,16,0,27.900000000000002,164,336,7,293,76,5.6000000000000005,1012
2023,1,8,17,0,27.400000000000002,72,13,7,74,79.19,5.4,1013
2023,1,8,18,0,27.200000000000003,0,0,3,0,80.98,5.2,1013
2023,1,8,19,0,27.1,0,0,3,0,82.03,5.1000000000000005,1014
2023,1,8,20,0,27,0,0,3,0,82.65,4.9,1014
2023,1,8,21,0,26.900000000000002,0,0,1,0,83.15,4.9,1014
2023,1,8,22,0,26.8,0,0,1,0,83.38,5,1014
2023,1,8,23,0,26.700000000000003,0,0,8,0,83.34,5,1013
2023,1,9,0,0,26.6,0,0,8,0,83.48,4.9,1013
2023,1,9,1,0,26.5,0,0,1,0,83.73,4.800000000000001,1012
2023,1,9,2,0,26.5,0,0,3,0,83.62,4.7,1012
2023,1,9,3,0,26.400000000000002,0,0,1,0,84.23,4.6000000000000005,1012
2023,1,9,4,0,26.400000000000002,0,0,1,0,84.68,4.5,1013
2023,1,9,5,0,26.6,0,0,3,0,84.12,4.7,1013
2023,1,9,6,0,27.200000000000003,53,345,1,108,81.25,5.2,1014
2023,1,9,7,0,28,207,215,3,291,76.54,5.5,1014
2023,1,9,8,0,28.700000000000003,116,781,0,584,73.01,5.6000000000000005,1015
2023,1,9,9,0,29.200000000000003,140,834,0,781,70.58,5.6000000000000005,1015
2023,1,9,10,0,29.5,149,877,0,928,69,5.5,1014
2023,1,9,11,0,29.700000000000003,153,897,0,1004,67.99,5.5,1014
2023,1,9,12,0,29.8,157,892,0,1003,67.46000000000001,5.5,1013
2023,1,9,13,0,29.6,148,881,0,928,67.99,5.6000000000000005,1012
2023,1,9,14,0,29.400000000000002,135,847,0,782,68.32000000000001,5.7,1012
2023,1,9,15,0,28.900000000000002,117,778,1,578,69.97,5.7,1012
2023,1,9,16,0,28.3,93,640,0,338,72.82000000000001,5.7,1012
2023,1,9,17,0,27.5,51,330,1,101,77.63,5.4,1013
2023,1,9,18,0,27.200000000000003,0,0,8,0,80.44,5.4,1013
2023,1,9,19,0,27.1,0,0,1,0,82.03,5.5,1014
2023,1,9,20,0,27,0,0,7,0,83.23,5.5,1014
2023,1,9,21,0,26.900000000000002,0,0,7,0,84.2,5.6000000000000005,1015
2023,1,9,22,0,26.8,0,0,7,0,84.67,5.7,1014
2023,1,9,23,0,26.700000000000003,0,0,7,0,85.03,5.7,1014
2023,1,10,0,0,26.6,0,0,7,0,85.27,5.6000000000000005,1013
2023,1,10,1,0,26.5,0,0,7,0,85.71000000000001,5.5,1013
2023,1,10,2,0,26.400000000000002,0,0,3,0,86.2,5.5,1012
2023,1,10,3,0,26.3,0,0,3,0,86.67,5.5,1013
2023,1,10,4,0,26.3,0,0,3,0,86.42,5.5,1013
2023,1,10,5,0,26.3,0,0,8,0,86.33,5.6000000000000005,1014
2023,1,10,6,0,26.900000000000002,82,126,7,102,82.56,6,1014
