"Data";"Hora (UTC)";"Temp. Ins. (C)";"Temp. Max. (C)";"Temp. Min. (C)";"Umi. Ins. (%)";"Umi. Max. (%)";"Umi. Min. (%)";"Pto Orvalho Ins. (C)";"Pto Orvalho Max. (C)";"Pto Orvalho Min. (C)";"Pressao Ins. (hPa)";"Pressao Max. (hPa)";"Pressao Min. (hPa)";"Vel. Vento (m/s)";"Dir. Vento (m/s)";"Raj. Vento (m/s)";"Radiacao (KJ/m²)";"Chuva (mm)"
"01/07/2025";"0000";"27,9";"29,2";"27,9";"58,0";"58,0";"50,0";"19,0";"19,0";"17,7";"996,1";"996,1";"995,3";"2,9";"83,0";"7,8";"";"0,0"
"01/07/2025";"0100";"26,9";"27,9";"26,9";"62,0";"62,0";"58,0";"19,0";"19,0";"18,7";"996,5";"996,5";"996,1";"3,3";"103,0";"7,8";"";"0,0"
"01/07/2025";"0200";"26,0";"26,9";"26,0";"67,0";"67,0";"62,0";"19,4";"19,4";"19,0";"996,7";"996,8";"996,4";"3,0";"102,0";"7,8";"";"0,0"
"01/07/2025";"0300";"25,4";"26,0";"25,4";"70,0";"70,0";"67,0";"19,6";"19,6";"19,4";"996,4";"996,8";"996,4";"2,0";"100,0";"6,9";"";"0,0"
"01/07/2025";"0400";"24,9";"25,4";"24,9";"72,0";"72,0";"70,0";"19,5";"19,6";"19,5";"996,1";"996,5";"996,1";"2,5";"109,0";"6,0";"";"0,0"
"01/07/2025";"0500";"24,5";"24,9";"24,5";"74,0";"74,0";"72,0";"19,5";"19,5";"19,4";"996,0";"996,1";"996,0";"2,0";"100,0";"5,2";"";"0,0"
"01/07/2025";"0600";"24,7";"24,8";"24,5";"73,0";"74,0";"73,0";"19,5";"19,6";"19,5";"996,2";"996,2";"996,0";"1,6";"103,0";"5,4";"";"0,0"
"01/07/2025";"0700";"24,3";"24,7";"24,3";"74,0";"75,0";"73,0";"19,4";"19,5";"19,4";"996,4";"996,4";"996,1";"1,5";"103,0";"3,6";"";"0,0"
"01/07/2025";"0800";"24,3";"24,4";"24,3";"73,0";"74,0";"73,0";"19,1";"19,4";"19,1";"996,8";"996,8";"996,4";"1,0";"151,0";"3,2";"";"0,0"
"01/07/2025";"0900";"24,3";"24,3";"24,0";"74,0";"75,0";"73,0";"19,2";"19,3";"19,0";"997,0";"997,0";"996,8";"1,0";"109,0";"2,1";"";"0,0"
"01/07/2025";"1000";"25,1";"25,1";"24,3";"70,0";"74,0";"70,0";"19,3";"19,3";"19,1";"997,5";"997,5";"997,0";"1,0";"156,0";"2,0";"194,20";"0,0"
"01/07/2025";"1100";"27,1";"27,1";"25,0";"64,0";"70,0";"64,0";"19,6";"19,7";"19,0";"997,7";"997,8";"997,4";"1,5";"136,0";"3,3";"693,20";"0,0"
"01/07/2025";"1200";"27,1";"27,2";"26,4";"63,0";"65,0";"62,0";"19,5";"19,6";"19,0";"998,0";"998,1";"997,7";"2,6";"138,0";"5,4";"836,50";"0,0"
"01/07/2025";"1300";"28,7";"29,5";"26,9";"57,0";"64,0";"54,0";"19,2";"19,8";"19,0";"997,7";"998,1";"997,6";"2,2";"131,0";"5,4";"1128,00";"0,0"
"01/07/2025";"1400";"29,7";"30,0";"27,9";"55,0";"61,0";"53,0";"19,6";"20,1";"19,1";"997,3";"997,7";"997,3";"3,7";"117,0";"7,4";"1585,10";"0,0"
"01/07/2025";"1500";"31,0";"31,4";"29,0";"50,0";"59,0";"50,0";"19,4";"20,5";"19,0";"996,5";"997,3";"996,5";"4,2";"142,0";"7,4";"2878,00";"0,0"
"01/07/2025";"1600";"32,9";"33,1";"30,2";"42,0";"51,0";"42,0";"18,3";"19,7";"18,2";"995,5";"996,6";"995,5";"2,9";"139,0";"7,5";"2616,50";"0,0"
"01/07/2025";"1700";"32,0";"34,1";"31,8";"43,0";"44,0";"38,0";"17,9";"18,5";"17,4";"994,5";"995,5";"994,5";"3,9";"151,0";"7,6";"2323,70";"0,0"
"01/07/2025";"1800";"33,7";"34,2";"31,9";"38,0";"43,0";"37,0";"17,2";"18,2";"17,0";"993,7";"994,5";"993,7";"2,5";"120,0";"7,5";"2135,30";"0,0"
"01/07/2025";"1900";"32,7";"34,4";"32,6";"40,0";"40,0";"35,0";"17,4";"17,6";"16,6";"993,8";"993,8";"993,4";"3,6";"130,0";"7,3";"1241,00";"0,0"
"01/07/2025";"2000";"29,6";"33,1";"28,1";"55,0";"66,0";"40,0";"19,5";"21,2";"17,4";"994,8";"994,8";"993,8";"3,1";"86,0";"8,8";"475,00";"1,4"
"01/07/2025";"2100";"27,9";"29,6";"27,9";"59,0";"59,0";"54,0";"19,1";"19,5";"18,7";"995,3";"995,3";"994,8";"3,6";"104,0";"11,0";"27,90";"0,0"
"01/07/2025";"2200";"26,9";"27,9";"26,9";"62,0";"63,0";"59,0";"19,0";"19,3";"18,9";"996,1";"996,1";"995,2";"4,5";"109,0";"9,1";"";"0,0"
"01/07/2025";"2300";"26,4";"26,9";"26,4";"66,0";"66,0";"62,0";"19,5";"19,5";"18,9";"996,9";"996,9";"996,1";"3,9";"104,0";"10,0";"";"0,0"
"02/07/2025";"0000";"24,1";"26,4";"24,1";"81,0";"81,0";"66,0";"20,6";"20,6";"19,5";"997,6";"997,6";"996,9";"4,7";"107,0";"9,9";"";"0,0"
"02/07/2025";"0100";"24,1";"24,1";"23,6";"86,0";"88,0";"81,0";"21,7";"21,7";"20,6";"997,6";"997,7";"997,5";"2,2";"94,0";"9,9";"";"0,2"
"02/07/2025";"0200";"24,0";"24,3";"23,9";"78,0";"86,0";"78,0";"20,0";"21,7";"20,0";"997,8";"997,9";"997,6";"2,1";"111,0";"6,4";"";"0,0"
"02/07/2025";"0300";"23,8";"24,1";"23,8";"78,0";"78,0";"77,0";"19,8";"20,0";"19,7";"997,7";"997,9";"997,7";"2,6";"104,0";"5,4";"";"0,0"
"02/07/2025";"0400";"23,6";"23,9";"23,6";"79,0";"79,0";"78,0";"19,7";"19,9";"19,7";"997,3";"997,7";"997,2";"2,4";"115,0";"5,2";"";"0,0"
"02/07/2025";"0500";"23,3";"23,6";"23,2";"79,0";"80,0";"79,0";"19,4";"19,7";"19,4";"996,8";"997,3";"996,8";"1,9";"120,0";"4,5";"";"0,0"
"02/07/2025";"0600";"22,9";"23,4";"22,9";"79,0";"79,0";"78,0";"19,1";"19,4";"19,1";"996,6";"996,8";"996,5";"1,9";"95,0";"4,0";"";"0,0"
