"Data";"Hora (UTC)";"Temp. Ins. (C)";"Temp. Max. (C)";"Temp. Min. (C)";"Umi. Ins. (%)";"Umi. Max. (%)";"Umi. Min. (%)";"Pto Orvalho Ins. (C)";"Pto Orvalho Max. (C)";"Pto Orvalho Min. (C)";"Pressao Ins. (hPa)";"Pressao Max. (hPa)";"Pressao Min. (hPa)";"Vel. Vento (m/s)";"Dir. Vento (m/s)";"Raj. Vento (m/s)";"Radiacao (KJ/m²)";"Chuva (mm)"
"01/01/2020";"0000";"28,2";"28,3";"28,2";"72,0";"72,0";"72,0";"22,7";"22,7";"22,7";"1009,4";"1009,4";"1008,7";"3,0";"40,0";"6,8";"";"0,0"
"01/01/2020";"0100";"28,0";"28,2";"28,0";"71,0";"72,0";"71,0";"22,4";"22,7";"22,4";"1009,9";"1009,9";"1009,4";"1,0";"58,0";"4,9";"";"0,0"
"01/01/2020";"0200";"27,8";"28,0";"27,8";"71,0";"72,0";"70,0";"22,0";"22,4";"21,9";"1009,8";"1009,9";"1009,7";"2,0";"94,0";"4,1";"";"0,0"
"01/01/2020";"0300";"27,3";"27,8";"27,3";"73,0";"74,0";"71,0";"22,2";"22,2";"21,9";"1009,5";"1009,8";"1009,5";"0,6";"97,0";"4,2";"";"0,0"
"01/01/2020";"0400";"27,1";"27,4";"27,1";"76,0";"76,0";"73,0";"22,4";"22,4";"22,2";"1008,8";"1009,5";"1008,7";"1,3";"97,0";"4,0";"";"0,0"
"01/01/2020";"0500";"26,6";"27,1";"26,6";"82,0";"82,0";"76,0";"23,2";"23,2";"22,4";"1009,1";"1009,1";"1008,8";"0,0";"81,0";"3,4";"";"0,0"
"01/01/2020";"0600";"25,5";"26,6";"25,5";"89,0";"89,0";"81,0";"23,5";"23,7";"23,0";"1009,1";"1009,2";"1009,0";"0,3";"147,0";"2,2";"";"0,4"
"01/01/2020";"0700";"25,1";"25,5";"24,9";"95,0";"95,0";"89,0";"24,2";"24,2";"23,4";"1009,2";"1009,3";"1009,0";"0,2";"340,0";"1,9";"";"1,0"
"01/01/2020";"0800";"24,9";"25,1";"24,8";"95,0";"95,0";"94,0";"24,0";"24,1";"23,9";"1009,8";"1009,8";"1009,2";"0,0";"239,0";"1,6";"";"0,4"
"01/01/2020";"0900";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"01/01/2020";"1000";"25,2";"25,3";"25,0";"95,0";"95,0";"95,0";"24,4";"24,5";"24,1";"1010,3";"1010,4";"1010,2";"1,5";"157,0";"2,6";"74,20";"0,4"
"01/01/2020";"1100";"25,2";"25,3";"25,1";"93,0";"95,0";"93,0";"23,9";"24,4";"23,9";"1010,5";"1010,5";"1010,3";"2,2";"180,0";"4,2";"304,40";"0,2"
"01/01/2020";"1200";"25,5";"25,5";"25,0";"91,0";"93,0";"91,0";"23,9";"24,1";"23,6";"1010,5";"1010,6";"1010,5";"2,2";"183,0";"4,4";"535,90";"0,0"
"01/01/2020";"1300";"27,2";"27,2";"25,5";"84,0";"91,0";"82,0";"24,2";"24,6";"23,5";"1010,2";"1010,5";"1010,2";"1,1";"169,0";"4,0";"1418,80";"0,0"
"01/01/2020";"1400";"29,2";"29,2";"27,0";"73,0";"84,0";"71,0";"23,8";"25,1";"23,1";"1009,7";"1010,2";"1009,7";"1,1";"101,0";"3,8";"2527,70";"0,0"
"01/01/2020";"1500";"30,3";"30,5";"29,2";"63,0";"73,0";"62,0";"22,5";"23,9";"22,2";"1008,9";"1009,7";"1008,9";"1,6";"48,0";"5,1";"1910,20";"0,0"
"01/01/2020";"1600";"30,7";"31,6";"30,3";"61,0";"64,0";"58,0";"22,2";"23,3";"21,8";"1007,8";"1008,9";"1007,8";"2,1";"203,0";"4,1";"1829,60";"0,0"
"01/01/2020";"1700";"29,7";"31,9";"29,6";"70,0";"70,0";"57,0";"23,6";"23,6";"21,8";"1007,0";"1007,8";"1007,0";"2,4";"28,0";"4,8";"1293,30";"0,0"
"01/01/2020";"1800";"28,5";"29,9";"28,2";"76,0";"76,0";"69,0";"23,8";"24,0";"23,2";"1006,9";"1007,0";"1006,7";"4,3";"30,0";"7,8";"685,60";"0,0"
"01/01/2020";"1900";"27,4";"28,5";"27,4";"83,0";"83,0";"75,0";"24,2";"24,8";"23,6";"1007,3";"1007,3";"1006,9";"4,1";"46,0";"7,6";"614,60";"0,0"
"01/01/2020";"2000";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"01/01/2020";"2100";"25,4";"25,9";"25,4";"85,0";"85,0";"82,0";"22,8";"22,8";"22,5";"1007,8";"1007,9";"1007,4";"0,6";"19,0";"6,1";"69,50";"0,0"
"01/01/2020";"2200";"25,3";"25,4";"25,3";"86,0";"86,0";"85,0";"22,7";"22,9";"22,6";"1008,5";"1008,5";"1007,8";"0,8";"35,0";"2,7";"";"0,0"
"01/01/2020";"2300";"25,0";"25,3";"25,0";"88,0";"88,0";"86,0";"22,8";"22,9";"22,7";"1008,6";"1008,6";"1008,4";"0,2";"57,0";"3,0";"";"0,0"
"02/01/2020";"0000";"24,7";"25,0";"24,7";"90,0";"90,0";"88,0";"22,9";"22,9";"22,8";"1009,4";"1009,4";"1008,6";"0,2";"65,0";"2,8";"";"0,0"
"02/01/2020";"0100";"24,1";"24,8";"24,1";"92,0";"92,0";"90,0";"22,8";"22,9";"22,7";"1009,9";"1009,9";"1009,4";"0,0";"81,0";"1,6";"";"0,0"
"02/01/2020";"0200";"23,7";"24,1";"23,6";"95,0";"95,0";"92,0";"22,8";"22,9";"22,6";"1009,8";"1010,0";"1009,8";"0,0";"342,0";"0,0";"";"0,0"
"02/01/2020";"0300";"23,5";"23,7";"23,5";"95,0";"95,0";"95,0";"22,7";"22,8";"22,6";"1009,5";"1009,9";"1009,5";"0,0";"224,0";"1,0";"";"0,0"
"02/01/2020";"0400";"23,5";"23,6";"23,5";"96,0";"96,0";"95,0";"22,7";"22,9";"22,7";"1008,8";"1009,5";"1008,8";"0,0";"297,0";"0,0";"";"0,0"
