"Data";"Hora (UTC)";"Temp. Ins. (C)";"Temp. Max. (C)";"Temp. Min. (C)";"Umi. Ins. (%)";"Umi. Max. (%)";"Umi. Min. (%)";"Pto Orvalho Ins. (C)";"Pto Orvalho Max. (C)";"Pto Orvalho Min. (C)";"Pressao Ins. (hPa)";"Pressao Max. (hPa)";"Pressao Min. (hPa)";"Vel. Vento (m/s)";"Dir. Vento (m/s)";"Raj. Vento (m/s)";"Radiacao (KJ/m²)";"Chuva (mm)"
"01/07/2023";"0000";"22,9";"23,1";"22,9";"98,0";"98,0";"97,0";"22,6";"22,6";"22,4";"1001,8";"1001,8";"1001,4";"1,1";"13,0";"2,4";"";"0,0"
"01/07/2023";"0100";"23,0";"23,1";"22,9";"100,0";"100,0";"98,0";"22,9";"22,9";"22,5";"1002,2";"1002,2";"1001,8";"0,0";"165,0";"2,4";"";"0,0"
"01/07/2023";"0200";"23,0";"23,1";"22,9";"100,0";"100,0";"100,0";"23,0";"23,0";"22,9";"1002,0";"1002,4";"1002,0";"0,0";"294,0";"0,0";"";"0,0"
"01/07/2023";"0300";"22,9";"23,0";"22,9";"100,0";"100,0";"100,0";"22,9";"23,0";"22,9";"1001,2";"1002,1";"1001,2";"2,0";"305,0";"2,7";"";"0,0"
"01/07/2023";"0400";"22,9";"22,9";"22,8";"100,0";"100,0";"100,0";"22,9";"22,9";"22,8";"1000,6";"1001,4";"1000,6";"1,3";"288,0";"2,7";"";"0,0"
"01/07/2023";"0500";"23,0";"23,0";"22,9";"100,0";"100,0";"100,0";"23,0";"23,0";"22,9";"1000,1";"1000,7";"1000,0";"0,0";"320,0";"2,4";"";"0,0"
"01/07/2023";"0600";"22,9";"23,0";"22,9";"100,0";"100,0";"100,0";"22,9";"23,0";"22,9";"999,6";"1000,2";"999,6";"0,0";"233,0";"1,6";"";"0,0"
"01/07/2023";"0700";"22,8";"22,9";"22,8";"100,0";"100,0";"100,0";"22,8";"22,9";"22,8";"999,6";"999,8";"999,5";"0,3";"219,0";"1,6";"";"0,0"
"01/07/2023";"0800";"22,9";"23,1";"22,8";"100,0";"100,0";"100,0";"22,9";"23,1";"22,9";"999,8";"999,8";"999,6";"0,0";"173,0";"1,6";"";"0,0"
"01/07/2023";"0900";"23,1";"23,1";"22,8";"100,0";"100,0";"100,0";"23,1";"23,1";"22,8";"1000,2";"1000,2";"999,8";"0,2";"131,0";"1,6";"44,80";"0,0"
