"Data";"Hora (UTC)";"Temp. Ins. (C)";"Temp. Max. (C)";"Temp. Min. (C)";"Umi. Ins. (%)";"Umi. Max. (%)";"Umi. Min. (%)";"Pto Orvalho Ins. (C)";"Pto Orvalho Max. (C)";"Pto Orvalho Min. (C)";"Pressao Ins. (hPa)";"Pressao Max. (hPa)";"Pressao Min. (hPa)";"Vel. Vento (m/s)";"Dir. Vento (m/s)";"Raj. Vento (m/s)";"Radiacao (KJ/m²)";"Chuva (mm)"
"01/07/2019";"0000";"26,2";"27,0";"26,2";"73,0";"73,0";"70,0";"21,0";"21,1";"21,0";"1011,7";"1011,7";"1010,6";"3,1";"102,0";"9,5";"";"0,0"
"01/07/2019";"0100";"25,7";"26,2";"25,7";"75,0";"75,0";"73,0";"20,9";"21,0";"20,9";"1012,1";"1012,1";"1011,7";"3,2";"95,0";"6,4";"";"0,0"
"01/07/2019";"0200";"24,6";"25,7";"24,6";"80,0";"80,0";"75,0";"21,0";"21,0";"20,9";"1012,1";"1012,2";"1012,0";"3,2";"89,0";"5,9";"";"0,0"
"01/07/2019";"0300";"24,4";"24,6";"24,4";"80,0";"81,0";"79,0";"20,7";"21,0";"20,7";"1011,7";"1012,1";"1011,7";"1,7";"100,0";"5,6";"";"0,0"
"01/07/2019";"0400";"23,2";"24,4";"23,2";"87,0";"87,0";"80,0";"21,0";"21,0";"20,7";"1011,4";"1011,8";"1011,4";"1,8";"86,0";"3,5";"";"0,0"
"01/07/2019";"0500";"22,5";"23,2";"22,5";"90,0";"90,0";"87,0";"20,9";"21,0";"20,8";"1010,8";"1011,4";"1010,8";"0,0";"116,0";"3,6";"";"0,0"
"01/07/2019";"0600";"20,7";"22,5";"20,6";"94,0";"94,0";"90,0";"19,6";"20,9";"19,5";"1010,6";"1010,8";"1010,6";"0,0";"307,0";"1,8";"";"0,0"
"01/07/2019";"0700";"20,2";"21,2";"20,2";"94,0";"96,0";"93,0";"19,2";"20,4";"19,2";"1010,6";"1010,7";"1010,4";"0,3";"246,0";"1,8";"";"0,0"
"01/07/2019";"0800";"19,9";"21,0";"19,9";"94,0";"96,0";"94,0";"18,9";"20,3";"18,9";"1010,8";"1010,9";"1010,6";"0,0";"292,0";"1,8";"";"0,0"
"01/07/2019";"0900";"19,6";"20,0";"19,6";"96,0";"96,0";"94,0";"18,9";"19,4";"18,8";"1011,0";"1011,0";"1010,8";"0,0";"304,0";"1,7";"18,50";"0,0"
"01/07/2019";"1000";"23,0";"23,0";"19,6";"91,0";"96,0";"91,0";"21,5";"21,6";"19,0";"1011,9";"1011,9";"1011,0";"0,0";"126,0";"0,0";"305,30";"0,0"
"01/07/2019";"1100";"26,3";"26,4";"23,0";"74,0";"91,0";"74,0";"21,3";"22,1";"20,9";"1012,4";"1012,4";"1011,9";"0,0";"200,0";"1,4";"816,90";"0,0"
"01/07/2019";"1200";"28,8";"29,3";"26,3";"62,0";"74,0";"60,0";"20,9";"21,8";"20,6";"1012,4";"1012,4";"1012,3";"3,2";"142,0";"6,5";"1964,60";"0,0"
"01/07/2019";"1300";"29,5";"30,6";"28,7";"60,0";"63,0";"56,0";"20,8";"21,1";"20,5";"1011,8";"1012,4";"1011,8";"3,9";"118,0";"7,9";"1380,30";"0,0"
"01/07/2019";"1400";"30,6";"31,6";"29,4";"55,0";"60,0";"52,0";"20,6";"21,1";"19,7";"1011,2";"1011,8";"1011,2";"4,7";"142,0";"8,5";"2229,00";"0,0"
"01/07/2019";"1500";"31,5";"32,4";"30,6";"53,0";"55,0";"49,0";"20,7";"20,7";"19,9";"1010,2";"1011,2";"1010,2";"3,2";"122,0";"8,3";"2038,60";"0,0"
"01/07/2019";"1600";"31,2";"31,8";"30,4";"51,0";"53,0";"50,0";"20,0";"20,9";"19,0";"1009,6";"1010,2";"1009,6";"4,2";"115,0";"8,2";"1332,30";"0,0"
"01/07/2019";"1700";"30,1";"31,2";"28,9";"53,0";"63,0";"51,0";"19,3";"21,4";"19,3";"1009,3";"1009,6";"1009,3";"6,2";"98,0";"11,4";"1455,40";"0,0"
"01/07/2019";"1800";"30,6";"30,8";"29,9";"52,0";"53,0";"49,0";"19,5";"19,7";"18,4";"1008,7";"1009,3";"1008,7";"3,3";"108,0";"11,4";"1253,00";"0,0"
"01/07/2019";"1900";"29,9";"31,5";"29,9";"55,0";"57,0";"51,0";"20,0";"20,5";"19,4";"1008,8";"1008,8";"1008,6";"3,2";"116,0";"9,6";"877,90";"0,0"
"01/07/2019";"2000";"27,6";"29,9";"27,3";"63,0";"67,0";"55,0";"20,0";"20,7";"19,7";"1009,7";"1009,7";"1008,8";"4,2";"130,0";"10,6";"231,80";"0,0"
