"Data";"Hora (UTC)";"Temp. Ins. (C)";"Temp. Max. (C)";"Temp. Min. (C)";"Umi. Ins. (%)";"Umi. Max. (%)";"Umi. Min. (%)";"Pto Orvalho Ins. (C)";"Pto Orvalho Max. (C)";"Pto Orvalho Min. (C)";"Pressao Ins. (hPa)";"Pressao Max. (hPa)";"Pressao Min. (hPa)";"Vel. Vento (m/s)";"Dir. Vento (m/s)";"Raj. Vento (m/s)";"Radiacao (KJ/m²)";"Chuva (mm)"
"01/07/2020";"0000";"23,5";"24,6";"23,4";"83,0";"83,0";"78,0";"20,4";"20,4";"20,2";"998,4";"998,5";"997,9";"2,9";"360,0";"4,2";"";"0,0"
"01/07/2020";"0100";"23,0";"23,5";"23,0";"86,0";"86,0";"83,0";"20,5";"20,6";"20,3";"998,6";"998,7";"998,4";"1,8";"358,0";"3,8";"";"0,0"
"01/07/2020";"0200";"22,2";"23,0";"22,2";"87,0";"87,0";"86,0";"20,0";"20,6";"20,0";"998,6";"998,7";"998,6";"0,1";"4,0";"2,6";"";"0,0"
"01/07/2020";"0300";"21,9";"22,7";"21,9";"88,0";"88,0";"87,0";"19,9";"20,6";"19,8";"998,3";"998,6";"998,3";"0,0";"132,0";"1,6";"";"0,0"
"01/07/2020";"0400";"21,7";"22,3";"21,7";"89,0";"89,0";"88,0";"19,8";"20,5";"19,8";"997,8";"998,4";"997,8";"0,2";"203,0";"1,1";"";"0,0"
"01/07/2020";"0500";"21,3";"21,9";"21,3";"90,0";"90,0";"89,0";"19,6";"20,1";"19,5";"997,3";"997,8";"997,3";"0,0";"299,0";"1,2";"";"0,0"
"01/07/2020";"0600";"20,6";"21,4";"20,6";"90,0";"91,0";"90,0";"19,0";"19,7";"19,0";"997,2";"997,3";"997,1";"0,0";"208,0";"1,1";"";"0,0"
"01/07/2020";"0700";"20,4";"21,2";"20,4";"91,0";"92,0";"90,0";"18,8";"19,7";"18,8";"997,5";"997,5";"997,2";"0,9";"192,0";"1,6";"";"0,0"
"01/07/2020";"0800";"21,8";"21,8";"20,4";"91,0";"92,0";"91,0";"20,3";"20,3";"18,8";"997,8";"997,8";"997,5";"1,8";"153,0";"2,9";"";"0,0"
"01/07/2020";"0900";"22,4";"22,4";"21,7";"86,0";"91,0";"86,0";"19,9";"20,3";"19,6";"998,0";"998,0";"997,8";"1,0";"138,0";"3,3";"77,30";"0,0"
"01/07/2020";"1000";"24,2";"24,2";"22,4";"76,0";"86,0";"76,0";"19,7";"20,0";"19,6";"998,5";"998,5";"998,0";"2,1";"162,0";"3,3";"746,50";"0,0"
"01/07/2020";"1100";"26,8";"26,8";"24,1";"63,0";"76,0";"63,0";"19,1";"20,2";"18,8";"999,0";"999,0";"998,5";"3,0";"145,0";"5,4";"1592,00";"0,0"
"01/07/2020";"1200";"28,9";"28,9";"26,7";"51,0";"63,0";"50,0";"17,6";"19,3";"17,3";"998,7";"999,0";"998,7";"3,9";"150,0";"6,5";"2317,80";"0,0"
"01/07/2020";"1300";"30,2";"30,7";"28,8";"42,0";"51,0";"41,0";"15,8";"17,9";"15,4";"998,1";"998,7";"998,1";"4,1";"131,0";"7,6";"2844,40";"0,0"
"01/07/2020";"1400";"31,3";"31,5";"30,2";"40,0";"43,0";"40,0";"16,2";"16,9";"15,5";"997,5";"998,1";"997,5";"4,0";"138,0";"7,6";"3171,60";"0,0"
"01/07/2020";"1500";"31,7";"32,1";"31,1";"40,0";"42,0";"39,0";"16,6";"17,0";"15,9";"996,5";"997,5";"996,5";"2,8";"126,0";"7,6";"3258,40";"0,0"
"01/07/2020";"1600";"32,6";"32,8";"31,6";"37,0";"41,0";"37,0";"16,2";"17,0";"15,7";"995,5";"996,5";"995,5";"3,8";"109,0";"6,5";"3098,70";"0,0"
"01/07/2020";"1700";"33,4";"33,6";"32,2";"35,0";"38,0";"34,0";"16,0";"16,5";"15,0";"994,9";"995,5";"994,9";"2,3";"149,0";"5,8";"2717,90";"0,0"
"01/07/2020";"1800";"32,8";"33,5";"32,6";"35,0";"37,0";"34,0";"15,5";"16,7";"15,2";"994,7";"994,9";"994,7";"2,3";"115,0";"5,0";"2082,80";"0,0"
"01/07/2020";"1900";"32,2";"34,0";"32,2";"38,0";"39,0";"35,0";"16,2";"17,4";"15,3";"995,0";"995,0";"994,7";"1,7";"85,0";"5,0";"1277,10";"0,0"
"01/07/2020";"2000";"29,6";"32,3";"29,6";"49,0";"50,0";"38,0";"17,7";"18,9";"16,5";"995,1";"995,1";"995,0";"2,2";"59,0";"3,7";"386,50";"0,0"
"01/07/2020";"2100";"25,7";"29,6";"25,7";"65,0";"65,0";"49,0";"18,6";"18,9";"17,7";"996,1";"996,1";"995,1";"1,6";"27,0";"3,3";"";"0,0"
"01/07/2020";"2200";"24,7";"25,8";"24,7";"71,0";"71,0";"65,0";"19,0";"19,3";"18,6";"996,8";"996,8";"996,1";"0,9";"343,0";"2,6";"";"0,0"
"01/07/2020";"2300";"23,7";"25,0";"23,7";"83,0";"83,0";"71,0";"20,7";"20,7";"19,0";"997,7";"997,7";"996,8";"3,2";"359,0";"5,6";"";"0,0"
"02/07/2020";"0000";"23,1";"23,7";"23,1";"88,0";"88,0";"83,0";"21,0";"21,1";"20,7";"998,1";"998,1";"997,7";"2,9";"352,0";"5,0";"";"0,0"
"02/07/2020";"0100";"22,7";"23,2";"22,7";"89,0";"89,0";"88,0";"20,9";"21,2";"20,9";"998,3";"998,3";"998,1";"1,6";"1,0";"4,0";"";"0,0"
