"Data";"Hora (UTC)";"Temp. Ins. (C)";"Temp. Max. (C)";"Temp. Min. (C)";"Umi. Ins. (%)";"Umi. Max. (%)";"Umi. Min. (%)";"Pto Orvalho Ins. (C)";"Pto Orvalho Max. (C)";"Pto Orvalho Min. (C)";"Pressao Ins. (hPa)";"Pressao Max. (hPa)";"Pressao Min. (hPa)";"Vel. Vento (m/s)";"Dir. Vento (m/s)";"Raj. Vento (m/s)";"Radiacao (KJ/m²)";"Chuva (mm)"
"01/07/2025";"0000";"27,0";"28,0";"27,0";"71,0";"71,0";"66,0";"21,4";"21,5";"21,1";"1013,2";"1013,2";"1012,5";"0,9";"70,0";"4,8";"";"0,0"
"01/07/2025";"0100";"27,2";"27,2";"26,5";"69,0";"74,0";"69,0";"21,0";"21,5";"21,0";"1013,6";"1013,6";"1013,2";"2,7";"103,0";"6,6";"";"0,0"
"01/07/2025";"0200";"26,2";"27,3";"26,2";"72,0";"72,0";"68,0";"20,9";"21,0";"20,7";"1013,6";"1013,7";"1013,5";"1,6";"114,0";"7,4";"";"0,0"
"01/07/2025";"0300";"25,4";"26,2";"25,4";"77,0";"77,0";"72,0";"21,0";"21,1";"20,8";"1013,2";"1013,6";"1013,2";"0,3";"81,0";"4,2";"";"0,0"
"01/07/2025";"0400";"23,1";"25,4";"23,1";"87,0";"87,0";"77,0";"20,8";"21,0";"20,7";"1012,8";"1013,2";"1012,8";"0,0";"93,0";"1,8";"";"0,0"
"01/07/2025";"0500";"22,4";"23,1";"22,4";"91,0";"91,0";"87,0";"20,8";"20,9";"20,7";"1012,5";"1012,9";"1012,5";"0,0";"115,0";"1,3";"";"0,0"
"01/07/2025";"0600";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"01/07/2025";"0700";"22,8";"23,2";"22,4";"91,0";"93,0";"91,0";"21,3";"21,7";"21,1";"1013,1";"1013,1";"1012,8";"0,0";"338,0";"0,9";"";"0,0"
"01/07/2025";"0800";"22,6";"23,0";"22,5";"93,0";"93,0";"91,0";"21,4";"21,7";"21,2";"1013,5";"1013,5";"1013,1";"0,0";"290,0";"0,9";"";"0,0"
"01/07/2025";"0900";"22,4";"22,6";"22,1";"94,0";"95,0";"93,0";"21,4";"21,5";"21,1";"1013,8";"1013,8";"1013,5";"0,0";"129,0";"0,0";"15,80";"0,0"
"01/07/2025";"1000";"25,9";"25,9";"22,3";"82,0";"94,0";"82,0";"22,5";"22,8";"21,3";"1014,2";"1014,2";"1013,8";"0,0";"162,0";"1,4";"477,50";"0,0"
"01/07/2025";"1100";"26,6";"26,7";"25,9";"78,0";"82,0";"76,0";"22,4";"22,6";"21,9";"1014,7";"1014,7";"1014,1";"0,7";"45,0";"2,6";"615,70";"0,0"
