Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,9416405,-,-,-,-5.16,-36.57,-3,19,-3,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,4.0.0
Year,Month,Day,Hour,Minute,Temperature,DNI,DHI,GHI,Relative Humidity,Cloud Type,Pressure,Wind Speed
2019,1,1,0,0,26.200000000000003,0,0,0,84,0,1010,5.1000000000000005
2019,1,1,1,0,25.900000000000002,0,0,0,85.43,0,1010,4.7
2019,1,1,2,0,25.6,0,0,0,86.98,0,1010,4.3
2019,1,1,3,0,25.400000000000002,0,0,0,88.18,0,1011,4.1000000000000005
2019,1,1,4,0,25.200000000000003,0,0,0,89.48,0,1012,4
2019,1,1,5,0,25.400000000000002,0,0,0,88.57000000000001,0,1012,4.2
2019,1,1,6,0,27.1,415,46,111,78.42,0,1013,5.6000000000000005
2019,1,1,7,0,29.1,700,79,351,67.15,0,1013,6.2
2019,1,1,8,0,31,827,99,590,58.32,0,1013,6.2
2019,1,1,9,0,32.7,886,115,792,51.58,0,1013,6
2019,1,1,10,0,34,924,123,938,47.04,0,1012,5.800000000000001
2019,1,1,11,0,34.800000000000004,940,126,1013,44.58,0,1011,5.800000000000001
2019,1,1,12,0,35.2,942,125,1014,43.65,0,1010,6.1000000000000005
2019,1,1,13,0,35,919,124,935,44.51,0,1009,6.4
2019,1,1,14,0,34.5,875,120,787,45.99,0,1009,6.6000000000000005
2019,1,1,15,0,33.7,797,110,583,48.11,0,1009,6.7
2019,1,1,16,0,32.5,653,91,343,51.69,0,1010,6.6000000000000005
