Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,9416405,-,-,-,-5.16,-36.57,-3,19,-3,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,4.0.1
Year,Month,Day,Hour,Minute,Temperature,DNI,DHI,GHI,Relative Humidity,Cloud Type,Pressure,Wind Speed
2018,1,9,18,0,29.1,0,0,0,60.620000000000005,7,1011,5.9
2018,1,9,19,0,28.400000000000002,0,0,0,64.13,7,1012,6.2
2018,1,9,20,0,27.8,0,0,0,67.61,1,1013,6.300000000000001
2018,1,9,21,0,27.200000000000003,0,0,0,71.82000000000001,1,1013,6.2
2018,1,9,22,0,26.700000000000003,0,0,0,75.98,7,1013,5.800000000000001
2018,1,9,23,0,26.3,0,0,0,79.5,0,1012,5.5
2018,1,10,0,0,26.1,0,0,0,81.53,7,1011,5.300000000000001
2018,1,10,1,0,25.8,0,0,0,83.69,7,1010,5
2018,1,10,2,0,25.700000000000003,0,0,0,84.89,7,1011,4.6000000000000005
2018,1,10,3,0,25.5,0,0,0,86.32000000000001,7,1011,4.2
2018,1,10,4,0,25.400000000000002,0,0,0,87.13,7,1011,4.1000000000000005
2018,1,10,5,0,25.400000000000002,0,0,0,87.49,7,1012,4.3
2018,1,10,6,0,26.5,7,53,54,80.89,7,1013,5
2018,1,10,7,0,28,66,186,210,71.12,7,1013,5.300000000000001
2018,1,10,8,0,29.400000000000002,62,253,289,62.79,6,1013,5.2
2018,1,10,9,0,30.6,6,235,239,56.74,6,1013,4.9
2018,1,10,10,0,31.3,161,424,566,53.51,6,1013,4.800000000000001
2018,1,10,11,0,31.400000000000002,105,457,556,52.85,6,1012,4.9
2018,1,10,12,0,31,259,412,659,54.29,6,1011,5
2018,1,10,13,0,30.700000000000003,70,446,509,55.79,6,1011,5.1000000000000005
2018,1,10,14,0,30.200000000000003,319,332,580,57.81,7,1010,5.1000000000000005
2018,1,10,15,0,29.700000000000003,301,251,434,60.01,7,1010,5.1000000000000005
2018,1,10,16,0,29.1,163,192,258,62.910000000000004,7,1011,4.9
2018,1,10,17,0,28.400000000000002,4,56,57,66.67,6,1011,4.6000000000000005
2018,1,10,18,0,27.700000000000003,0,0,0,71.36,6,1012,4.2
2018,1,10,19,0,27.3,0,0,0,75.09,6,1013,4.1000000000000005
2018,1,10,20,0,26.8,0,0,0,79.11,6,1013,4
2018,1,10,21,0,26.5,0,0,0,81.99,6,1013,4
2018,1,10,22,0,26.200000000000003,0,0,0,84.45,6,1013,3.9000000000000004
2018,1,10,23,0,25.900000000000002,0,0,0,86.60000000000001,6,1012,3.9000000000000004
2018,1,11,0,0,25.700000000000003,0,0,0,87.95,6,1012,3.9000000000000004
2018,1,11,1,0,25.5,0,0,0,89.2,6,1011,3.8000000000000003
2018,1,11,2,0,25.400000000000002,0,0,0,89.87,7,1011,3.8000000000000003
2018,1,11,3,0,25.200000000000003,0,0,0,91.02,6,1011,3.6
2018,1,11,4,0,25.1,0,0,0,91.54,6,1012,3.4000000000000004
2018,1,11,5,0,25.1,0,0,0,91.37,8,1012,3.4000000000000004
2018,1,11,6,0,25.5,5,52,53,88.77,6,1013,3.9000000000000004
2018,1,11,7,0,26.200000000000003,7,124,126,83.49,6,1013,4.2
2018,1,11,8,0,27.1,305,233,410,77.2,8,1014,4.2
2018,1,11,9,0,28.200000000000003,341,317,575,70.42,7,1014,4.1000000000000005
2018,1,11,10,0,29.3,304,391,659,64.41,7,1013,4
2018,1,11,11,0,30.3,943,117,1012,59.54,0,1012,3.9000000000000004
2018,1,11,12,0,30.900000000000002,413,348,742,56.57,7,1011,4
2018,1,11,13,0,31,442,340,736,55.72,7,1011,4.2
2018,1,11,14,0,30.6,332,324,582,56.71,7,1010,4.3
2018,1,11,15,0,30.1,830,98,605,58.410000000000004,1,1010,4.4
2018,1,11,16,0,29.3,704,81,366,61.5,0,1010,4.4
2018,1,11,17,0,28.3,45,87,95,66.36,7,1011,4
2018,1,11,18,0,27.6,0,0,0,71.09,7,1012,3.9000000000000004
2018,1,11,19,0,27.200000000000003,0,0,0,74.29,0,1013,4
2018,1,11,20,0,26.8,0,0,0,77.29,0,1013,4.1000000000000005
2018,1,11,21,0,26.5,0,0,0,79.56,7,1013,4.1000000000000005
2018,1,11,22,0,26.200000000000003,0,0,0,81.59,7,1013,4.1000000000000005
2018,1,11,23,0,25.900000000000002,0,0,0,83.42,7,1012,4.1000000000000005
2018,1,12,0,0,25.6,0,0,0,85.17,7,1011,4.1000000000000005
2018,1,12,1,0,25.3,0,0,0,86.84,7,1011,3.9000000000000004
2018,1,12,2,0,25,0,0,0,88.41,7,1011,3.7
2018,1,12,3,0,24.900000000000002,0,0,0,88.8,7,1011,3.5
2018,1,12,4,0,24.700000000000003,0,0,0,89.64,3,1011,3.4000000000000004
2018,1,12,5,0,24.8,0,0,0,88.92,8,1011,3.6
2018,1,12,6,0,26.3,4,66,66,78.85000000000001,3,1012,4.4
2018,1,12,7,0,28,622,94,325,68.28,0,1013,4.7
2018,1,12,8,0,29.700000000000003,780,115,569,59.64,0,1013,4.7
2018,1,12,9,0,31.200000000000003,876,121,783,52.230000000000004,0,1012,4.7
2018,1,12,10,0,32.5,919,128,938,46.52,0,1011,4.6000000000000005
2018,1,12,11,0,33.300000000000004,938,131,1020,43.4,0,1011,4.5
2018,1,12,12,0,33.800000000000004,924,141,1023,41.84,0,1010,4.6000000000000005
2018,1,12,13,0,33.800000000000004,908,137,951,42.06,0,1009,4.800000000000001
2018,1,12,14,0,33.4,871,128,807,43.58,0,1008,5.1000000000000005
2018,1,12,15,0,32.6,799,114,604,46.300000000000004,0,1008,5.300000000000001
2018,1,12,16,0,31.3,668,94,365,50.89,0,1009,5.6000000000000005
2018,1,12,17,0,29.8,387,55,123,57.57,0,1009,5.5
2018,1,12,18,0,28.700000000000003,0,0,0,64.23,0,1010,5.4
2018,1,12,19,0,28,0,0,0,69.2,7,1011,5.5
2018,1,12,20,0,27.400000000000002,0,0,0,73.38,7,1012,5.5
2018,1,12,21,0,27,0,0,0,76.46000000000001,7,1012,5.6000000000000005
2018,1,12,22,0,26.6,0,0,0,79.52,6,1012,5.6000000000000005
2018,1,12,23,0,26.3,0,0,0,81.62,7,1011,5.4
2018,1,13,0,0,26,0,0,0,83.34,0,1010,5.300000000000001
2018,1,13,1,0,25.900000000000002,0,0,0,83.77,0,1010,5
2018,1,13,2,0,25.700000000000003,0,0,0,84.71000000000001,0,1010,4.7
2018,1,13,3,0,25.6,0,0,0,85.46000000000001,7,1010,4.2
2018,1,13,4,0,25.5,0,0,0,86.19,1,1010,4
2018,1,13,5,0,25.5,0,0,0,86.37,1,1011,4.2
2018,1,13,6,0,26.400000000000002,365,41,91,80.63,0,1012,4.9
2018,1,13,7,0,27.6,280,181,285,72.65,3,1012,5.5
2018,1,13,8,0,28.700000000000003,819,96,572,66.22,1,1012,5.5
2018,1,13,9,0,29.700000000000003,232,421,597,60.86,3,1012,5.5
2018,1,13,10,0,30.700000000000003,897,135,925,56.59,0,1011,5.5
2018,1,13,11,0,31.5,550,398,920,53.94,2,1010,5.5
2018,1,13,12,0,32.1,914,141,1014,52.480000000000004,0,1010,5.6000000000000005
2018,1,13,13,0,32.2,894,140,942,52.47,0,1009,5.7
2018,1,13,14,0,31.900000000000002,851,134,799,53.67,0,1009,5.800000000000001
2018,1,13,15,0,31.200000000000003,760,128,595,56.04,0,1009,5.9
2018,1,13,16,0,30.200000000000003,3,104,106,59.64,6,1009,5.800000000000001
2018,1,13,17,0,29.200000000000003,0,34,34,64.09,6,1010,5.5
2018,1,13,18,0,28.400000000000002,0,0,0,68.59,7,1011,5.2
2018,1,13,19,0,27.8,0,0,0,72.35000000000001,6,1011,5.2
2018,1,13,20,0,27.3,0,0,0,75.92,6,1012,5.1000000000000005
2018,1,13,21,0,26.900000000000002,0,0,0,79.25,7,1012,5
2018,1,13,22,0,26.5,0,0,0,82.9,7,1012,4.800000000000001
2018,1,13,23,0,26.200000000000003,0,0,0,85.81,7,1011,4.5
2018,1,14,0,0,26,0,0,0,87.8,7,1010,4.3
2018,1,14,1,0,25.8,0,0,0,89.41,3,1010,4.1000000000000005
2018,1,14,2,0,25.6,0,0,0,90.72,3,1010,3.9000000000000004
2018,1,14,3,0,25.400000000000002,0,0,0,91.78,7,1010,3.7
2018,1,14,4,0,25.200000000000003,0,0,0,92.72,0,1010,3.6
2018,1,14,5,0,25.3,0,0,0,92.22,7,1011,3.7
2018,1,14,6,0,26.400000000000002,302,45,85,84.85000000000001,0,1011,4.7
2018,1,14,7,0,28.1,642,85,321,74.01,0,1012,5.300000000000001
2018,1,14,8,0,29.6,791,106,565,65.6,0,1012,5.5
2018,1,14,9,0,31,194,436,583,59.14,3,1012,5.6000000000000005
2018,1,14,10,0,31.900000000000002,437,361,746,55.38,7,1011,5.7
2018,1,14,11,0,32.5,45,482,524,52.93,3,1011,5.9
2018,1,14,12,0,32.7,780,168,913,51.95,7,1010,6
2018,1,14,13,0,32.7,888,147,945,51.84,0,1010,6.1000000000000005
2018,1,14,14,0,32.300000000000004,849,139,803,52.89,1,1009,6.2
2018,1,14,15,0,31.700000000000003,776,125,603,54.64,0,1009,6.300000000000001
2018,1,14,16,0,30.8,640,103,364,57.7,0,1009,6.2
2018,1,14,17,0,29.5,8,79,80,63.11,7,1010,5.800000000000001
2018,1,14,18,0,28.6,0,0,0,68.19,6,1010,5.5
2018,1,14,19,0,28,0,0,0,72.14,8,1011,5.4
2018,1,14,20,0,27.5,0,0,0,75.75,7,1012,5.4
2018,1,14,21,0,27,0,0,0,79.57000000000001,3,1012,5.2
2018,1,14,22,0,26.6,0,0,0,82.63,7,1012,5.1000000000000005
2018,1,14,23,0,26.200000000000003,0,0,0,84.99,0,1011,5
2018,1,15,0,0,25.900000000000002,0,0,0,86.19,1,1010,4.9
2018,1,15,1,0,25.5,0,0,0,87.85000000000001,1,1010,4.7
