Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,9436919,-,-,-,-5.84,-35.21,-3,52,-3,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,4.0.1
Year,Month,Day,Hour,Minute,Temperature,DHI,GHI,DNI,Wind Speed,Relative Humidity,Pressure,Cloud Type
2018,1,1,0,0,26.700000000000003,0,0,0,5,84.33,1008,0
2018,1,1,1,0,26.5,0,0,0,4.9,85.55,1008,1
2018,1,1,2,0,26.400000000000002,0,0,0,4.9,85.99,1008,7
2018,1,1,3,0,26.3,0,0,0,4.9,86.23,1008,7
2018,1,1,4,0,26.200000000000003,0,0,0,4.9,86.26,1008,7
2018,1,1,5,0,26.3,0,0,0,5.1000000000000005,85.28,1008,7
2018,1,1,6,0,27.1,96,106,51,5.5,80.22,1009,7
2018,1,1,7,0,28.1,207,298,220,5.7,74.01,1010,7
2018,1,1,8,0,28.900000000000002,258,481,363,5.7,69.60000000000001,1010,7
2018,1,1,9,0,29.5,277,661,493,5.6000000000000005,66.43,1010,7
2018,1,1,10,0,30,168,942,866,5.5,63.940000000000005,1010,0
2018,1,1,11,0,30.200000000000003,271,847,606,5.300000000000001,62.63,1009,7
2018,1,1,12,0,30.3,283,861,611,5.300000000000001,61.88,1008,7
2018,1,1,13,0,30.200000000000003,383,711,375,5.2,62.120000000000005,1008,7
2018,1,1,14,0,29.900000000000002,308,622,417,5.2,63.190000000000005,1007,7
2018,1,1,15,0,29.400000000000002,268,363,164,5.1000000000000005,65.35,1007,7
2018,1,1,16,0,28.700000000000003,158,171,34,5,68.81,1007,7
2018,1,1,17,0,27.900000000000002,69,72,15,4.9,73.28,1007,7
2018,1,1,18,0,27.3,0,0,0,4.9,77.19,1008,7
2018,1,1,19,0,27,0,0,0,5,79.38,1008,4
2018,1,1,20,0,26.8,0,0,0,5,80.83,1008,0
2018,1,1,21,0,26.5,0,0,0,4.9,82.48,1008,0
2018,1,1,22,0,26.3,0,0,0,4.800000000000001,83.42,1008,0
2018,1,1,23,0,26.200000000000003,0,0,0,4.7,83.5,1007,0
2018,1,2,0,0,26.200000000000003,0,0,0,4.6000000000000005,83.05,1007,0
2018,1,2,1,0,26.1,0,0,0,4.5,83.23,1007,0
2018,1,2,2,0,26,0,0,0,4.4,83.63,1007,0
2018,1,2,3,0,25.900000000000002,0,0,0,4.3,83.76,1007,0
2018,1,2,4,0,25.900000000000002,0,0,0,4.3,83.61,1007,0
2018,1,2,5,0,26.1,0,0,0,4.4,82.67,1007,0
2018,1,2,6,0,26.900000000000002,59,130,397,4.800000000000001,78.49,1008,0
2018,1,2,7,0,27.8,96,373,678,4.7,73.74,1009,0
2018,1,2,8,0,28.700000000000003,116,614,811,4.7,69.7,1009,0
2018,1,2,9,0,29.5,124,817,890,4.7,66.43,1009,0
2018,1,2,10,0,30,131,960,927,4.7,64.06,1008,0
2018,1,2,11,0,30.3,134,1032,945,4.800000000000001,62.39,1007,0
2018,1,2,12,0,30.400000000000002,138,1024,937,4.9,61.49,1006,0
2018,1,2,13,0,30.200000000000003,133,939,918,4.9,61.92,1006,0
2018,1,2,14,0,29.8,123,786,879,4.9,63.13,1005,0
2018,1,2,15,0,29.3,108,578,808,4.800000000000001,64.96000000000001,1005,0
2018,1,2,16,0,28.5,85,335,671,4.6000000000000005,68.45,1006,0
2018,1,2,17,0,27.700000000000003,45,96,357,4.4,72.51,1006,0
2018,1,2,18,0,27.1,0,0,0,4.2,76,1007,0
