Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,9436919,-,-,-,-5.84,-35.21,-3,52,-3,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,4.0.0
Year,Month,Day,Hour,Minute,Temperature,DHI,GHI,DNI,Wind Speed,Relative Humidity,Pressure,Cloud Type
2019,1,1,0,0,26.6,0,0,0,5.300000000000001,84.03,1008,0
2019,1,1,1,0,26.5,0,0,0,5.4,84.49,1008,0
2019,1,1,2,0,26.5,0,0,0,5.4,84.49,1008,0
2019,1,1,3,0,26.400000000000002,0,0,0,5.300000000000001,84.97,1008,0
2019,1,1,4,0,26.400000000000002,0,0,0,5.2,85.18,1009,0
2019,1,1,5,0,26.5,0,0,0,5.2,85.11,1010,0
2019,1,1,6,0,27.3,53,134,438,5.6000000000000005,80.86,1010,0
2019,1,1,7,0,28.3,85,377,708,5.800000000000001,75.46000000000001,1011,0
2019,1,1,8,0,29.200000000000003,103,615,832,5.9,71.37,1011,0
2019,1,1,9,0,29.900000000000002,115,814,896,6.2,68.34,1011,0
2019,1,1,10,0,30.400000000000002,122,954,931,6.4,66.12,1010,0
2019,1,1,11,0,30.700000000000003,127,1024,944,6.4,64.79,1010,0
2019,1,1,12,0,30.8,142,1011,920,6.6000000000000005,64.21000000000001,1009,0
2019,1,1,13,0,30.6,139,928,900,6.7,64.84,1009,0
2019,1,1,14,0,30.3,127,777,864,6.7,65.74,1008,0
2019,1,1,15,0,29.700000000000003,110,571,795,6.7,68.06,1008,0
2019,1,1,16,0,29,87,329,655,6.6000000000000005,71.36,1008,0
2019,1,1,17,0,28.1,47,93,334,6.4,76.18,1009,0
2019,1,1,18,0,27.700000000000003,0,0,0,6.2,79.11,1010,0
2019,1,1,19,0,27.5,0,0,0,6.2,80.84,1011,0
2019,1,1,20,0,27.3,0,0,0,6.2,82.28,1011,0
2019,1,1,21,0,27.1,0,0,0,6.2,83.60000000000001,1011,0
2019,1,1,22,0,27,0,0,0,6.2,84.19,1011,0
2019,1,1,23,0,26.8,0,0,0,6,84.91,1010,0
2019,1,2,0,0,26.6,0,0,0,5.7,85.79,1010,0
2019,1,2,1,0,26.5,0,0,0,5.4,86.23,1009,0
2019,1,2,2,0,26.3,0,0,0,5.2,87.29,1009,0
2019,1,2,3,0,26.200000000000003,0,0,0,5.2,87.82000000000001,1010,0
2019,1,2,4,0,26.200000000000003,0,0,0,5.5,87.78,1010,0
2019,1,2,5,0,26.400000000000002,0,0,0,5.9,86.58,1010,1
2019,1,2,6,0,27.200000000000003,53,135,451,6.5,81.56,1011,0
2019,1,2,7,0,28.3,87,378,709,6.7,74.56,1011,0
2019,1,2,8,0,29.1,109,616,826,6.7,70,1011,0
2019,1,2,9,0,29.8,122,816,890,6.6000000000000005,66.38,1011,0
2019,1,2,10,0,30.3,131,958,925,6.6000000000000005,64.09,1011,0
2019,1,2,11,0,30.5,134,1028,940,6.7,63.06,1010,0
2019,1,2,12,0,30.5,141,1017,926,6.9,63,1009,0
2019,1,2,13,0,30.3,139,930,900,7.1000000000000005,63.88,1009,0
2019,1,2,14,0,29.900000000000002,133,774,850,7.300000000000001,65.6,1009,0
2019,1,2,15,0,29.3,122,564,760,7.300000000000001,68.3,1009,0
2019,1,2,16,0,28.6,98,322,604,7.4,71.60000000000001,1010,0
2019,1,2,17,0,27.900000000000002,52,90,273,7.2,74.86,1010,0
2019,1,2,18,0,27.5,0,0,0,7,76.69,1011,1
2019,1,2,19,0,27.3,0,0,0,6.800000000000001,77.29,1012,0
2019,1,2,20,0,27.200000000000003,0,0,0,6.6000000000000005,77.5,1012,0
2019,1,2,21,0,27.1,0,0,0,6.4,77.92,1012,0
2019,1,2,22,0,26.900000000000002,0,0,0,6.1000000000000005,78.82000000000001,1011,0
2019,1,2,23,0,26.8,0,0,0,5.9,79.35000000000001,1010,0
2019,1,3,0,0,26.6,0,0,0,5.800000000000001,80.4,1009,0
2019,1,3,1,0,26.5,0,0,0,5.7,81.09,1009,0
2019,1,3,2,0,26.400000000000002,0,0,0,5.7,81.74,1008,0
2019,1,3,3,0,26.3,0,0,0,5.6000000000000005,82.55,1009,0
2019,1,3,4,0,26.200000000000003,0,0,0,5.5,83.17,1009,0
2019,1,3,5,0,26.400000000000002,0,0,0,5.7,82.22,1009,1
2019,1,3,6,0,27.200000000000003,58,127,385,6.1000000000000005,77.67,1010,0
2019,1,3,7,0,28.1,96,367,663,6.300000000000001,72.69,1010,0
2019,1,3,8,0,28.900000000000002,119,604,792,6.4,69.09,1010,0
2019,1,3,9,0,29.6,156,795,821,6.5,66.25,1010,0
2019,1,3,10,0,30.200000000000003,167,936,861,6.5,64.03,1010,0
2019,1,3,11,0,30.5,172,1007,878,6.5,62.84,1009,0
2019,1,3,12,0,30.5,172,998,873,6.5,62.980000000000004,1009,0
2019,1,3,13,0,30.3,165,916,854,6.4,63.88,1008,0
2019,1,3,14,0,30,150,766,815,6.4,65.21000000000001,1008,0
2019,1,3,15,0,29.400000000000002,129,561,739,6.4,67.85,1008,0
2019,1,3,16,0,28.700000000000003,101,322,592,6.5,71.3,1009,0
2019,1,3,17,0,27.900000000000002,52,90,269,6.300000000000001,75.53,1010,0
2019,1,3,18,0,27.400000000000002,0,0,0,6.300000000000001,78.46000000000001,1011,0
2019,1,3,19,0,27.200000000000003,0,0,0,6.1000000000000005,79.64,1011,0
2019,1,3,20,0,27,0,0,0,5.9,80.84,1012,3
2019,1,3,21,0,26.900000000000002,0,0,0,5.6000000000000005,81.47,1012,3
2019,1,3,22,0,26.700000000000003,0,0,0,5.4,82.49,1011,0
2019,1,3,23,0,26.6,0,0,0,5.4,83.10000000000001,1010,1
2019,1,4,0,0,26.400000000000002,0,0,0,5.300000000000001,84.19,1009,7
2019,1,4,1,0,26.3,0,0,0,5.2,84.89,1009,0
2019,1,4,2,0,26.200000000000003,0,0,0,5.1000000000000005,85.69,1009,0
2019,1,4,3,0,26.200000000000003,0,0,0,5.300000000000001,85.97,1009,1
2019,1,4,4,0,26.1,0,0,0,5.6000000000000005,86.82000000000001,1009,1
2019,1,4,5,0,26.200000000000003,0,0,0,5.800000000000001,86.72,1010,8
2019,1,4,6,0,27,84,89,24,6.2,82.79,1011,7
2019,1,4,7,0,27.900000000000002,156,328,422,6.300000000000001,78.26,1011,7
2019,1,4,8,0,28.700000000000003,165,169,6,6.4,74.47,1011,8
2019,1,4,9,0,29.400000000000002,353,396,56,6.4,71.31,1011,8
2019,1,4,10,0,29.900000000000002,394,668,307,6.6000000000000005,69.04,1011,7
2019,1,4,11,0,30.1,250,849,629,6.800000000000001,68.1,1010,7
2019,1,4,12,0,30.1,341,773,456,6.9,68.1,1009,7
2019,1,4,13,0,29.900000000000002,367,729,411,6.9,69.02,1009,7
2019,1,4,14,0,29.400000000000002,154,756,796,7,71.25,1008,0
2019,1,4,15,0,28.8,137,551,708,7,74.58,1009,0
2019,1,4,16,0,28.1,210,258,127,6.800000000000001,78.63,1009,3
2019,1,4,17,0,27.6,61,61,1,6.5,82.07000000000001,1010,3
2019,1,4,18,0,27.400000000000002,0,0,0,6.6000000000000005,83.91,1010,1
2019,1,4,19,0,27.200000000000003,0,0,0,6.800000000000001,85.45,1010,8
2019,1,4,20,0,27.200000000000003,0,0,0,6.7,85.82000000000001,1010,8
2019,1,4,21,0,27,0,0,0,7,87.09,1010,8
2019,1,4,22,0,26.900000000000002,0,0,0,7.2,87.60000000000001,1009,8
2019,1,4,23,0,26.8,0,0,0,7,88.16,1008,4
2019,1,5,0,0,26.700000000000003,0,0,0,6.800000000000001,88.7,1007,4
2019,1,5,1,0,26.700000000000003,0,0,0,6.5,88.85000000000001,1007,7
2019,1,5,2,0,26.6,0,0,0,6.2,89.36,1008,0
2019,1,5,3,0,26.6,0,0,0,5.9,89.02,1008,0
2019,1,5,4,0,26.6,0,0,0,5.7,88.88,1009,4
2019,1,5,5,0,26.700000000000003,0,0,0,5.9,88.65,1010,7
2019,1,5,6,0,27.3,88,90,10,6.6000000000000005,85.14,1010,4
2019,1,5,7,0,28.1,101,356,628,7,79.93,1010,0
2019,1,5,8,0,28.8,126,591,762,7.1000000000000005,75.95,1010,0
2019,1,5,9,0,29.5,161,783,800,7.2,72.67,1010,1
2019,1,5,10,0,29.900000000000002,170,926,846,7.300000000000001,70.99,1010,0
2019,1,5,11,0,30.1,176,997,863,7.300000000000001,69.92,1009,0
2019,1,5,12,0,30.1,199,984,828,7.1000000000000005,69.77,1009,0
2019,1,5,13,0,29.900000000000002,194,903,804,7,70.35000000000001,1008,0
2019,1,5,14,0,29.400000000000002,183,752,751,6.800000000000001,72.13,1008,1
2019,1,5,15,0,28.8,163,548,658,6.6000000000000005,74.48,1008,1
2019,1,5,16,0,28.200000000000003,158,160,6,6.300000000000001,77.16,1009,3
2019,1,5,17,0,27.700000000000003,70,71,8,6,79.67,1010,7
2019,1,5,18,0,27.5,0,0,0,5.9,80.88,1010,8
2019,1,5,19,0,27.400000000000002,0,0,0,5.7,81.2,1011,8
2019,1,5,20,0,27.3,0,0,0,5.5,81.17,1011,8
2019,1,5,21,0,27.200000000000003,0,0,0,5.300000000000001,81.21000000000001,1011,8
2019,1,5,22,0,27.1,0,0,0,5.1000000000000005,81.41,1010,8
2019,1,5,23,0,26.900000000000002,0,0,0,5,82.10000000000001,1009,8
2019,1,6,0,0,26.700000000000003,0,0,0,5.1000000000000005,82.94,1008,8
2019,1,6,1,0,26.6,0,0,0,5.1000000000000005,83.61,1008,7
2019,1,6,2,0,26.5,0,0,0,4.9,84.15,1008,7
2019,1,6,3,0,26.400000000000002,0,0,0,4.800000000000001,84.66,1008,8
2019,1,6,4,0,26.400000000000002,0,0,0,4.9,84.79,1009,7
2019,1,6,5,0,26.5,0,0,0,5.2,84.36,1009,7
2019,1,6,6,0,27,90,95,25,5.6000000000000005,81.75,1010,7
2019,1,6,7,0,27.6,154,158,12,5.9,77.54,1010,6
2019,1,6,8,0,28.200000000000003,300,450,246,5.800000000000001,73.62,1010,7
2019,1,6,9,0,28.8,385,524,180,5.7,70.55,1010,8
2019,1,6,10,0,29.200000000000003,478,563,95,5.6000000000000005,68.52,1009,6
2019,1,6,11,0,29.6,309,816,532,5.6000000000000005,66.7,1009,7
2019,1,6,12,0,29.8,168,1002,879,5.6000000000000005,65.64,1008,0
2019,1,6,13,0,29.5,423,598,198,5.6000000000000005,66.79,1008,8
2019,1,6,14,0,29.1,178,180,2,5.7,68.53,1008,8
2019,1,6,15,0,28.6,195,195,1,5.9,70.88,1008,3
2019,1,6,16,0,28.1,222,247,65,5.9,73.53,1008,3
2019,1,6,17,0,27.6,67,67,2,5.4,76.62,1009,3
2019,1,6,18,0,27.200000000000003,0,0,0,5,79.3,1009,7
2019,1,6,19,0,27,0,0,0,4.800000000000001,80.82000000000001,1010,6
2019,1,6,20,0,26.900000000000002,0,0,0,4.6000000000000005,81.58,1010,7
2019,1,6,21,0,26.700000000000003,0,0,0,4.5,82.66,1010,7
