Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,9411068,-,-,-,-5.54,-36.87,-3,22,-3,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,4.0.0
Year,Month,Day,Hour,Minute,Temperature,DHI,DNI,GHI,Relative Humidity,Pressure,Wind Speed,Cloud Type
2021,1,2,20,0,28.400000000000002,0,0,0,64.25,1007,6.1000000000000005,0
2021,1,2,21,0,27.400000000000002,0,0,0,70.23,1007,5.9,0
2021,1,2,22,0,26.6,0,0,0,75.61,1007,5.4,0
2021,1,2,23,0,26,0,0,0,79.65,1006,4.9,0
2021,1,3,0,0,25.6,0,0,0,82.45,1006,4.3,0
2021,1,3,1,0,25.200000000000003,0,0,0,84.77,1005,3.6,0
2021,1,3,2,0,24.900000000000002,0,0,0,86.53,1005,3,0
2021,1,3,3,0,24.5,0,0,0,88.74,1006,2.5,0
2021,1,3,4,0,24.200000000000003,0,0,0,90.18,1006,2.2,0
2021,1,3,5,0,24.3,0,0,0,89.39,1007,2.3000000000000003,0
2021,1,3,6,0,26.400000000000002,44,418,107,77.23,1007,3.4000000000000004,0
2021,1,3,7,0,28.900000000000002,74,722,350,64.47,1008,4.1000000000000005,0
2021,1,3,8,0,31.5,88,855,593,53.57,1007,4.2,1
2021,1,3,9,0,33.800000000000004,104,912,798,45.19,1007,4.1000000000000005,0
2021,1,3,10,0,35.7,108,951,947,38.96,1006,4.1000000000000005,1
2021,1,3,11,0,36.9,111,967,1026,35.25,1005,4.2,0
2021,1,3,12,0,37.5,499,158,649,33.51,1004,4.3,2
2021,1,3,13,0,37.5,346,447,743,33.37,1003,4.6000000000000005,7
2021,1,3,14,0,36.7,298,441,637,35.1,1003,4.9,7
2021,1,3,15,0,35.5,197,497,497,38.2,1003,5.1000000000000005,8
2021,1,3,16,0,33.9,145,0,145,42.62,1003,5.300000000000001,3
2021,1,3,17,0,32.1,50,403,118,48.19,1004,5.2,1
2021,1,3,18,0,30.700000000000003,0,0,0,53.72,1005,5.1000000000000005,0
2021,1,3,19,0,29.700000000000003,0,0,0,58.76,1006,5,0
2021,1,3,20,0,28.6,0,0,0,64.61,1006,5.1000000000000005,0
2021,1,3,21,0,27.6,0,0,0,70.44,1007,5,0
2021,1,3,22,0,26.700000000000003,0,0,0,75.99,1006,4.6000000000000005,0
2021,1,3,23,0,26,0,0,0,80.78,1006,4.2,0
2021,1,4,0,0,25.400000000000002,0,0,0,84.8,1006,3.5,0
2021,1,4,1,0,25,0,0,0,87.11,1005,3,0
2021,1,4,2,0,24.700000000000003,0,0,0,88.68,1005,2.6,0
2021,1,4,3,0,24.400000000000002,0,0,0,90.28,1006,2.2,0
2021,1,4,4,0,24,0,0,0,92.51,1006,1.8,0
2021,1,4,5,0,24.1,0,0,0,91.97,1006,2.1,0
2021,1,4,6,0,26.3,40,448,107,79.72,1007,3.8000000000000003,0
2021,1,4,7,0,29.3,69,741,351,63.230000000000004,1008,4.7,0
2021,1,4,8,0,32,86,862,593,50.96,1008,4.7,0
2021,1,4,9,0,34.300000000000004,98,922,799,42.65,1007,4.5,1
2021,1,4,10,0,36.1,437,26,459,36.65,1007,4.3,2
2021,1,4,11,0,37.2,109,969,1027,32.87,1006,4.3,0
2021,1,4,12,0,37.800000000000004,477,394,851,30.970000000000002,1005,4.5,3
2021,1,4,13,0,37.7,454,129,569,30.93,1004,4.7,3
2021,1,4,14,0,37.1,111,898,804,32,1003,5.1000000000000005,1
2021,1,4,15,0,35.800000000000004,101,826,601,34.87,1003,5.4,0
2021,1,4,16,0,34.2,84,695,361,39.01,1004,5.5,0
2021,1,4,17,0,32.4,50,416,120,44.28,1005,5.300000000000001,0
2021,1,4,18,0,30.900000000000002,0,0,0,49.86,1005,4.9,0
2021,1,4,19,0,29.8,0,0,0,54.85,1006,4.7,3
2021,1,4,20,0,28.8,0,0,0,60,1007,5.1000000000000005,0
2021,1,4,21,0,27.8,0,0,0,65.73,1007,5,0
2021,1,4,22,0,27,0,0,0,70.99,1007,4.800000000000001,0
2021,1,4,23,0,26.400000000000002,0,0,0,75.27,1007,4.3,0
2021,1,5,0,0,26,0,0,0,77.74,1006,3.8000000000000003,0
2021,1,5,1,0,25.700000000000003,0,0,0,79.13,1006,3.3000000000000003,0
2021,1,5,2,0,25.3,0,0,0,80.67,1006,2.8000000000000003,0
2021,1,5,3,0,24.900000000000002,0,0,0,82.17,1007,2.4000000000000004,1
2021,1,5,4,0,24.5,0,0,0,83.38,1007,2.3000000000000003,3
2021,1,5,5,0,24.5,0,0,0,82.72,1008,2.6,0
2021,1,5,6,0,26.700000000000003,41,440,106,70.37,1008,4.4,0
2021,1,5,7,0,29.400000000000002,71,738,350,57.4,1009,5,0
2021,1,5,8,0,32,86,868,595,46.93,1009,4.800000000000001,0
2021,1,5,9,0,34.5,94,936,805,38.300000000000004,1008,4.4,0
2021,1,5,10,0,36.5,101,970,956,32.160000000000004,1007,4.1000000000000005,0
2021,1,5,11,0,38,106,982,1036,28.080000000000002,1006,4,0
2021,1,5,12,0,38.900000000000006,108,980,1039,25.900000000000002,1005,4,0
2021,1,5,13,0,39.1,451,35,482,25.39,1004,4.2,2
2021,1,5,14,0,38.7,309,2,310,26.13,1003,4.5,3
2021,1,5,15,0,37.7,298,46,326,27.98,1003,4.9,3
2021,1,5,16,0,36,78,726,369,31.57,1003,5.2,0
2021,1,5,17,0,33.800000000000004,48,445,124,37.69,1004,5.4,0
2021,1,5,18,0,31.900000000000002,0,0,0,44.77,1005,5.6000000000000005,0
2021,1,5,19,0,30.400000000000002,0,0,0,51.02,1006,6.300000000000001,0
2021,1,5,20,0,29,0,0,0,57.47,1007,6.4,0
2021,1,5,21,0,27.700000000000003,0,0,0,64.24,1007,6.4,0
2021,1,5,22,0,26.8,0,0,0,69.94,1007,5.800000000000001,0
2021,1,5,23,0,26.400000000000002,0,0,0,72.55,1006,5.2,0
2021,1,6,0,0,26,0,0,0,74.66,1006,4.7,0
2021,1,6,1,0,25.6,0,0,0,76.77,1006,4.3,0
2021,1,6,2,0,25.200000000000003,0,0,0,78.83,1006,3.7,0
2021,1,6,3,0,24.8,0,0,0,80.87,1006,3.1,0
2021,1,6,4,0,24.400000000000002,0,0,0,83.13,1007,2.6,0
2021,1,6,5,0,24.400000000000002,0,0,0,83.19,1007,2.9000000000000004,0
2021,1,6,6,0,26.5,43,410,102,71.78,1008,4.6000000000000005,0
2021,1,6,7,0,29.1,74,721,346,58.04,1008,5.300000000000001,0
2021,1,6,8,0,31.700000000000003,90,853,591,46.800000000000004,1008,5,0
2021,1,6,9,0,34.300000000000004,113,899,795,38.1,1007,4.6000000000000005,0
2021,1,6,10,0,36.300000000000004,124,932,945,32.59,1006,4.1000000000000005,0
2021,1,6,11,0,37.5,132,942,1024,29.68,1006,3.8000000000000003,0
2021,1,6,12,0,38,129,946,1028,28.5,1005,3.9000000000000004,0
2021,1,6,13,0,37.800000000000004,475,132,593,28.66,1004,4.1000000000000005,2
2021,1,6,14,0,37,135,0,135,30.01,1003,4.5,3
2021,1,6,15,0,35.6,333,239,479,33.13,1003,5,3
2021,1,6,16,0,34.2,189,14,194,37.07,1004,5.300000000000001,3
2021,1,6,17,0,32.6,75,2,76,42.18,1005,5.1000000000000005,3
2021,1,6,18,0,31.200000000000003,0,0,0,47.68,1006,4.800000000000001,3
2021,1,6,19,0,30.200000000000003,0,0,0,52.31,1006,4.800000000000001,3
2021,1,6,20,0,29,0,0,0,58.43,1007,5.2,3
2021,1,6,21,0,27.8,0,0,0,65.27,1008,5.300000000000001,4
2021,1,6,22,0,26.900000000000002,0,0,0,70.88,1007,5.2,3
2021,1,6,23,0,26.3,0,0,0,75.25,1006,4.7,3
2021,1,7,0,0,25.900000000000002,0,0,0,78.12,1006,4.2,3
2021,1,7,1,0,25.6,0,0,0,80.02,1006,3.7,3
2021,1,7,2,0,25.3,0,0,0,81.65,1006,3.3000000000000003,3
2021,1,7,3,0,25.200000000000003,0,0,0,82.14,1006,3,0
2021,1,7,4,0,25.1,0,0,0,82.51,1007,2.6,0
2021,1,7,5,0,25.3,0,0,0,81.22,1007,2.7,1
2021,1,7,6,0,26.700000000000003,46,357,97,73.58,1008,4.2,0
2021,1,7,7,0,28.900000000000002,83,669,334,62.45,1009,5,0
2021,1,7,8,0,31.200000000000003,102,810,576,52.230000000000004,1009,5,0
2021,1,7,9,0,33.5,114,885,784,43.46,1009,4.7,0
2021,1,7,10,0,35.6,121,925,936,36.61,1008,4.5,0
2021,1,7,11,0,37.2,124,943,1017,32.09,1007,4.4,0
2021,1,7,12,0,38.1,118,953,1024,29.8,1006,4.5,0
2021,1,7,13,0,38.300000000000004,116,936,952,29.310000000000002,1005,4.6000000000000005,1
2021,1,7,14,0,37.7,413,104,494,30.57,1004,4.800000000000001,3
2021,1,7,15,0,36.5,269,482,563,33.28,1004,5.1000000000000005,2
2021,1,7,16,0,35,85,693,365,36.910000000000004,1004,5.300000000000001,0
2021,1,7,17,0,33.2,53,408,124,41.88,1005,5.300000000000001,0
2021,1,7,18,0,31.6,0,0,0,47.58,1006,5.300000000000001,0
2021,1,7,19,0,30.200000000000003,0,0,0,53.21,1007,6,0
2021,1,7,20,0,28.8,0,0,0,59.74,1008,6.2,0
2021,1,7,21,0,27.6,0,0,0,66.58,1008,6,0
2021,1,7,22,0,26.900000000000002,0,0,0,72.27,1008,5.2,0
2021,1,7,23,0,26.400000000000002,0,0,0,76.3,1008,4.5,0
2021,1,8,0,0,26,0,0,0,78.88,1007,3.9000000000000004,0
2021,1,8,1,0,25.6,0,0,0,81.19,1007,3.3000000000000003,0
2021,1,8,2,0,25.200000000000003,0,0,0,83.21000000000001,1006,2.9000000000000004,0
2021,1,8,3,0,24.8,0,0,0,85.12,1006,2.5,0
2021,1,8,4,0,24.6,0,0,0,85.73,1007,2.5,0
2021,1,8,5,0,24.6,0,0,0,85.27,1007,2.6,0
2021,1,8,6,0,26.700000000000003,75,20,78,73.23,1008,4.4,2
2021,1,8,7,0,29.400000000000002,86,658,332,59.69,1009,5.4,0
2021,1,8,8,0,31.900000000000002,223,2,224,49.18,1009,5.5,3
2021,1,8,9,0,34.300000000000004,434,125,529,40.94,1008,5.5,3
2021,1,8,10,0,36.2,453,391,798,35.65,1007,5.4,3
2021,1,8,11,0,37.5,487,50,534,32.6,1006,5.4,3
2021,1,8,12,0,38.300000000000004,139,924,1018,30.93,1005,5.5,1
2021,1,8,13,0,38.300000000000004,141,898,944,30.59,1004,5.6000000000000005,0
2021,1,8,14,0,37.7,405,91,476,31.3,1003,5.800000000000001,3
2021,1,8,15,0,36.5,232,494,534,33.24,1003,5.800000000000001,8
2021,1,8,16,0,34.9,102,637,361,36.42,1004,5.800000000000001,0
2021,1,8,17,0,32.800000000000004,60,351,122,41.81,1005,5.7,1
2021,1,8,18,0,30.900000000000002,0,0,0,48.76,1006,5.800000000000001,0
2021,1,8,19,0,29.5,0,0,0,55.38,1007,6.2,0
2021,1,8,20,0,28.3,0,0,0,61.83,1008,6,3
2021,1,8,21,0,27.400000000000002,0,0,0,67.31,1008,5.6000000000000005,3
2021,1,8,22,0,26.8,0,0,0,71.66,1008,5,7
2021,1,8,23,0,26.400000000000002,0,0,0,75.09,1008,4.2,0
2021,1,9,0,0,26,0,0,0,78.01,1007,3.5,0
2021,1,9,1,0,25.6,0,0,0,80.53,1006,2.8000000000000003,0
2021,1,9,2,0,25.3,0,0,0,82.17,1006,2.3000000000000003,7
2021,1,9,3,0,25.1,0,0,0,83,1006,2,7
2021,1,9,4,0,24.8,0,0,0,84.37,1007,1.8,8
2021,1,9,5,0,24.900000000000002,0,0,0,83.47,1007,2.4000000000000004,3
2021,1,9,6,0,27,48,307,91,71.99,1008,4.2,0
2021,1,9,7,0,29.6,170,360,304,58.17,1008,5.300000000000001,8
2021,1,9,8,0,32.1,176,564,505,47.75,1008,5.5,8
2021,1,9,9,0,34.300000000000004,107,895,785,40.25,1008,5.4,0
2021,1,9,10,0,36.1,116,932,937,34.910000000000004,1007,5.4,0
2021,1,9,11,0,37.4,124,942,1018,31.53,1006,5.4,0
2021,1,9,12,0,38,136,928,1020,30.16,1005,5.5,0
2021,1,9,13,0,38,453,395,807,30.19,1004,5.7,2
2021,1,9,14,0,37.2,137,854,803,31.77,1003,5.800000000000001,0
2021,1,9,15,0,35.7,237,455,516,35.07,1003,5.9,8
2021,1,9,16,0,34,101,643,363,39.28,1004,5.9,0
2021,1,9,17,0,32,59,362,124,44.87,1005,5.7,0
2021,1,9,18,0,30.400000000000002,0,0,0,50.800000000000004,1006,5.7,8
2021,1,9,19,0,29.3,0,0,0,55.95,1007,5.800000000000001,1
2021,1,9,20,0,28.400000000000002,0,0,0,60.52,1008,5.4,0
2021,1,9,21,0,27.8,0,0,0,63.88,1008,5,3
2021,1,9,22,0,27.3,0,0,0,66.65,1008,4.5,0
2021,1,9,23,0,26.900000000000002,0,0,0,68.76,1007,4.1000000000000005,3
2021,1,10,0,0,26.5,0,0,0,70.98,1007,3.5,3
2021,1,10,1,0,26.200000000000003,0,0,0,72.83,1006,2.9000000000000004,3
2021,1,10,2,0,25.900000000000002,0,0,0,74.89,1006,2.6,3
2021,1,10,3,0,25.6,0,0,0,77.37,1007,2.5,3
2021,1,10,4,0,25.400000000000002,0,0,0,79.44,1007,2.3000000000000003,7
2021,1,10,5,0,25.400000000000002,0,0,0,80.38,1008,2.6,8
2021,1,10,6,0,27.3,75,22,78,69.75,1009,3.9000000000000004,3
2021,1,10,7,0,29.700000000000003,175,81,206,57.38,1009,4.6000000000000005,7
2021,1,10,8,0,32.1,229,383,452,48.01,1009,4.6000000000000005,7
2021,1,10,9,0,34.2,203,647,692,40.89,1009,4.6000000000000005,8
2021,1,10,10,0,36,418,317,698,35.71,1008,4.5,8
2021,1,10,11,0,37,444,258,689,33.18,1006,4.5,7
2021,1,10,12,0,37.1,344,484,806,32.84,1005,4.4,7
2021,1,10,13,0,36.800000000000004,464,167,614,33.480000000000004,1005,4.4,7
2021,1,10,14,0,36.2,329,420,657,34.85,1004,4.6000000000000005,8
2021,1,10,15,0,35.2,284,283,458,37.26,1004,4.9,7
2021,1,10,16,0,33.6,198,272,309,41.42,1004,5.2,7
2021,1,10,17,0,31.700000000000003,101,73,114,47.300000000000004,1006,5.5,8
2021,1,10,18,0,30.200000000000003,0,0,0,52.89,1007,5.800000000000001,7
2021,1,10,19,0,29,0,0,0,57.78,1007,5.9,7
2021,1,10,20,0,28.1,0,0,0,62.050000000000004,1008,5.6000000000000005,7
2021,1,10,21,0,27.5,0,0,0,65.4,1008,5.1000000000000005,7
2021,1,10,22,0,27.1,0,0,0,68.02,1008,4.4,7
2021,1,10,23,0,26.8,0,0,0,70.01,1007,3.8000000000000003,7
2021,1,11,0,0,26.5,0,0,0,72.06,1007,3.5,7
2021,1,11,1,0,26.200000000000003,0,0,0,74.19,1007,3.1,7
2021,1,11,2,0,26,0,0,0,75.89,1007,2.8000000000000003,7
2021,1,11,3,0,25.900000000000002,0,0,0,77.14,1007,2.6,6
2021,1,11,4,0,25.8,0,0,0,78.17,1007,2.5,7
2021,1,11,5,0,25.8,0,0,0,78.60000000000001,1008,2.5,6
2021,1,11,6,0,27,28,0,28,71.35000000000001,1008,3.4000000000000004,6
2021,1,11,7,0,29.1,97,601,320,60.35,1008,3.8000000000000003,0
2021,1,11,8,0,31.3,116,770,564,51.02,1008,3.8000000000000003,0
2021,1,11,9,0,33.300000000000004,130,851,773,43.82,1008,3.6,0
2021,1,11,10,0,34.7,136,899,928,39.79,1007,3.5,0
2021,1,11,11,0,35.6,523,293,802,37.78,1006,3.5,2
2021,1,11,12,0,36.1,133,929,1021,36.83,1005,3.7,1
2021,1,11,13,0,35.800000000000004,320,651,905,37.61,1005,4,2
2021,1,11,14,0,35.1,120,881,809,39.44,1004,4.3,0
2021,1,11,15,0,34,212,488,513,42.59,1004,4.7,8
2021,1,11,16,0,32.4,91,676,369,47.54,1005,4.800000000000001,1
2021,1,11,17,0,30.6,57,389,127,53.89,1006,4.800000000000001,0
2021,1,11,18,0,29.400000000000002,0,0,0,59.04,1007,4.800000000000001,0
2021,1,11,19,0,28.6,0,0,0,62.72,1008,4.7,7
2021,1,11,20,0,28.1,0,0,0,65.16,1009,4.5,7
2021,1,11,21,0,27.700000000000003,0,0,0,67.09,1009,4.2,8
2021,1,11,22,0,27.3,0,0,0,69.2,1009,4,0
2021,1,11,23,0,27,0,0,0,70.87,1008,3.8000000000000003,8
2021,1,12,0,0,26.700000000000003,0,0,0,72.4,1007,3.5,8
2021,1,12,1,0,26.400000000000002,0,0,0,74.04,1007,3.2,3
2021,1,12,2,0,26.200000000000003,0,0,0,75.16,1007,3,3
2021,1,12,3,0,26,0,0,0,76.19,1007,2.7,3
2021,1,12,4,0,25.900000000000002,0,0,0,76.95,1007,2.5,3
2021,1,12,5,0,25.8,0,0,0,77.69,1008,2.3000000000000003,3
2021,1,12,6,0,26.400000000000002,30,1,30,73.95,1008,2.6,8
2021,1,12,7,0,27.400000000000002,79,663,323,68,1009,2.9000000000000004,1
2021,1,12,8,0,28.6,99,802,564,61.35,1009,3,0
2021,1,12,9,0,29.8,296,404,601,55.76,1009,3,7
2021,1,12,10,0,30.900000000000002,416,132,533,51.660000000000004,1009,2.8000000000000003,7
2021,1,12,11,0,31.900000000000002,438,475,890,48.370000000000005,1008,2.7,3
2021,1,12,12,0,33.2,447,11,457,44.96,1007,2.6,3
2021,1,12,13,0,33.9,351,2,352,43.480000000000004,1006,2.7,3
2021,1,12,14,0,33.800000000000004,303,396,614,44.13,1005,2.7,7
2021,1,12,15,0,32.7,266,297,450,47.82,1005,2.9000000000000004,7
2021,1,12,16,0,31,210,111,256,54.27,1006,3.2,7
2021,1,12,17,0,29.200000000000003,70,273,119,62.57,1007,3.5,7
2021,1,12,18,0,27.900000000000002,0,0,0,69.62,1007,3.8000000000000003,8
2021,1,12,19,0,27.1,0,0,0,73.98,1008,3.9000000000000004,7
2021,1,12,20,0,26.700000000000003,0,0,0,76.29,1009,3.8000000000000003,3
2021,1,12,21,0,26.5,0,0,0,77.49,1009,3.7,1
2021,1,12,22,0,26.3,0,0,0,78.4,1008,3.6,0
2021,1,12,23,0,26.1,0,0,0,79.25,1008,3.5,3
2021,1,13,0,0,25.8,0,0,0,80.67,1007,3.2,3
2021,1,13,1,0,25.6,0,0,0,81.74,1006,2.8000000000000003,0
2021,1,13,2,0,25.400000000000002,0,0,0,83.11,1006,2.3000000000000003,8
2021,1,13,3,0,25.3,0,0,0,83.99,1006,2.1,7
2021,1,13,4,0,25.200000000000003,0,0,0,84.93,1007,1.9000000000000001,7
2021,1,13,5,0,25.3,0,0,0,84.83,1008,2.1,7
2021,1,13,6,0,26.3,64,20,67,78.91,1009,2.9000000000000004,7
2021,1,13,7,0,27.900000000000002,168,171,231,68.83,1009,3.6,7
2021,1,13,8,0,29.700000000000003,94,818,569,59.07,1009,4,0
2021,1,13,9,0,31.700000000000003,106,891,778,50.89,1009,4.2,1
2021,1,13,10,0,33.6,492,219,685,44.7,1008,4.3,3
2021,1,13,11,0,34.9,510,175,676,40.97,1007,4.3,3
2021,1,13,12,0,35.6,124,858,945,38.99,1006,4.1000000000000005,7
2021,1,13,13,0,35.800000000000004,254,3,257,38.2,1005,4,8
2021,1,13,14,0,35.1,277,513,680,39.6,1005,4.1000000000000005,8
2021,1,13,15,0,33.800000000000004,278,184,392,42.910000000000004,1005,4.4,8
2021,1,13,16,0,32.2,85,701,376,47.94,1005,4.7,7
2021,1,13,17,0,30.5,54,419,131,54.28,1006,4.800000000000001,1
2021,1,13,18,0,29.400000000000002,0,0,0,59.11,1007,4.800000000000001,1
2021,1,13,19,0,28.700000000000003,0,0,0,61.95,1007,4.800000000000001,1
2021,1,13,20,0,28.1,0,0,0,64.27,1008,4.5,7
2021,1,13,21,0,27.5,0,0,0,66.77,1008,4.2,8
2021,1,13,22,0,26.900000000000002,0,0,0,69.72,1008,3.7,7
2021,1,13,23,0,26.3,0,0,0,72.84,1007,3.2,7
2021,1,14,0,0,25.8,0,0,0,75.91,1007,2.7,7
2021,1,14,1,0,25.400000000000002,0,0,0,78.69,1006,2.5,3
2021,1,14,2,0,25.200000000000003,0,0,0,80.7,1006,2.4000000000000004,6
2021,1,14,3,0,25,0,0,0,82.66,1006,2.2,7
2021,1,14,4,0,24.900000000000002,0,0,0,83.93,1007,2.3000000000000003,3
2021,1,14,5,0,25.1,0,0,0,83.34,1007,2.7,7
2021,1,14,6,0,26.6,40,364,88,74.85000000000001,1008,3.7,0
2021,1,14,7,0,28.700000000000003,202,82,233,63.24,1008,4.4,3
2021,1,14,8,0,30.900000000000002,87,837,572,53.64,1009,4.6000000000000005,0
2021,1,14,9,0,32.9,325,304,554,46.25,1008,4.7,8
2021,1,14,10,0,34.5,445,127,557,41.49,1008,4.7,3
2021,1,14,11,0,35.6,271,3,274,38.550000000000004,1007,4.7,7
2021,1,14,12,0,36.300000000000004,110,963,1032,36.88,1006,4.6000000000000005,1
2021,1,14,13,0,36.300000000000004,108,947,962,36.74,1005,4.7,0
2021,1,14,14,0,35.5,105,908,820,38.34,1004,4.800000000000001,0
2021,1,14,15,0,34.2,93,850,621,41.480000000000004,1004,5,0
2021,1,14,16,0,32.6,80,721,380,45.97,1005,5.1000000000000005,0
2021,1,14,17,0,31.1,52,445,134,50.910000000000004,1005,4.9,0
2021,1,14,18,0,30.1,0,0,0,55.02,1006,4.9,0
2021,1,14,19,0,29.3,0,0,0,58.68,1007,5,0
2021,1,14,20,0,28.5,0,0,0,62.690000000000005,1008,4.9,0
2021,1,14,21,0,27.700000000000003,0,0,0,67.34,1008,4.800000000000001,0
2021,1,14,22,0,27.1,0,0,0,71.38,1008,4.4,0
2021,1,14,23,0,26.6,0,0,0,74.49,1007,4,0
2021,1,15,0,0,26.3,0,0,0,76.75,1007,3.4000000000000004,0
2021,1,15,1,0,26,0,0,0,79.22,1007,3,0
2021,1,15,2,0,25.700000000000003,0,0,0,81.67,1006,2.5,7
2021,1,15,3,0,25.400000000000002,0,0,0,84.27,1007,2.2,0
2021,1,15,4,0,25,0,0,0,87.22,1007,2.1,1
2021,1,15,5,0,25,0,0,0,87.78,1007,2.6,7
