Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,9411068,-,-,-,-5.54,-36.87,-3,22,-3,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,4.0.0
Year,Month,Day,Hour,Minute,Temperature,DHI,DNI,GHI,Relative Humidity,Pressure,Wind Speed,Cloud Type
2022,1,1,23,0,26,0,0,0,83.68,1008,3.6,7
2022,1,2,0,0,25.400000000000002,0,0,0,87.55,1007,3.3000000000000003,8
2022,1,2,1,0,25,0,0,0,89.93,1007,3.2,3
2022,1,2,2,0,24.6,0,0,0,91.96000000000001,1006,3,8
2022,1,2,3,0,24.3,0,0,0,93.2,1006,2.9000000000000004,7
2022,1,2,4,0,24.1,0,0,0,93.77,1007,2.6,7
2022,1,2,5,0,24.3,0,0,0,92.03,1007,2.5,6
2022,1,2,6,0,26.200000000000003,34,1,34,80.2,1008,3.9000000000000004,6
2022,1,2,7,0,28.8,176,219,260,66.2,1009,4.6000000000000005,7
2022,1,2,8,0,31.200000000000003,265,272,426,55.44,1009,4.5,7
2022,1,2,9,0,33.2,273,441,609,48.29,1009,4.4,7
2022,1,2,10,0,34.800000000000004,220,729,864,43.58,1008,4.4,8
2022,1,2,11,0,35.9,435,214,638,40.57,1007,4.4,8
2022,1,2,12,0,36.5,456,128,578,38.87,1006,4.4,8
2022,1,2,13,0,36.6,378,3,381,38.300000000000004,1005,4.4,3
2022,1,2,14,0,36.1,273,523,675,39.12,1004,4.4,8
2022,1,2,15,0,35.1,112,793,589,41.36,1004,4.5,0
2022,1,2,16,0,33.300000000000004,6,0,6,46.6,1005,4.6000000000000005,7
2022,1,2,17,0,31.1,71,2,72,55.620000000000005,1006,4.3,3
2022,1,2,18,0,29.400000000000002,0,0,0,65.12,1007,4.3,7
2022,1,2,19,0,28.200000000000003,0,0,0,72.94,1008,4.2,7
2022,1,2,20,0,27.400000000000002,0,0,0,78.43,1009,3.9000000000000004,7
2022,1,2,21,0,26.700000000000003,0,0,0,82.63,1009,3.6,4
2022,1,2,22,0,26.1,0,0,0,85.68,1009,3.6,7
2022,1,2,23,0,25.6,0,0,0,88.66,1008,3.3000000000000003,1
2022,1,3,0,0,25.200000000000003,0,0,0,91.25,1007,3,0
2022,1,3,1,0,24.8,0,0,0,93.68,1007,2.8000000000000003,7
2022,1,3,2,0,24.6,0,0,0,94.58,1006,2.7,7
2022,1,3,3,0,24.3,0,0,0,96.09,1007,2.5,8
2022,1,3,4,0,24.1,0,0,0,96.77,1007,2.3000000000000003,7
2022,1,3,5,0,24.200000000000003,0,0,0,95.87,1008,2.6,8
2022,1,3,6,0,25.900000000000002,58,1,58,85.41,1008,4.2,3
2022,1,3,7,0,28.1,157,408,313,72.26,1009,5.4,8
2022,1,3,8,0,30.1,186,606,543,62.47,1009,5.4,7
2022,1,3,9,0,31.900000000000002,420,253,613,55.29,1008,5.1000000000000005,3
2022,1,3,10,0,33.4,277,549,762,49.910000000000004,1008,4.800000000000001,8
2022,1,3,11,0,34.5,256,630,852,46.11,1007,4.7,8
2022,1,3,12,0,35.1,309,6,315,43.82,1006,4.7,7
2022,1,3,13,0,35.1,303,556,797,43.45,1005,4.800000000000001,8
2022,1,3,14,0,34.6,70,0,70,44.6,1005,4.9,7
2022,1,3,15,0,33.5,116,1,117,47.76,1005,5,6
2022,1,3,16,0,31.8,38,0,38,53.57,1005,4.9,9
2022,1,3,17,0,29.8,27,0,27,62.63,1006,4.1000000000000005,6
2022,1,3,18,0,28.6,0,0,0,69.23,1006,3.9000000000000004,7
2022,1,3,19,0,27.8,0,0,0,74.10000000000001,1007,3.5,6
2022,1,3,20,0,27.200000000000003,0,0,0,77.67,1007,3.3000000000000003,6
2022,1,3,21,0,26.6,0,0,0,80.71000000000001,1007,3.3000000000000003,8
2022,1,3,22,0,26.1,0,0,0,83.2,1007,3.3000000000000003,6
2022,1,3,23,0,25.6,0,0,0,85.68,1006,3.2,3
2022,1,4,0,0,25.1,0,0,0,88.16,1005,3.1,1
2022,1,4,1,0,24.700000000000003,0,0,0,90.11,1005,2.7,3
2022,1,4,2,0,24.400000000000002,0,0,0,91.27,1005,2.3000000000000003,0
2022,1,4,3,0,24,0,0,0,92.74,1005,2.1,0
2022,1,4,4,0,23.700000000000003,0,0,0,93.60000000000001,1006,2.1,0
2022,1,4,5,0,23.8,0,0,0,92.09,1006,2.7,0
2022,1,4,6,0,25.900000000000002,42,427,106,78.95,1007,4.6000000000000005,0
2022,1,4,7,0,28.6,157,498,346,63.86,1007,5.800000000000001,7
2022,1,4,8,0,30.900000000000002,279,386,507,53.79,1007,5.6000000000000005,3
2022,1,4,9,0,33.1,209,661,711,46.03,1007,5.2,8
2022,1,4,10,0,34.800000000000004,119,930,939,40.67,1006,4.800000000000001,1
2022,1,4,11,0,36.1,166,789,913,36.86,1005,4.4,8
2022,1,4,12,0,36.800000000000004,126,943,1021,34.76,1004,4.2,1
2022,1,4,13,0,36.9,465,90,545,34.17,1003,4.2,3
2022,1,4,14,0,36.300000000000004,23,0,23,35.480000000000004,1003,4.4,8
2022,1,4,15,0,35,292,167,393,38.7,1003,4.7,8
2022,1,4,16,0,33.4,92,661,356,43.34,1003,4.800000000000001,0
2022,1,4,17,0,31.400000000000002,55,363,116,51.17,1004,4.2,0
2022,1,4,18,0,29.900000000000002,0,0,0,58.92,1006,4.5,0
2022,1,4,19,0,28.8,0,0,0,65.52,1007,4.6000000000000005,0
2022,1,4,20,0,27.8,0,0,0,71.69,1007,4.800000000000001,0
2022,1,4,21,0,27,0,0,0,76.94,1007,4.7,7
2022,1,4,22,0,26.400000000000002,0,0,0,81.03,1007,4.3,3
2022,1,4,23,0,26,0,0,0,83.75,1006,3.9000000000000004,7
2022,1,5,0,0,25.6,0,0,0,86.26,1006,3.3000000000000003,7
2022,1,5,1,0,25.200000000000003,0,0,0,88.47,1005,2.8000000000000003,7
2022,1,5,2,0,24.8,0,0,0,90.85000000000001,1006,2.2,0
2022,1,5,3,0,24.5,0,0,0,92.4,1006,1.9000000000000001,8
2022,1,5,4,0,24.200000000000003,0,0,0,93.86,1007,1.8,3
2022,1,5,5,0,24.3,0,0,0,92.92,1007,2.2,3
2022,1,5,6,0,26,46,369,100,82.35000000000001,1008,3.7,0
2022,1,5,7,0,28.5,81,677,338,67.54,1008,4.800000000000001,0
2022,1,5,8,0,30.8,101,813,579,57.25,1008,4.9,0
2022,1,5,9,0,32.9,430,171,560,49.1,1007,4.800000000000001,3
2022,1,5,10,0,34.6,460,131,575,42.71,1006,4.6000000000000005,3
2022,1,5,11,0,35.800000000000004,126,935,1012,38.42,1006,4.4,1
2022,1,5,12,0,36.300000000000004,383,335,701,36.5,1005,4.4,7
2022,1,5,13,0,36.2,404,45,444,36.45,1004,4.6000000000000005,8
2022,1,5,14,0,35.4,377,77,437,38.31,1004,4.9,8
2022,1,5,15,0,33.9,77,0,77,42.230000000000004,1004,5.2,7
2022,1,5,16,0,32.2,195,88,230,47.51,1004,5.300000000000001,8
2022,1,5,17,0,30.200000000000003,40,0,40,55.35,1005,4.7,5
2022,1,5,18,0,28.8,0,0,0,63.160000000000004,1006,4.3,8
2022,1,5,19,0,27.8,0,0,0,70.07000000000001,1007,4,8
2022,1,5,20,0,27.1,0,0,0,75.2,1008,3.6,8
2022,1,5,21,0,26.6,0,0,0,78.77,1008,3.1,6
2022,1,5,22,0,26.1,0,0,0,81.93,1008,2.8000000000000003,7
2022,1,5,23,0,25.700000000000003,0,0,0,84.39,1007,2.5,7
2022,1,6,0,0,25.3,0,0,0,86.92,1006,2.2,8
2022,1,6,1,0,24.900000000000002,0,0,0,89.54,1006,2,3
2022,1,6,2,0,24.700000000000003,0,0,0,90.94,1006,2,3
2022,1,6,3,0,24.5,0,0,0,92.32000000000001,1006,2,0
2022,1,6,4,0,24.3,0,0,0,93.59,1006,2,1
2022,1,6,5,0,24.5,0,0,0,92.73,1006,2.3000000000000003,7
2022,1,6,6,0,26.200000000000003,41,412,101,83.25,1007,3.7,1
2022,1,6,7,0,28.400000000000002,69,720,340,70.76,1007,4.6000000000000005,0
2022,1,6,8,0,30.400000000000002,84,847,580,61.660000000000004,1007,4.7,0
2022,1,6,9,0,32.1,108,886,780,55.01,1007,4.7,0
2022,1,6,10,0,33.5,116,921,928,50.06,1007,4.7,1
2022,1,6,11,0,34.4,122,935,1008,46.86,1006,4.7,0
2022,1,6,12,0,34.6,168,787,917,45.78,1005,4.800000000000001,7
2022,1,6,13,0,34.5,419,220,615,45.64,1004,4.800000000000001,7
2022,1,6,14,0,33.9,74,0,74,46.79,1004,4.9,7
2022,1,6,15,0,32.800000000000004,176,6,179,49.49,1004,4.9,8
2022,1,6,16,0,31.3,93,2,94,53.99,1005,4.800000000000001,7
2022,1,6,17,0,29.5,89,109,107,61.09,1006,4.2,8
2022,1,6,18,0,28.3,0,0,0,67.73,1007,3.9000000000000004,8
2022,1,6,19,0,27.6,0,0,0,72.44,1007,3.9000000000000004,3
2022,1,6,20,0,27,0,0,0,77.08,1008,3.5,3
2022,1,6,21,0,26.400000000000002,0,0,0,81.33,1008,3.2,3
2022,1,6,22,0,25.900000000000002,0,0,0,84.68,1008,3,8
2022,1,6,23,0,25.5,0,0,0,87.05,1007,3,3
2022,1,7,0,0,25.200000000000003,0,0,0,88.69,1006,2.9000000000000004,0
2022,1,7,1,0,25,0,0,0,89.87,1006,2.6,0
2022,1,7,2,0,24.8,0,0,0,90.74,1006,2.6,1
2022,1,7,3,0,24.700000000000003,0,0,0,91.2,1006,2.6,0
2022,1,7,4,0,24.5,0,0,0,92.25,1007,2.5,0
2022,1,7,5,0,24.6,0,0,0,91.7,1007,2.8000000000000003,0
2022,1,7,6,0,26.200000000000003,39,428,101,81.19,1008,3.9000000000000004,0
2022,1,7,7,0,28.5,69,726,341,67.54,1008,4.5,0
2022,1,7,8,0,30.6,84,857,585,56.96,1008,4.5,0
2022,1,7,9,0,32.6,95,920,792,48.5,1008,4.5,0
2022,1,7,10,0,34.300000000000004,103,953,943,42.56,1007,4.6000000000000005,0
2022,1,7,11,0,35.4,92,898,942,38.99,1006,4.7,7
2022,1,7,12,0,36.1,192,0,193,37.01,1006,4.800000000000001,3
2022,1,7,13,0,36.1,131,914,947,36.88,1005,4.9,1
2022,1,7,14,0,35.5,123,876,803,38.11,1004,5,0
2022,1,7,15,0,34.4,67,0,67,40.910000000000004,1004,5.1000000000000005,3
2022,1,7,16,0,32.7,91,669,362,45.95,1004,5.1000000000000005,0
2022,1,7,17,0,30.8,55,385,122,52.78,1005,4.5,0
2022,1,7,18,0,29.400000000000002,0,0,0,59.31,1006,4.3,0
2022,1,7,19,0,28.400000000000002,0,0,0,64.75,1007,4.2,0
2022,1,7,20,0,27.6,0,0,0,69.43,1008,4.2,0
2022,1,7,21,0,26.8,0,0,0,73.75,1008,4.2,7
2022,1,7,22,0,26.1,0,0,0,78.22,1008,4.3,7
2022,1,7,23,0,25.5,0,0,0,82.8,1008,3.8000000000000003,6
2022,1,8,0,0,25.200000000000003,0,0,0,85.35000000000001,1007,3.4000000000000004,7
2022,1,8,1,0,24.900000000000002,0,0,0,87.69,1007,2.9000000000000004,7
2022,1,8,2,0,24.700000000000003,0,0,0,89.06,1006,2.8000000000000003,7
2022,1,8,3,0,24.5,0,0,0,90.38,1006,2.5,7
2022,1,8,4,0,24.3,0,0,0,91.75,1006,2.3000000000000003,7
2022,1,8,5,0,24.400000000000002,0,0,0,91.58,1007,2.7,0
2022,1,8,6,0,26.3,37,452,101,80.07000000000001,1007,4.1000000000000005,0
2022,1,8,7,0,28.5,65,744,343,67.47,1008,4.800000000000001,0
2022,1,8,8,0,30.5,180,576,516,57.77,1008,4.9,7
2022,1,8,9,0,32.5,238,524,636,49.74,1008,4.9,8
2022,1,8,10,0,34.4,222,701,840,42.94,1007,4.800000000000001,8
2022,1,8,11,0,35.800000000000004,183,711,857,38.050000000000004,1006,4.9,8
2022,1,8,12,0,36.6,111,974,1039,34.95,1005,4.9,1
2022,1,8,13,0,36.7,325,642,899,33.82,1004,5,3
2022,1,8,14,0,36.300000000000004,106,918,821,34.15,1003,5.1000000000000005,1
2022,1,8,15,0,35.2,104,835,614,36.21,1003,5.1000000000000005,0
2022,1,8,16,0,33.6,164,5,166,40.04,1004,5,3
2022,1,8,17,0,31.200000000000003,72,8,73,47.99,1005,4.4,7
2022,1,8,18,0,29.5,0,0,0,56.29,1006,4.3,8
2022,1,8,19,0,28.3,0,0,0,62.99,1007,4,0
2022,1,8,20,0,27.400000000000002,0,0,0,68.24,1008,3.6,3
2022,1,8,21,0,26.6,0,0,0,72.93,1008,3.5,0
2022,1,8,22,0,25.8,0,0,0,78.11,1008,3.2,1
2022,1,8,23,0,25.1,0,0,0,83.24,1008,2.8000000000000003,7
2022,1,9,0,0,24.5,0,0,0,87.72,1007,2.7,8
2022,1,9,1,0,24.200000000000003,0,0,0,90.45,1007,2.6,8
2022,1,9,2,0,23.8,0,0,0,93.37,1007,2.4000000000000004,7
2022,1,9,3,0,23.6,0,0,0,94.74,1007,2.3000000000000003,0
2022,1,9,4,0,23.400000000000002,0,0,0,95.79,1007,2.2,0
2022,1,9,5,0,23.700000000000003,0,0,0,94,1008,2.7,1
2022,1,9,6,0,26.1,37,470,102,79.34,1009,4.2,0
2022,1,9,7,0,28.900000000000002,64,761,347,64.02,1009,4.800000000000001,0
2022,1,9,8,0,31.400000000000002,79,880,592,53.04,1009,4.800000000000001,0
2022,1,9,9,0,33.6,106,912,796,44.68,1008,4.5,0
2022,1,9,10,0,35.5,171,765,846,38.58,1008,4.1000000000000005,8
2022,1,9,11,0,36.800000000000004,178,792,929,34.81,1007,3.9000000000000004,7
2022,1,9,12,0,37.5,446,224,660,32.78,1005,3.7,7
2022,1,9,13,0,37.5,259,652,843,32.660000000000004,1004,3.8000000000000003,8
2022,1,9,14,0,37,362,270,573,33.82,1004,4.1000000000000005,8
2022,1,9,15,0,36,290,201,413,36.31,1004,4.4,8
2022,1,9,16,0,34.300000000000004,180,285,296,41.02,1004,4.5,7
2022,1,9,17,0,32.300000000000004,60,4,61,48.08,1005,4.2,8
2022,1,9,18,0,30.8,0,0,0,55.02,1006,4.4,8
2022,1,9,19,0,29.700000000000003,0,0,0,60.54,1007,4.4,8
2022,1,9,20,0,28.700000000000003,0,0,0,65.69,1007,4.1000000000000005,3
2022,1,9,21,0,27.8,0,0,0,70.28,1007,4.1000000000000005,1
2022,1,9,22,0,27,0,0,0,75.16,1007,4.1000000000000005,8
2022,1,9,23,0,26.200000000000003,0,0,0,80.5,1007,3.5,7
2022,1,10,0,0,25.6,0,0,0,84.49,1006,3.1,1
2022,1,10,1,0,25.200000000000003,0,0,0,87.19,1006,2.7,0
2022,1,10,2,0,24.8,0,0,0,89.4,1006,2.4000000000000004,1
2022,1,10,3,0,24.400000000000002,0,0,0,91.3,1006,2,0
2022,1,10,4,0,24,0,0,0,93.42,1007,1.7000000000000002,0
2022,1,10,5,0,24.1,0,0,0,92.56,1008,2,8
2022,1,10,6,0,26.400000000000002,73,40,78,78.24,1008,3.5,3
2022,1,10,7,0,29.200000000000003,190,144,244,63.95,1008,4.2,7
2022,1,10,8,0,31.8,265,263,418,53.71,1008,4.3,7
2022,1,10,9,0,34,353,192,499,46.68,1007,4.3,6
2022,1,10,10,0,35.6,379,358,695,42.04,1006,4.3,7
2022,1,10,11,0,36.6,398,321,703,39.28,1005,4.5,6
2022,1,10,12,0,37.1,270,573,817,37.65,1004,4.800000000000001,7
2022,1,10,13,0,37,303,517,766,37.38,1004,5.1000000000000005,8
2022,1,10,14,0,36.1,220,593,684,39.050000000000004,1003,5.4,7
2022,1,10,15,0,34.7,158,589,519,42.660000000000004,1004,5.4,8
2022,1,10,16,0,33.2,136,528,352,46.77,1004,5.1000000000000005,7
2022,1,10,17,0,31.1,91,67,103,54.370000000000005,1005,4,7
2022,1,10,18,0,29.5,0,0,0,61.49,1006,3.9000000000000004,7
2022,1,10,19,0,28.400000000000002,0,0,0,66.86,1007,4.1000000000000005,0
2022,1,10,20,0,27.5,0,0,0,72.01,1008,3.9000000000000004,0
2022,1,10,21,0,26.700000000000003,0,0,0,77.07000000000001,1008,3.6,0
2022,1,10,22,0,26.200000000000003,0,0,0,81.03,1008,3.2,0
2022,1,10,23,0,25.8,0,0,0,84.35000000000001,1007,2.8000000000000003,0
2022,1,11,0,0,25.400000000000002,0,0,0,87.67,1006,2.5,8
2022,1,11,1,0,25.200000000000003,0,0,0,89.95,1006,2.4000000000000004,8
2022,1,11,2,0,25,0,0,0,91.95,1006,2.1,7
2022,1,11,3,0,24.8,0,0,0,93.64,1006,1.9000000000000001,8
2022,1,11,4,0,24.6,0,0,0,94.96000000000001,1006,1.7000000000000002,0
2022,1,11,5,0,24.700000000000003,0,0,0,94.56,1007,2.1,0
2022,1,11,6,0,26.5,37,429,96,83.57000000000001,1007,3.6,1
2022,1,11,7,0,28.6,65,734,336,69.65,1008,4.5,0
2022,1,11,8,0,30.700000000000003,172,618,532,58.050000000000004,1008,4.7,7
2022,1,11,9,0,32.5,297,334,550,50.06,1008,4.7,8
2022,1,11,10,0,33.9,213,765,887,45.06,1007,4.7,7
2022,1,11,11,0,34.800000000000004,484,155,632,42.14,1006,4.7,3
2022,1,11,12,0,35.2,40,0,40,40.94,1006,4.800000000000001,8
2022,1,11,13,0,35.1,44,0,45,41.08,1005,4.9,6
2022,1,11,14,0,34.6,24,0,24,42.230000000000004,1005,4.9,8
2022,1,11,15,0,33.300000000000004,244,2,246,45.61,1005,4.9,3
2022,1,11,16,0,31.6,24,0,24,50.95,1005,4.7,7
2022,1,11,17,0,29.6,94,177,125,59.68,1006,3.9000000000000004,7
2022,1,11,18,0,28.200000000000003,0,0,0,67.54,1007,3.6,7
2022,1,11,19,0,27.3,0,0,0,73.42,1008,3.4000000000000004,3
2022,1,11,20,0,26.700000000000003,0,0,0,77.77,1008,3.2,7
2022,1,11,21,0,26.200000000000003,0,0,0,81.5,1009,3,7
2022,1,11,22,0,25.8,0,0,0,84.37,1009,2.6,0
2022,1,11,23,0,25.400000000000002,0,0,0,86.94,1008,2.4000000000000004,0
2022,1,12,0,0,25.1,0,0,0,89.11,1008,2.2,0
2022,1,12,1,0,24.8,0,0,0,91.11,1007,2,0
2022,1,12,2,0,24.6,0,0,0,92.37,1007,2,0
2022,1,12,3,0,24.5,0,0,0,93.14,1008,2,0
2022,1,12,4,0,24.5,0,0,0,93.38,1008,1.9000000000000001,1
2022,1,12,5,0,24.6,0,0,0,93.2,1009,2.1,1
2022,1,12,6,0,26.1,39,387,91,83.29,1009,3,0
2022,1,12,7,0,28,69,704,329,72.02,1010,3.4000000000000004,0
2022,1,12,8,0,29.900000000000002,86,835,571,62.63,1010,3.4000000000000004,0
2022,1,12,9,0,31.3,110,879,774,57.07,1009,3.4000000000000004,0
2022,1,12,10,0,32.4,472,145,600,53.38,1008,3.4000000000000004,3
2022,1,12,11,0,33.1,155,792,907,51.06,1008,3.4000000000000004,7
2022,1,12,12,0,33.4,137,917,1013,49.97,1007,3.4000000000000004,0
2022,1,12,13,0,32.7,112,863,888,52.15,1006,3.4000000000000004,7
2022,1,12,14,0,32,262,546,691,55.02,1006,3.4000000000000004,8
2022,1,12,15,0,30.900000000000002,302,138,388,59.76,1006,3.4000000000000004,7
2022,1,12,16,0,29.400000000000002,207,216,295,67.83,1006,3.2,7
2022,1,12,17,0,27.6,62,4,63,79.69,1007,2.6,7
2022,1,12,18,0,26.700000000000003,0,0,0,84.74,1008,2.6,7
2022,1,12,19,0,26.200000000000003,0,0,0,87.96000000000001,1009,2.4000000000000004,7
2022,1,12,20,0,25.8,0,0,0,90.49,1009,2.1,1
2022,1,12,21,0,25.6,0,0,0,91.93,1010,1.9000000000000001,1
2022,1,12,22,0,25.3,0,0,0,93.87,1009,1.6,8
2022,1,12,23,0,25,0,0,0,95.8,1009,1.3,0
2022,1,13,0,0,24.8,0,0,0,96.60000000000001,1008,1.2000000000000002,7
2022,1,13,1,0,24.6,0,0,0,97.26,1008,1.2000000000000002,7
2022,1,13,2,0,24.400000000000002,0,0,0,97.84,1008,1,1
2022,1,13,3,0,24.200000000000003,0,0,0,98.16,1008,1,0
2022,1,13,4,0,24.1,0,0,0,98.16,1008,1,0
2022,1,13,5,0,24.3,0,0,0,97.05,1009,1.4000000000000001,8
2022,1,13,6,0,25.6,39,388,91,88.67,1010,2.5,0
2022,1,13,7,0,27.200000000000003,70,707,330,78.74,1010,2.7,7
2022,1,13,8,0,29,85,846,575,68.78,1011,2.7,0
2022,1,13,9,0,30.700000000000003,395,299,621,60.18,1010,2.6,3
2022,1,13,10,0,32.1,105,945,937,54.2,1010,2.5,0
2022,1,13,11,0,33.1,110,958,1021,50.34,1009,2.5,0
2022,1,13,12,0,33.7,114,955,1027,48.27,1009,2.5,0
2022,1,13,13,0,33.7,113,935,955,48.08,1008,2.6,0
2022,1,13,14,0,33.2,353,214,521,49.65,1008,2.6,7
2022,1,13,15,0,32.2,100,829,613,53.21,1008,2.7,0
2022,1,13,16,0,30.8,190,147,251,60.800000000000004,1008,2.4000000000000004,7
2022,1,13,17,0,28.900000000000002,63,4,63,74.12,1009,2,7
2022,1,13,18,0,27.6,0,0,0,80.81,1009,2.2,6
2022,1,13,19,0,26.900000000000002,0,0,0,84.19,1010,2.3000000000000003,6
2022,1,13,20,0,26.400000000000002,0,0,0,87.3,1011,2.3000000000000003,6
2022,1,13,21,0,26,0,0,0,89.84,1011,2.2,6
2022,1,13,22,0,25.6,0,0,0,92.06,1010,2,6
2022,1,13,23,0,25.3,0,0,0,93.78,1010,1.7000000000000002,7
2022,1,14,0,0,25,0,0,0,95.21000000000001,1009,1.6,8
2022,1,14,1,0,24.8,0,0,0,95.98,1009,1.5,8
2022,1,14,2,0,24.6,0,0,0,96.64,1009,1.5,7
2022,1,14,3,0,24.400000000000002,0,0,0,97.21000000000001,1009,1.5,0
2022,1,14,4,0,24.3,0,0,0,97.29,1009,1.5,0
2022,1,14,5,0,24.3,0,0,0,97.09,1010,1.7000000000000002,7
2022,1,14,6,0,25,39,364,87,93.29,1010,2.4000000000000004,0
2022,1,14,7,0,26.1,72,689,324,87.53,1011,3,1
2022,1,14,8,0,27.1,90,825,567,81.79,1011,3.3000000000000003,0
2022,1,14,9,0,28.1,101,893,776,76.51,1011,3.3000000000000003,0
2022,1,14,10,0,29,109,930,929,72.21000000000001,1011,3.2,1
2022,1,14,11,0,29.6,505,307,797,69.22,1010,3.1,3
2022,1,14,12,0,30,410,26,436,67.4,1009,2.9000000000000004,8
2022,1,14,13,0,30.200000000000003,327,8,334,66.72,1008,2.8000000000000003,6
2022,1,14,14,0,30,115,0,115,67.82000000000001,1008,2.7,6
2022,1,14,15,0,29.400000000000002,227,15,237,71.27,1008,2.4000000000000004,7
2022,1,14,16,0,28.5,34,0,34,77.63,1008,2.1,6
2022,1,14,17,0,27.200000000000003,39,1,39,86.53,1009,1.7000000000000002,7
2022,1,14,18,0,26.5,0,0,0,89.02,1010,2,6
2022,1,14,19,0,26.1,0,0,0,89.77,1010,2.4000000000000004,6
2022,1,14,20,0,25.8,0,0,0,90.8,1011,2.6,6
2022,1,14,21,0,25.5,0,0,0,92.39,1011,2.6,6
2022,1,14,22,0,25.200000000000003,0,0,0,94.13,1011,2.6,7
2022,1,14,23,0,25,0,0,0,95.28,1010,2.4000000000000004,5
2022,1,15,0,0,24.8,0,0,0,96.32000000000001,1009,2.2,8
2022,1,15,1,0,24.5,0,0,0,97.49000000000001,1008,1.9000000000000001,8
2022,1,15,2,0,24.3,0,0,0,98.19,1008,1.3,8
2022,1,15,3,0,24.1,0,0,0,98.64,1009,1,7
2022,1,15,4,0,24.200000000000003,0,0,0,97.11,1009,1.4000000000000001,8
