Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,9391310,-,-,-,-5.62,-37.81,-3,125,-3,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,4.0.0
Year,Month,Day,Hour,Minute,DNI,Wind Speed,GHI,Relative Humidity,DHI,Temperature,Pressure,Cloud Type
2019,1,1,0,0,0,3.2,0,74.46000000000001,0,26.200000000000003,996,3
2019,1,1,1,0,0,2.8000000000000003,0,77.77,0,25.5,996,0
2019,1,1,2,0,0,2.5,0,81.22,0,24.8,996,0
2019,1,1,3,0,0,2.2,0,84.17,0,24.200000000000003,997,0
2019,1,1,4,0,0,1.9000000000000001,0,86.63,0,23.700000000000003,998,0
2019,1,1,5,0,0,2.3000000000000003,0,86.95,0,23.6,998,0
2019,1,1,6,0,430,4.1000000000000005,100,76.4,40,25.6,999,0
2019,1,1,7,0,739,4.9,343,63.02,69,28.200000000000003,999,0
2019,1,1,8,0,870,4.9,587,50.93,82,30.900000000000002,999,0
2019,1,1,9,0,921,4.7,793,41.38,99,33.5,999,0
2019,1,1,10,0,957,4.5,945,34.43,105,35.800000000000004,998,0
2019,1,1,11,0,973,4.5,1027,29.6,109,37.6,997,0
2019,1,1,12,0,972,4.6000000000000005,1032,26.740000000000002,110,38.7,996,0
2019,1,1,13,0,955,4.7,959,25.39,108,39.2,994,0
2019,1,1,14,0,916,4.9,816,25.35,104,39.1,994,0
2019,1,1,15,0,843,5,612,26.67,97,38.300000000000004,993,1
2019,1,1,16,0,0,5.1000000000000005,117,29.86,117,36.7,994,3
2019,1,1,17,0,19,4.800000000000001,95,35.95,92,34.5,995,2
2019,1,1,18,0,0,5.1000000000000005,0,42.12,0,32.800000000000004,996,0
2019,1,1,19,0,0,5,0,47.68,0,31.5,997,1
2019,1,1,20,0,0,4.9,0,52.92,0,30.3,998,0
2019,1,1,21,0,0,4.7,0,57.800000000000004,0,29.200000000000003,998,0
2019,1,1,22,0,0,4.5,0,62.58,0,28.200000000000003,998,0
2019,1,1,23,0,0,4.5,0,67.06,0,27.3,998,0
2019,1,2,0,0,0,4.3,0,71.28,0,26.5,998,0
2019,1,2,1,0,0,3.9000000000000004,0,75.24,0,25.8,998,0
2019,1,2,2,0,0,3.6,0,78.73,0,25.200000000000003,998,0
2019,1,2,3,0,0,3.5,0,81.05,0,24.8,998,0
2019,1,2,4,0,0,3.3000000000000003,0,83.10000000000001,0,24.400000000000002,998,0
2019,1,2,5,0,0,3.4000000000000004,0,83.53,0,24.3,999,0
2019,1,2,6,0,465,4.9,101,73.52,36,26.200000000000003,999,0
2019,1,2,7,0,763,5.5,345,59.74,62,28.900000000000002,999,0
2019,1,2,8,0,887,5.4,590,47.94,75,31.700000000000003,999,0
2019,1,2,9,0,951,5.300000000000001,799,38.84,83,34.300000000000004,999,0
2019,1,2,10,0,984,5.1000000000000005,951,32.29,88,36.5,998,0
2019,1,2,11,0,999,5.1000000000000005,1034,28.03,91,38.1,997,0
2019,1,2,12,0,995,5.2,1039,25.62,94,39.1,995,0
2019,1,2,13,0,978,5.300000000000001,967,24.75,94,39.5,995,0
2019,1,2,14,0,937,5.5,822,24.87,93,39.300000000000004,994,0
2019,1,2,15,0,865,5.7,619,26.150000000000002,89,38.400000000000006,994,1
2019,1,2,16,0,730,5.800000000000001,377,29.080000000000002,79,36.7,995,0
2019,1,2,17,0,2,5.4,77,34.03,76,34.6,996,3
2019,1,2,18,0,0,5.5,0,39.44,0,32.9,997,0
2019,1,2,19,0,0,5.5,0,44.59,0,31.5,998,0
2019,1,2,20,0,0,5.300000000000001,0,49.370000000000005,0,30.3,999,0
2019,1,2,21,0,0,5.1000000000000005,0,53.95,0,29.1,999,0
2019,1,2,22,0,0,4.7,0,58.160000000000004,0,28,999,3
2019,1,2,23,0,0,4.4,0,61.43,0,27.1,998,0
2019,1,3,0,0,0,3.9000000000000004,0,64.75,0,26.200000000000003,997,0
2019,1,3,1,0,0,3.4000000000000004,0,67.55,0,25.5,997,0
2019,1,3,2,0,0,2.8000000000000003,0,70.02,0,24.900000000000002,997,0
2019,1,3,3,0,0,2.4000000000000004,0,72.59,0,24.3,997,0
2019,1,3,4,0,0,2.1,0,74.39,0,23.900000000000002,997,0
2019,1,3,5,0,0,2.3000000000000003,0,75.04,0,23.8,998,0
2019,1,3,6,0,415,4.3,96,66.87,39,25.8,998,0
2019,1,3,7,0,725,5.1000000000000005,337,55.08,69,28.6,999,0
2019,1,3,8,0,855,5,580,44.58,85,31.5,998,0
2019,1,3,9,0,891,4.800000000000001,782,36.74,112,34.300000000000004,998,0
2019,1,3,10,0,929,4.6000000000000005,935,31.36,120,36.6,997,0
2019,1,3,11,0,946,4.5,1018,28.01,126,38.2,996,0
2019,1,3,12,0,949,4.6000000000000005,1025,26.17,123,39.2,995,0
2019,1,3,13,0,929,4.7,954,25.77,123,39.400000000000006,994,1
2019,1,3,14,0,883,4.9,808,26.43,120,39,994,0
2019,1,3,15,0,804,5.2,607,28.59,113,37.800000000000004,994,0
2019,1,3,16,0,134,5.4,285,32.32,230,36.1,994,2
2019,1,3,17,0,22,5.300000000000001,87,38.02,83,34.1,995,7
2019,1,3,18,0,0,5.2,0,44.660000000000004,0,32.4,996,7
2019,1,3,19,0,0,5.2,0,51.1,0,31,997,7
2019,1,3,20,0,0,4.9,0,56.14,0,30,998,3
2019,1,3,21,0,0,4.800000000000001,0,60.33,0,29.1,999,7
2019,1,3,22,0,0,4.800000000000001,0,64.32000000000001,0,28.1,998,7
2019,1,3,23,0,0,4.6000000000000005,0,67.5,0,27.3,998,7
2019,1,4,0,0,0,4.3,0,70.62,0,26.5,997,7
2019,1,4,1,0,0,4.2,0,72.93,0,25.900000000000002,997,7
2019,1,4,2,0,0,3.9000000000000004,0,74.81,0,25.400000000000002,997,7
2019,1,4,3,0,0,3.6,0,75.78,0,25.1,997,7
2019,1,4,4,0,0,3.3000000000000003,0,76.73,0,24.8,998,7
2019,1,4,5,0,0,3.1,0,76.13,0,24.8,998,7
2019,1,4,6,0,22,4.3,64,68.1,61,26.400000000000002,999,7
