Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,9391310,-,-,-,-5.62,-37.81,-3,125,-3,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,4.0.0
Year,Month,Day,Hour,Minute,DNI,Wind Speed,GHI,Relative Humidity,DHI,Temperature,Pressure,Cloud Type
2021,1,3,15,0,858,3.9000000000000004,620,28.96,92,36.9,991,0
2021,1,3,16,0,736,4.3,381,32.53,78,35.4,992,0
2021,1,3,17,0,462,4.7,135,39.15,50,33.300000000000004,993,0
2021,1,3,18,0,0,5.4,0,48.01,0,31.400000000000002,993,0
2021,1,3,19,0,0,5.6000000000000005,0,56.69,0,29.900000000000002,994,0
2021,1,3,20,0,0,5.2,0,63.14,0,28.8,995,0
2021,1,3,21,0,0,4.800000000000001,0,67.03,0,28.1,995,7
2021,1,3,22,0,0,4.5,0,70.21000000000001,0,27.5,995,1
2021,1,3,23,0,0,4.2,0,73.68,0,26.8,995,0
2021,1,4,0,0,0,3.7,0,76.69,0,26.200000000000003,995,0
2021,1,4,1,0,0,3.3000000000000003,0,79.16,0,25.700000000000003,995,0
2021,1,4,2,0,0,3,0,81.51,0,25.200000000000003,994,0
2021,1,4,3,0,0,2.6,0,83.98,0,24.700000000000003,995,0
2021,1,4,4,0,0,2.3000000000000003,0,85.92,0,24.3,995,0
2021,1,4,5,0,0,2.4000000000000004,0,86.46000000000001,0,24.200000000000003,996,1
2021,1,4,6,0,383,3.7,92,76.83,40,25.900000000000002,996,7
2021,1,4,7,0,444,4.3,318,62.29,155,28.6,997,8
2021,1,4,8,0,365,4.4,428,49.54,217,31.400000000000002,997,7
2021,1,4,9,0,541,4.2,636,40.39,230,34,997,7
2021,1,4,10,0,728,4,857,34.06,219,36,996,8
2021,1,4,11,0,733,3.8000000000000003,863,29.38,171,37.6,995,7
2021,1,4,12,0,975,3.7,1035,26.77,107,38.5,994,0
2021,1,4,13,0,959,3.8000000000000003,963,25.72,104,38.800000000000004,993,0
2021,1,4,14,0,924,4,822,25.85,99,38.5,992,0
2021,1,4,15,0,521,4.3,580,27.46,259,37.5,992,3
2021,1,4,16,0,746,4.7,383,30.94,75,35.9,992,0
2021,1,4,17,0,487,4.800000000000001,138,36.53,48,33.9,993,1
2021,1,4,18,0,0,5.2,0,42.74,0,32.300000000000004,994,0
2021,1,4,19,0,0,5.300000000000001,0,48.92,0,31,995,0
2021,1,4,20,0,0,5,0,54.72,0,29.8,995,1
2021,1,4,21,0,0,4.7,0,59.28,0,28.900000000000002,996,0
2021,1,4,22,0,0,4.5,0,62.96,0,28.1,996,0
2021,1,4,23,0,0,4.2,0,66.27,0,27.400000000000002,996,0
2021,1,5,0,0,0,3.8000000000000003,0,69.54,0,26.700000000000003,995,1
2021,1,5,1,0,0,3.4000000000000004,0,71.97,0,26.200000000000003,995,1
2021,1,5,2,0,0,3,0,73.8,0,25.8,995,0
2021,1,5,3,0,0,2.7,0,76.10000000000001,0,25.3,996,1
2021,1,5,4,0,0,2.3000000000000003,0,77.9,0,24.900000000000002,996,0
2021,1,5,5,0,0,2.4000000000000004,0,78.25,0,24.8,997,0
2021,1,5,6,0,393,4.1000000000000005,91,69.73,39,26.400000000000002,998,0
2021,1,5,7,0,722,4.7,332,57.33,69,28.900000000000002,998,0
2021,1,5,8,0,862,4.5,579,46.480000000000004,83,31.5,998,0
2021,1,5,9,0,936,4.1000000000000005,792,37.68,90,34.1,997,0
2021,1,5,10,0,977,3.9000000000000004,950,31.57,95,36.2,997,0
2021,1,5,11,0,998,3.7,1039,26.93,96,37.9,996,0
2021,1,5,12,0,999,3.6,1048,23.79,96,39,994,0
2021,1,5,13,0,987,3.6,979,22.11,94,39.400000000000006,993,0
2021,1,5,14,0,956,3.6,838,21.41,89,39.300000000000004,992,0
2021,1,5,15,0,888,3.7,635,21.85,85,38.6,992,1
2021,1,5,16,0,773,3.8000000000000003,393,23.53,72,37.300000000000004,992,0
2021,1,5,17,0,4,3.4000000000000004,83,28.27,83,34.9,992,3
2021,1,5,18,0,0,4.3,0,35.09,0,33,993,0
2021,1,5,19,0,0,5.300000000000001,0,42.58,0,31.700000000000003,994,0
2021,1,5,20,0,0,5.5,0,50.64,0,30.3,995,0
2021,1,5,21,0,0,5.2,0,56.64,0,29.1,996,0
2021,1,5,22,0,0,5,0,60.42,0,28.200000000000003,996,0
2021,1,5,23,0,0,4.6000000000000005,0,63.27,0,27.400000000000002,995,0
2021,1,6,0,0,0,4.3,0,65.99,0,26.700000000000003,995,0
2021,1,6,1,0,0,3.9000000000000004,0,68.58,0,26.1,995,0
2021,1,6,2,0,0,3.5,0,71,0,25.6,995,0
2021,1,6,3,0,0,3,0,73.11,0,25.200000000000003,995,0
2021,1,6,4,0,0,2.6,0,75.23,0,24.8,996,0
2021,1,6,5,0,0,2.7,0,76.24,0,24.6,996,0
2021,1,6,6,0,380,4.3,90,68.74,40,26.200000000000003,997,0
2021,1,6,7,0,714,4.7,330,57.09,71,28.5,997,0
2021,1,6,8,0,854,4.5,578,45.5,87,31.200000000000003,997,0
2021,1,6,9,0,904,4,786,36.69,108,33.7,997,0
2021,1,6,10,0,939,3.5,941,30.580000000000002,119,35.9,996,0
2021,1,6,11,0,955,3.1,1027,26.98,125,37.4,995,0
2021,1,6,12,0,961,2.9000000000000004,1037,24.86,122,38.300000000000004,994,0
2021,1,6,13,0,942,2.9000000000000004,967,23.71,121,38.7,993,0
2021,1,6,14,0,903,3.1,825,23.57,117,38.5,992,0
2021,1,6,15,0,255,3.5,495,24.75,337,37.6,992,3
2021,1,6,16,0,9,4,205,27.42,202,36.2,992,3
2021,1,6,17,0,439,4.4,138,32.6,56,34.2,993,0
2021,1,6,18,0,0,4.9,0,39.59,0,32.4,994,0
2021,1,6,19,0,0,5.2,0,47.160000000000004,0,30.900000000000002,995,3
2021,1,6,20,0,0,5,0,53.77,0,29.700000000000003,996,3
2021,1,6,21,0,0,4.7,0,58.45,0,28.8,996,0
2021,1,6,22,0,0,4.6000000000000005,0,61.83,0,28.1,996,3
2021,1,6,23,0,0,4.4,0,65.48,0,27.3,995,3
2021,1,7,0,0,0,4.2,0,69.03,0,26.6,995,3
2021,1,7,1,0,0,3.9000000000000004,0,72.37,0,26,995,1
2021,1,7,2,0,0,3.6,0,74.74,0,25.6,995,3
2021,1,7,3,0,0,3.4000000000000004,0,76.97,0,25.200000000000003,995,0
2021,1,7,4,0,0,3.1,0,78.31,0,25,996,3
2021,1,7,5,0,0,3,0,78.06,0,25.1,997,3
2021,1,7,6,0,0,4.1000000000000005,42,71.86,42,26.3,997,3
2021,1,7,7,0,653,4.7,319,61.54,82,28.400000000000002,998,0
2021,1,7,8,0,116,4.6000000000000005,393,50.63,326,30.900000000000002,998,3
2021,1,7,9,0,887,4.4,774,40.83,110,33.5,998,1
2021,1,7,10,0,929,4.1000000000000005,930,33.85,116,35.7,997,0
2021,1,7,11,0,947,3.9000000000000004,1016,29.47,121,37.4,996,0
2021,1,7,12,0,955,3.8000000000000003,1027,27.34,117,38.300000000000004,995,0
2021,1,7,13,0,942,3.7,961,26.35,113,38.7,994,0
2021,1,7,14,0,909,3.8000000000000003,822,26.64,108,38.400000000000006,993,0
2021,1,7,15,0,846,4,624,28.13,98,37.5,992,0
2021,1,7,16,0,399,4.2,358,30.78,191,36.2,992,2
2021,1,7,17,0,26,4.3,104,35.51,99,34.4,993,3
2021,1,7,18,0,0,4.800000000000001,0,41.54,0,32.7,994,0
2021,1,7,19,0,0,5.4,0,47.76,0,31.3,995,1
2021,1,7,20,0,0,5.5,0,53.75,0,30.1,996,0
2021,1,7,21,0,0,5.5,0,58.75,0,29,997,0
2021,1,7,22,0,0,5.2,0,62.660000000000004,0,28.1,997,0
2021,1,7,23,0,0,4.800000000000001,0,66.43,0,27.3,997,0
2021,1,8,0,0,0,4.4,0,70.10000000000001,0,26.6,996,0
2021,1,8,1,0,0,3.9000000000000004,0,73.52,0,26,996,3
2021,1,8,2,0,0,3.5,0,76.56,0,25.5,996,1
2021,1,8,3,0,0,3.1,0,79.69,0,25,996,0
2021,1,8,4,0,0,2.7,0,81.60000000000001,0,24.700000000000003,996,0
2021,1,8,5,0,0,2.6,0,82.65,0,24.5,996,0
2021,1,8,6,0,317,4,84,74.37,43,26,997,0
2021,1,8,7,0,659,4.800000000000001,320,62.050000000000004,83,28.3,998,0
2021,1,8,8,0,816,4.800000000000001,566,50.33,99,30.900000000000002,998,0
2021,1,8,9,0,847,4.7,766,40.63,133,33.5,998,1
2021,1,8,10,0,889,4.5,922,33.89,143,35.7,997,0
2021,1,8,11,0,905,4.3,1008,29.810000000000002,152,37.4,996,0
2021,1,8,12,0,932,4.2,1025,27.54,135,38.5,994,0
2021,1,8,13,0,913,4.1000000000000005,957,26.64,134,38.900000000000006,993,0
2021,1,8,14,0,871,4.1000000000000005,817,27.28,130,38.400000000000006,992,0
2021,1,8,15,0,797,4.2,617,29.400000000000002,120,37.2,992,0
2021,1,8,16,0,659,4.6000000000000005,378,32.38,101,35.800000000000004,992,1
2021,1,8,17,0,373,4.800000000000001,135,37.26,64,34,993,0
2021,1,8,18,0,0,5.4,0,43.42,0,32.2,994,1
2021,1,8,19,0,0,5.9,0,49.99,0,30.700000000000003,995,0
2021,1,8,20,0,0,5.9,0,56.28,0,29.400000000000002,996,3
2021,1,8,21,0,0,5.5,0,61.57,0,28.3,997,0
2021,1,8,22,0,0,5.1000000000000005,0,64.96000000000001,0,27.6,997,0
2021,1,8,23,0,0,4.6000000000000005,0,68.37,0,26.900000000000002,997,0
2021,1,9,0,0,0,4.1000000000000005,0,70.98,0,26.400000000000002,996,8
2021,1,9,1,0,0,3.6,0,73.27,0,26,996,8
2021,1,9,2,0,0,3.2,0,75.02,0,25.700000000000003,995,7
2021,1,9,3,0,0,2.8000000000000003,0,77.26,0,25.3,995,8
2021,1,9,4,0,0,2.4000000000000004,0,79.15,0,25,996,3
2021,1,9,5,0,0,2.4000000000000004,0,80.38,0,24.8,996,3
2021,1,9,6,0,44,4.1000000000000005,73,71.78,67,26.5,997,8
2021,1,9,7,0,643,4.9,315,59.75,84,28.900000000000002,997,1
2021,1,9,8,0,800,4.9,560,49.27,103,31.400000000000002,998,0
2021,1,9,9,0,902,4.800000000000001,777,40.24,103,33.9,997,0
2021,1,9,10,0,941,4.7,934,33.65,110,36,997,0
2021,1,9,11,0,956,4.7,1021,29.32,116,37.6,995,0
2021,1,9,12,0,936,4.7,1027,26.95,133,38.6,994,0
2021,1,9,13,0,916,4.7,960,26.43,133,38.7,993,0
2021,1,9,14,0,878,4.800000000000001,820,27.13,127,38.2,992,0
2021,1,9,15,0,2,5,255,28.98,253,37.2,992,3
2021,1,9,16,0,432,5.4,351,32.730000000000004,168,35.5,992,8
2021,1,9,17,0,395,5.7,139,39.22,63,33.2,993,7
2021,1,9,18,0,0,6.1000000000000005,0,47.36,0,31.1,994,8
2021,1,9,19,0,0,6.2,0,55.18,0,29.5,995,1
2021,1,9,20,0,0,5.800000000000001,0,61.04,0,28.400000000000002,996,3
2021,1,9,21,0,0,5.4,0,64.74,0,27.700000000000003,997,8
2021,1,9,22,0,0,4.9,0,67.07000000000001,0,27.200000000000003,997,3
2021,1,9,23,0,0,4.4,0,68.66,0,26.8,996,8
2021,1,10,0,0,0,3.8000000000000003,0,69.87,0,26.5,996,8
2021,1,10,1,0,0,3.3000000000000003,0,71.07000000000001,0,26.200000000000003,996,7
2021,1,10,2,0,0,2.8000000000000003,0,72.25,0,25.900000000000002,995,7
2021,1,10,3,0,0,2.4000000000000004,0,73.21000000000001,0,25.700000000000003,996,7
2021,1,10,4,0,0,2.1,0,74.18,0,25.5,996,7
2021,1,10,5,0,0,2.3000000000000003,0,74.94,0,25.400000000000002,997,8
2021,1,10,6,0,3,3.6,49,68.11,48,26.8,998,8
2021,1,10,7,0,187,4.3,265,57.75,198,29,998,3
2021,1,10,8,0,319,4.4,434,48.58,252,31.3,998,8
2021,1,10,9,0,89,4.4,431,40.83,365,33.5,998,6
2021,1,10,10,0,672,4.4,839,35.1,251,35.5,997,8
2021,1,10,11,0,705,4.2,881,31.78,214,37,996,8
2021,1,10,12,0,375,3.9000000000000004,786,30.51,427,37.6,994,8
2021,1,10,13,0,187,3.8000000000000003,619,30.04,450,37.800000000000004,993,8
2021,1,10,14,0,29,3.8000000000000003,362,31,339,37.2,993,7
2021,1,10,15,0,306,4,471,32.88,279,36.2,992,7
2021,1,10,16,0,37,4.3,210,36.06,195,34.800000000000004,993,6
2021,1,10,17,0,23,4.800000000000001,97,41.37,93,32.9,994,7
2021,1,10,18,0,0,5.6000000000000005,0,47.980000000000004,0,31.1,995,7
2021,1,10,19,0,0,6,0,54.97,0,29.5,996,8
2021,1,10,20,0,0,5.800000000000001,0,61.08,0,28.200000000000003,997,7
2021,1,10,21,0,0,5.300000000000001,0,64.86,0,27.400000000000002,997,7
2021,1,10,22,0,0,4.9,0,67.17,0,26.900000000000002,997,7
2021,1,10,23,0,0,4.3,0,68.96000000000001,0,26.5,996,7
2021,1,11,0,0,0,3.9000000000000004,0,70.16,0,26.3,996,6
2021,1,11,1,0,0,3.5,0,71.91,0,26,996,7
2021,1,11,2,0,0,3.1,0,72.84,0,25.900000000000002,996,8
2021,1,11,3,0,0,2.9000000000000004,0,74.22,0,25.700000000000003,996,6
2021,1,11,4,0,0,2.6,0,75.17,0,25.6,996,8
2021,1,11,5,0,0,2.5,0,76.18,0,25.5,997,8
2021,1,11,6,0,163,3.1,71,71.75,51,26.400000000000002,997,0
2021,1,11,7,0,223,3.4000000000000004,275,63.29,196,28,998,3
2021,1,11,8,0,705,3.3000000000000003,541,54.300000000000004,139,30,998,0
2021,1,11,9,0,157,3.1,557,46.38,440,32.1,997,3
2021,1,11,10,0,1,3,300,40.6,299,34.1,997,3
2021,1,11,11,0,193,3,723,37.300000000000004,540,35.4,995,3
2021,1,11,12,0,624,3,960,35.480000000000004,363,36.2,994,2
2021,1,11,13,0,915,3.1,960,35.19,133,36.300000000000004,993,1
2021,1,11,14,0,882,3.3000000000000003,822,35.59,123,36.1,993,0
2021,1,11,15,0,818,3.5,625,37.12,110,35.4,993,0
2021,1,11,16,0,101,3.9000000000000004,251,41.06,208,33.800000000000004,994,7
2021,1,11,17,0,430,4.2,143,46.39,59,32,995,0
2021,1,11,18,0,0,4.7,0,51.93,0,30.5,996,0
2021,1,11,19,0,0,5.1000000000000005,0,57.89,0,29.1,997,8
2021,1,11,20,0,0,5,0,63.21,0,28,997,0
2021,1,11,21,0,0,4.6000000000000005,0,67.18,0,27.3,998,0
2021,1,11,22,0,0,4.2,0,70.18,0,26.8,998,8
2021,1,11,23,0,0,3.8000000000000003,0,72.12,0,26.5,997,8
2021,1,12,0,0,0,3.5,0,73.89,0,26.200000000000003,996,8
2021,1,12,1,0,0,3.2,0,75.63,0,25.900000000000002,996,7
2021,1,12,2,0,0,2.9000000000000004,0,77.36,0,25.6,996,3
2021,1,12,3,0,0,2.6,0,78.55,0,25.400000000000002,996,8
2021,1,12,4,0,0,2.4000000000000004,0,79.72,0,25.200000000000003,996,7
2021,1,12,5,0,0,2.3000000000000003,0,80.47,0,25.1,997,3
2021,1,12,6,0,23,2.9000000000000004,62,75.88,60,25.900000000000002,997,7
2021,1,12,7,0,46,3.3000000000000003,169,67.83,153,27.200000000000003,998,7
2021,1,12,8,0,280,3.4000000000000004,415,59.800000000000004,256,28.700000000000003,998,8
2021,1,12,9,0,202,3.4000000000000004,497,52.78,347,30.400000000000002,998,7
2021,1,12,10,0,197,3.3000000000000003,672,48.76,499,31.5,997,3
2021,1,12,11,0,326,3.3000000000000003,709,45.59,400,32.5,997,8
2021,1,12,12,0,489,3.1,814,43.18,346,33.300000000000004,996,7
2021,1,12,13,0,113,2.7,556,41.47,454,33.9,995,8
2021,1,12,14,0,2,2.3000000000000003,173,41.5,172,33.800000000000004,994,8
2021,1,12,15,0,738,2.1,602,42.88,137,33.2,994,7
2021,1,12,16,0,0,2.2,16,45.36,16,32.300000000000004,994,3
2021,1,12,17,0,0,2.3000000000000003,36,49.92,36,31,995,7
2021,1,12,18,0,0,2.8000000000000003,0,55.34,0,29.8,996,3
2021,1,12,19,0,0,3.5,0,60.370000000000005,0,28.8,996,8
2021,1,12,20,0,0,3.9000000000000004,0,65.6,0,27.900000000000002,997,8
2021,1,12,21,0,0,4,0,70.47,0,27.1,997,8
2021,1,12,22,0,0,4,0,74.41,0,26.5,997,1
2021,1,12,23,0,0,3.8000000000000003,0,77.52,0,26,996,7
2021,1,13,0,0,0,3.6,0,79.47,0,25.700000000000003,995,8
2021,1,13,1,0,0,3.3000000000000003,0,81.31,0,25.400000000000002,995,7
2021,1,13,2,0,0,2.9000000000000004,0,82.54,0,25.200000000000003,995,8
2021,1,13,3,0,0,2.6,0,83.76,0,25,995,8
2021,1,13,4,0,0,2.3000000000000003,0,85.11,0,24.8,996,7
2021,1,13,5,0,0,2.1,0,85.47,0,24.8,997,3
2021,1,13,6,0,1,2.8000000000000003,31,80.85000000000001,30,25.6,998,8
2021,1,13,7,0,9,3.4000000000000004,156,70.29,153,27.3,998,3
2021,1,13,8,0,417,3.9000000000000004,491,58.29,255,29.6,998,3
2021,1,13,9,0,465,4.2,622,49.2,275,31.900000000000002,997,7
2021,1,13,10,0,54,4.3,486,43.21,439,33.800000000000004,997,3
2021,1,13,11,0,726,4.3,888,38.9,199,35.300000000000004,996,8
2021,1,13,12,0,826,4.1000000000000005,957,36.5,165,36.1,995,7
2021,1,13,13,0,343,4,693,35.46,382,36.300000000000004,994,7
2021,1,13,14,0,916,3.9000000000000004,831,36.03,103,35.800000000000004,993,0
2021,1,13,15,0,854,3.9000000000000004,634,38.46,94,34.6,993,0
2021,1,13,16,0,734,4.2,395,42.33,80,33.1,994,0
2021,1,13,17,0,15,4.5,88,47.59,85,31.5,995,7
2021,1,13,18,0,0,4.800000000000001,0,53.82,0,30,995,6
2021,1,13,19,0,0,4.9,0,59.72,0,28.8,996,6
2021,1,13,20,0,0,4.6000000000000005,0,64.81,0,27.8,997,6
2021,1,13,21,0,0,4.1000000000000005,0,67.82000000000001,0,27.200000000000003,997,6
2021,1,13,22,0,0,3.6,0,70.09,0,26.700000000000003,997,7
2021,1,13,23,0,0,3.2,0,71.86,0,26.3,996,7
2021,1,14,0,0,0,3.1,0,73.37,0,26,996,8
2021,1,14,1,0,0,3,0,74.86,0,25.700000000000003,995,7
2021,1,14,2,0,0,2.8000000000000003,0,76.04,0,25.5,995,3
2021,1,14,3,0,0,2.5,0,77.33,0,25.3,995,3
2021,1,14,4,0,0,2.3000000000000003,0,79.21000000000001,0,25,996,8
2021,1,14,5,0,0,2.5,0,79.54,0,25,996,7
2021,1,14,6,0,0,3.9000000000000004,36,73.15,36,26.200000000000003,997,3
2021,1,14,7,0,690,4.5,312,62.620000000000005,69,28.200000000000003,997,1
2021,1,14,8,0,835,4.6000000000000005,558,53.61,85,30.3,998,0
2021,1,14,9,0,144,4.6000000000000005,523,46.14,415,32.4,997,3
2021,1,14,10,0,837,4.4,885,41.32,151,34,997,7
2021,1,14,11,0,964,4.2,1021,38.27,106,35.1,996,0
2021,1,14,12,0,966,3.9000000000000004,1034,36.46,107,35.800000000000004,995,0
2021,1,14,13,0,435,3.8000000000000003,747,35.71,352,36.1,994,7
2021,1,14,14,0,923,3.9000000000000004,833,35.81,98,36,993,0
2021,1,14,15,0,871,4.2,638,37.75,86,35.1,993,1
2021,1,14,16,0,90,4.5,276,41.88,237,33.5,993,3
2021,1,14,17,0,524,4.7,153,47.7,48,31.700000000000003,994,0
2021,1,14,18,0,0,4.9,0,53.65,0,30.200000000000003,995,0
2021,1,14,19,0,0,4.9,0,58.64,0,29.1,996,0
2021,1,14,20,0,0,4.7,0,62.54,0,28.3,996,0
2021,1,14,21,0,0,4.4,0,65.59,0,27.700000000000003,997,0
2021,1,14,22,0,0,4.1000000000000005,0,68.29,0,27.200000000000003,997,0
2021,1,14,23,0,0,3.7,0,70.95,0,26.700000000000003,996,3
2021,1,15,0,0,0,3.4000000000000004,0,73.25,0,26.3,996,3
2021,1,15,1,0,0,3,0,75.16,0,26,996,7
2021,1,15,2,0,0,2.7,0,77.05,0,25.700000000000003,996,8
2021,1,15,3,0,0,2.5,0,78.73,0,25.400000000000002,995,8
2021,1,15,4,0,0,2.4000000000000004,0,80.49,0,25.1,995,8
2021,1,15,5,0,0,2.6,0,81.96000000000001,0,24.900000000000002,996,7
2021,1,15,6,0,37,4,63,73.69,59,26.5,996,8
2021,1,15,7,0,736,4.7,319,59.99,61,29,996,0
2021,1,15,8,0,433,4.9,457,47.49,212,31.6,996,7
2021,1,15,9,0,934,4.9,785,38.050000000000004,89,34.1,996,0
2021,1,15,10,0,972,4.7,947,31.560000000000002,96,36.2,995,0
2021,1,15,11,0,991,4.4,1041,27.21,100,37.800000000000004,994,0
2021,1,15,12,0,982,4.1000000000000005,1053,24.43,109,38.900000000000006,993,0
