Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,9391310,-,-,-,-5.62,-37.81,-3,125,-3,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,4.0.0
Year,Month,Day,Hour,Minute,DNI,Wind Speed,GHI,Relative Humidity,DHI,Temperature,Pressure,Cloud Type
2022,1,1,21,0,0,3.2,0,72.75,0,27.5,997,7
2022,1,1,22,0,0,3.7,0,75.65,0,26.8,997,7
2022,1,1,23,0,0,3.7,0,79.43,0,26.1,997,7
2022,1,2,0,0,0,3.4000000000000004,0,82.98,0,25.5,996,7
2022,1,2,1,0,0,3.1,0,86.54,0,24.900000000000002,996,7
2022,1,2,2,0,0,2.8000000000000003,0,89.38,0,24.400000000000002,995,7
2022,1,2,3,0,0,2.3000000000000003,0,91.18,0,24.1,996,6
2022,1,2,4,0,0,1.8,0,92.81,0,23.8,996,6
2022,1,2,5,0,0,1.5,0,92.77,0,23.8,997,6
2022,1,2,6,0,12,2.8000000000000003,48,83.32000000000001,46,25.200000000000003,998,6
2022,1,2,7,0,266,3.7,224,71.38,126,27.200000000000003,998,7
2022,1,2,8,0,386,4,418,60.01,194,29.5,998,7
2022,1,2,9,0,94,3.9000000000000004,427,50.61,356,31.8,998,6
2022,1,2,10,0,208,3.7,586,44.06,404,33.7,997,6
2022,1,2,11,0,489,3.5,780,39.660000000000004,318,35.1,996,7
2022,1,2,12,0,309,3.3000000000000003,692,37.18,399,35.9,995,7
2022,1,2,13,0,227,3.1,606,35.96,403,36.2,994,7
2022,1,2,14,0,207,3.1,523,36.160000000000004,362,35.9,993,7
2022,1,2,15,0,155,3.3000000000000003,383,38.18,288,35,993,8
2022,1,2,16,0,323,3.6,308,42.97,176,33.5,994,8
2022,1,2,17,0,1,3.5,70,56.42,70,30.900000000000002,995,3
2022,1,2,18,0,0,4,0,66.55,0,28.900000000000002,996,6
2022,1,2,19,0,0,4.2,0,74.04,0,27.700000000000003,997,7
2022,1,2,20,0,0,3.6,0,80.7,0,26.8,997,1
2022,1,2,21,0,0,3.1,0,85.94,0,26.1,998,3
2022,1,2,22,0,0,3.1,0,88.34,0,25.700000000000003,998,1
2022,1,2,23,0,0,3,0,89.8,0,25.400000000000002,997,3
2022,1,3,0,0,0,2.8000000000000003,0,91.85000000000001,0,25,996,7
2022,1,3,1,0,0,2.8000000000000003,0,93.01,0,24.700000000000003,996,6
2022,1,3,2,0,0,2.8000000000000003,0,94.49,0,24.3,996,6
2022,1,3,3,0,0,2.5,0,95.84,0,24,996,6
2022,1,3,4,0,0,2.3000000000000003,0,96.55,0,23.8,996,6
2022,1,3,5,0,0,2.3000000000000003,0,96.38,0,23.8,997,7
2022,1,3,6,0,1,3.9000000000000004,53,88.04,52,25.1,998,5
2022,1,3,7,0,34,5,158,75.22,146,27.1,998,8
2022,1,3,8,0,53,5.1000000000000005,323,64.11,293,29.200000000000003,998,3
2022,1,3,9,0,764,4.800000000000001,735,55.94,160,31.1,998,7
2022,1,3,10,0,823,4.6000000000000005,861,49.800000000000004,140,32.7,997,7
2022,1,3,11,0,397,4.4,840,45.160000000000004,465,34,996,3
2022,1,3,12,0,92,4.2,528,42.480000000000004,441,34.7,995,8
2022,1,3,13,0,416,4,730,41.59,358,34.800000000000004,994,8
2022,1,3,14,0,599,4,690,41.94,222,34.5,994,7
2022,1,3,15,0,0,4,64,43.96,64,33.7,993,6
2022,1,3,16,0,1,4.1000000000000005,75,50.050000000000004,75,32,994,7
2022,1,3,17,0,1,3.6,42,61.83,42,29.700000000000003,995,7
2022,1,3,18,0,0,3.8000000000000003,0,69.81,0,28.200000000000003,995,7
2022,1,3,19,0,0,3.8000000000000003,0,75.5,0,27.3,996,3
2022,1,3,20,0,0,3.4000000000000004,0,80.35000000000001,0,26.6,996,8
2022,1,3,21,0,0,3.2,0,83.54,0,26.1,996,3
2022,1,3,22,0,0,3,0,86.17,0,25.6,996,3
2022,1,3,23,0,0,2.8000000000000003,0,87.72,0,25.200000000000003,995,3
2022,1,4,0,0,0,2.3000000000000003,0,89.28,0,24.8,995,8
2022,1,4,1,0,0,1.7000000000000002,0,91.49,0,24.3,995,3
2022,1,4,2,0,0,1.5,0,93.02,0,23.900000000000002,995,7
2022,1,4,3,0,0,1.6,0,93.86,0,23.6,995,3
2022,1,4,4,0,0,1.9000000000000001,0,94.62,0,23.3,995,1
2022,1,4,5,0,0,2.5,0,94.28,0,23.200000000000003,995,8
2022,1,4,6,0,21,4.3,67,81.69,64,25.1,996,7
2022,1,4,7,0,352,5.300000000000001,289,66.42,160,27.6,996,7
2022,1,4,8,0,679,5,574,54.71,183,30.1,997,7
2022,1,4,9,0,532,4.5,629,46.230000000000004,229,32.300000000000004,996,8
2022,1,4,10,0,784,4.1000000000000005,870,40.12,183,34.2,996,7
2022,1,4,11,0,966,3.7,1022,36.03,109,35.6,995,0
2022,1,4,12,0,832,3.5,934,33.660000000000004,142,36.4,993,7
2022,1,4,13,0,635,3.4000000000000004,833,32.62,265,36.7,992,8
2022,1,4,14,0,619,3.5,682,32.71,199,36.4,991,7
2022,1,4,15,0,843,3.5,618,34.65,98,35.4,991,7
2022,1,4,16,0,588,3.3000000000000003,372,40.29,129,33.7,992,7
2022,1,4,17,0,436,2.9000000000000004,134,53.01,54,31.3,993,0
2022,1,4,18,0,0,3.6,0,59.27,0,29.8,994,8
2022,1,4,19,0,0,3.9000000000000004,0,64.41,0,28.700000000000003,995,8
2022,1,4,20,0,0,3.8000000000000003,0,70.03,0,27.8,996,8
2022,1,4,21,0,0,3.8000000000000003,0,74.7,0,27.1,996,7
2022,1,4,22,0,0,3.9000000000000004,0,78.06,0,26.5,996,7
2022,1,4,23,0,0,3.6,0,81.09,0,25.900000000000002,995,3
2022,1,5,0,0,0,3.1,0,83.79,0,25.400000000000002,995,8
2022,1,5,1,0,0,2.6,0,86.63,0,24.900000000000002,995,4
2022,1,5,2,0,0,2.1,0,89.64,0,24.400000000000002,995,8
2022,1,5,3,0,0,1.7000000000000002,0,91.48,0,24.1,995,6
2022,1,5,4,0,0,1.6,0,93.86,0,23.700000000000003,996,7
2022,1,5,5,0,0,1.8,0,93.82000000000001,0,23.700000000000003,996,3
2022,1,5,6,0,0,3.6,25,82.56,25,25.5,997,3
2022,1,5,7,0,98,4.6000000000000005,236,68.81,201,27.8,997,3
2022,1,5,8,0,830,4.6000000000000005,568,58.39,90,30.1,997,1
2022,1,5,9,0,901,4.4,776,50.59,100,32.1,996,1
2022,1,5,10,0,567,4.2,746,44.15,249,33.9,996,8
2022,1,5,11,0,954,3.9000000000000004,1013,39.81,112,35.1,995,1
2022,1,5,12,0,257,3.8000000000000003,771,37.1,526,35.9,994,2
2022,1,5,13,0,47,3.9000000000000004,489,36.300000000000004,447,36,993,2
2022,1,5,14,0,0,4.1000000000000005,97,36.76,97,35.6,992,3
2022,1,5,15,0,195,4.4,410,39.68,289,34.300000000000004,992,7
2022,1,5,16,0,80,4.6000000000000005,221,44.83,188,32.6,993,7
2022,1,5,17,0,3,4.3,61,54.19,60,30.400000000000002,994,7
2022,1,5,18,0,0,4.6000000000000005,0,62.03,0,28.700000000000003,995,7
2022,1,5,19,0,0,4.7,0,68.61,0,27.6,996,6
2022,1,5,20,0,0,4.2,0,74.96000000000001,0,26.8,997,6
2022,1,5,21,0,0,3.8000000000000003,0,79.68,0,26.200000000000003,997,7
2022,1,5,22,0,0,3.5,0,82.71000000000001,0,25.8,997,7
2022,1,5,23,0,0,3.1,0,85.79,0,25.3,996,7
2022,1,6,0,0,0,2.7,0,88.17,0,24.900000000000002,995,7
2022,1,6,1,0,0,2.2,0,90.66,0,24.5,995,7
2022,1,6,2,0,0,1.9000000000000001,0,92.52,0,24.200000000000003,995,8
2022,1,6,3,0,0,2,0,93.57000000000001,0,24,995,8
2022,1,6,4,0,0,1.9000000000000001,0,94.7,0,23.8,995,8
2022,1,6,5,0,0,2,0,94.83,0,23.8,996,7
2022,1,6,6,0,12,3.3000000000000003,60,85.61,58,25.3,996,8
2022,1,6,7,0,706,4.1000000000000005,325,72.82000000000001,68,27.5,997,0
2022,1,6,8,0,843,4.1000000000000005,567,62.86,83,29.6,997,1
2022,1,6,9,0,891,4,771,55.53,103,31.5,996,1
2022,1,6,10,0,929,3.9000000000000004,924,50.1,110,33.1,996,0
2022,1,6,11,0,944,3.8000000000000003,1008,46.21,115,34.300000000000004,995,0
2022,1,6,12,0,0,3.9000000000000004,211,44.160000000000004,211,34.9,994,3
2022,1,6,13,0,1,4.1000000000000005,180,45.050000000000004,179,34.5,993,8
2022,1,6,14,0,0,4.3,37,47.01,37,33.800000000000004,993,3
2022,1,6,15,0,198,4.5,413,50.07,290,32.7,993,7
2022,1,6,16,0,17,4.5,201,54.99,194,31.1,994,3
2022,1,6,17,0,429,4,135,61.88,54,29.3,995,7
2022,1,6,18,0,0,3.8000000000000003,0,67.91,0,28,996,8
2022,1,6,19,0,0,3.8000000000000003,0,72.16,0,27.200000000000003,996,3
2022,1,6,20,0,0,3.4000000000000004,0,77.5,0,26.400000000000002,997,3
2022,1,6,21,0,0,3.2,0,81.68,0,25.900000000000002,997,3
2022,1,6,22,0,0,3.1,0,85.7,0,25.400000000000002,997,3
2022,1,6,23,0,0,2.8000000000000003,0,88.19,0,25.1,996,3
2022,1,7,0,0,0,2.6,0,90.16,0,24.8,996,3
2022,1,7,1,0,0,2.5,0,91.07000000000001,0,24.6,995,3
2022,1,7,2,0,0,2.3000000000000003,0,92.15,0,24.400000000000002,995,7
2022,1,7,3,0,0,2.2,0,93.73,0,24.1,995,6
2022,1,7,4,0,0,2.2,0,94.89,0,23.900000000000002,996,7
2022,1,7,5,0,0,2.3000000000000003,0,94.82000000000001,0,23.900000000000002,996,8
2022,1,7,6,0,124,3.6,78,85.86,62,25.200000000000003,997,3
2022,1,7,7,0,715,4.2,325,71.66,66,27.400000000000002,997,0
2022,1,7,8,0,849,4.3,569,59.69,82,29.700000000000003,998,0
2022,1,7,9,0,469,4.3,610,50.03,258,31.900000000000002,997,8
2022,1,7,10,0,464,4.3,804,43.04,398,33.7,996,3
2022,1,7,11,0,810,4.3,936,38.38,171,35,996,8
2022,1,7,12,0,518,4.3,829,35.49,335,35.800000000000004,995,8
2022,1,7,13,0,452,4.3,758,34.14,352,36.1,993,8
2022,1,7,14,0,296,4.3,591,34.09,358,35.9,993,8
2022,1,7,15,0,275,4.3,450,35.78,279,35,992,7
2022,1,7,16,0,71,4.2,223,40.36,193,33.4,993,7
2022,1,7,17,0,51,3.8000000000000003,103,50.72,93,31,994,7
2022,1,7,18,0,0,4.2,0,57.75,0,29.3,994,7
2022,1,7,19,0,0,4.5,0,62.940000000000005,0,28.3,995,7
2022,1,7,20,0,0,4.2,0,68.49,0,27.400000000000002,996,8
2022,1,7,21,0,0,3.8000000000000003,0,72.78,0,26.8,997,8
2022,1,7,22,0,0,3.5,0,77.08,0,26.1,997,1
2022,1,7,23,0,0,3.2,0,79.96000000000001,0,25.6,996,0
2022,1,8,0,0,0,2.9000000000000004,0,83.03,0,25.1,996,8
2022,1,8,1,0,0,2.6,0,86.14,0,24.6,996,1
2022,1,8,2,0,0,2.4000000000000004,0,88.45,0,24.200000000000003,995,8
2022,1,8,3,0,0,2.2,0,90.43,0,23.900000000000002,995,0
2022,1,8,4,0,0,1.9000000000000001,0,93.11,0,23.5,996,0
2022,1,8,5,0,0,2,0,93.41,0,23.5,996,0
2022,1,8,6,0,408,3.5,87,83.59,35,25.200000000000003,997,0
2022,1,8,7,0,259,4.3,264,69.32000000000001,171,27.700000000000003,997,7
2022,1,8,8,0,313,4.5,417,56.84,238,30.200000000000003,997,8
2022,1,8,9,0,931,4.5,785,47.71,88,32.4,997,1
2022,1,8,10,0,969,4.4,943,41.230000000000004,94,34.2,996,1
2022,1,8,11,0,479,4.4,768,36.74,315,35.6,995,7
2022,1,8,12,0,991,4.4,1042,33.910000000000004,96,36.5,994,1
2022,1,8,13,0,979,4.3,976,32.44,95,36.800000000000004,993,1
2022,1,8,14,0,424,4.3,709,32.1,375,36.5,992,2
2022,1,8,15,0,2,4.3,244,32.980000000000004,243,35.7,992,2
2022,1,8,16,0,33,4.2,240,36.85,226,34,992,3
2022,1,8,17,0,479,3.6,144,47.33,53,31.400000000000002,993,0
2022,1,8,18,0,0,4.2,0,53.620000000000005,0,29.8,994,0
2022,1,8,19,0,0,4.4,0,59.69,0,28.5,995,8
2022,1,8,20,0,0,4,0,65.88,0,27.5,996,7
2022,1,8,21,0,0,3.3000000000000003,0,71.88,0,26.6,997,7
2022,1,8,22,0,0,2.7,0,76.71000000000001,0,25.900000000000002,997,7
2022,1,8,23,0,0,2.2,0,81.09,0,25.200000000000003,997,7
2022,1,9,0,0,0,2,0,84.54,0,24.6,996,7
2022,1,9,1,0,0,1.9000000000000001,0,87.95,0,24,996,8
2022,1,9,2,0,0,1.9000000000000001,0,91.16,0,23.400000000000002,996,3
2022,1,9,3,0,0,2,0,93.45,0,23,996,0
2022,1,9,4,0,0,1.8,0,96.4,0,22.5,996,0
2022,1,9,5,0,0,2,0,96.44,0,22.5,997,3
2022,1,9,6,0,130,3.6,79,84.44,63,24.6,998,3
2022,1,9,7,0,749,4.3,333,68.36,64,27.400000000000002,998,0
2022,1,9,8,0,877,4.2,580,55.71,79,30,998,0
2022,1,9,9,0,917,3.9000000000000004,790,45.86,105,32.5,998,0
2022,1,9,10,0,955,3.5,948,38.88,111,34.5,997,0
2022,1,9,11,0,973,3.3000000000000003,1036,33.99,115,36.1,996,0
2022,1,9,12,0,968,3.2,1044,31.27,120,37,995,0
2022,1,9,13,0,950,3,975,30.37,119,37.2,993,1
2022,1,9,14,0,661,3,813,30.830000000000002,291,36.800000000000004,993,2
2022,1,9,15,0,260,3,448,32.64,285,35.9,992,8
2022,1,9,16,0,70,3,233,37.61,204,34.4,993,6
2022,1,9,17,0,15,2.7,82,51.58,79,32,994,7
2022,1,9,18,0,0,3.7,0,57.82,0,30.400000000000002,994,6
2022,1,9,19,0,0,4.4,0,63.11,0,29.1,995,7
2022,1,9,20,0,0,4.4,0,68.96000000000001,0,28.1,996,7
2022,1,9,21,0,0,4,0,73.5,0,27.400000000000002,996,7
2022,1,9,22,0,0,3.6,0,76.59,0,26.900000000000002,996,7
2022,1,9,23,0,0,3.2,0,79.17,0,26.400000000000002,996,6
2022,1,10,0,0,0,2.7,0,82.26,0,25.8,995,6
2022,1,10,1,0,0,2.2,0,85.08,0,25.3,995,7
2022,1,10,2,0,0,1.9000000000000001,0,87.4,0,24.900000000000002,995,8
2022,1,10,3,0,0,1.6,0,89.62,0,24.5,996,7
2022,1,10,4,0,0,1.6,0,91.4,0,24.1,996,7
2022,1,10,5,0,0,1.9000000000000001,0,91.38,0,24,997,6
2022,1,10,6,0,11,3.4000000000000004,48,81.2,46,25.5,997,6
2022,1,10,7,0,586,3.9000000000000004,255,67.17,46,27.8,997,7
2022,1,10,8,0,373,4,443,54.160000000000004,231,30.400000000000002,997,7
2022,1,10,9,0,440,3.9000000000000004,635,44.4,306,32.9,996,7
2022,1,10,10,0,557,3.8000000000000003,794,38.2,306,34.9,996,7
2022,1,10,11,0,672,3.8000000000000003,871,34.54,235,36.300000000000004,994,7
2022,1,10,12,0,789,3.7,897,32.89,143,37.1,994,8
2022,1,10,13,0,580,3.6,811,32.93,287,37.2,993,8
2022,1,10,14,0,928,3.6,830,34.52,97,36.6,992,0
2022,1,10,15,0,867,3.7,631,38.910000000000004,88,35,992,1
2022,1,10,16,0,268,3.8000000000000003,303,45.39,189,33.2,993,8
2022,1,10,17,0,2,3.5,48,57.44,48,30.8,994,8
2022,1,10,18,0,0,3.6,0,66.76,0,29.1,995,6
2022,1,10,19,0,0,3.7,0,72.87,0,28,996,7
2022,1,10,20,0,0,3.7,0,76.33,0,27.3,996,8
2022,1,10,21,0,0,3.4000000000000004,0,79.5,0,26.700000000000003,997,8
2022,1,10,22,0,0,3.1,0,82.08,0,26.200000000000003,997,3
2022,1,10,23,0,0,2.8000000000000003,0,85.01,0,25.6,996,0
2022,1,11,0,0,0,2.6,0,87.58,0,25.1,995,7
2022,1,11,1,0,0,2.4000000000000004,0,90.4,0,24.6,995,3
2022,1,11,2,0,0,2,0,92.91,0,24.200000000000003,995,3
2022,1,11,3,0,0,1.6,0,94.46000000000001,0,24,995,0
2022,1,11,4,0,0,1.4000000000000001,0,95.86,0,23.8,995,1
2022,1,11,5,0,0,1.5,0,95.53,0,23.900000000000002,996,8
2022,1,11,6,0,114,3,73,86.08,59,25.5,997,3
2022,1,11,7,0,504,4.1000000000000005,309,71.57000000000001,130,27.8,997,8
2022,1,11,8,0,580,4.4,478,59.56,148,30,997,8
2022,1,11,9,0,279,4.5,546,51.25,337,31.900000000000002,997,7
2022,1,11,10,0,961,4.5,937,45.08,96,33.6,996,0
2022,1,11,11,0,1,4.4,317,41.17,316,34.7,995,5
2022,1,11,12,0,442,4.5,884,38.76,462,35.4,994,2
2022,1,11,13,0,590,4.5,824,38.13,290,35.5,994,7
2022,1,11,14,0,869,4.5,801,38.85,113,35.1,993,7
2022,1,11,15,0,0,4.6000000000000005,43,41.74,43,33.9,993,6
2022,1,11,16,0,0,4.6000000000000005,8,47.730000000000004,8,32,994,6
2022,1,11,17,0,172,4.2,132,57.7,98,29.700000000000003,995,8
2022,1,11,18,0,0,4,0,66.54,0,28,996,7
2022,1,11,19,0,0,3.8000000000000003,0,72.83,0,27,997,7
2022,1,11,20,0,0,3.5,0,78.19,0,26.200000000000003,997,0
2022,1,11,21,0,0,3.2,0,82.51,0,25.6,998,0
2022,1,11,22,0,0,2.9000000000000004,0,86.18,0,25.1,998,0
2022,1,11,23,0,0,2.5,0,88.51,0,24.8,997,0
2022,1,12,0,0,0,2.1,0,91.3,0,24.400000000000002,997,1
2022,1,12,1,0,0,1.8,0,92.89,0,24.200000000000003,997,0
2022,1,12,2,0,0,1.6,0,94.17,0,24,996,3
2022,1,12,3,0,0,1.6,0,95.36,0,23.8,997,8
2022,1,12,4,0,0,1.7000000000000002,0,95.87,0,23.700000000000003,997,3
2022,1,12,5,0,0,1.9000000000000001,0,95.51,0,23.8,998,0
2022,1,12,6,0,336,3,78,87.01,37,25.1,998,0
2022,1,12,7,0,681,3.5,312,74.3,71,27.1,999,0
2022,1,12,8,0,823,3.5,556,63.15,88,29.200000000000003,999,0
2022,1,12,9,0,876,3.5,764,55.99,110,30.900000000000002,998,0
2022,1,12,10,0,916,3.4000000000000004,921,51.99,119,32.1,998,1
2022,1,12,11,0,676,3.4000000000000004,891,49.04,250,33,997,7
2022,1,12,12,0,0,3.4000000000000004,158,47.35,158,33.4,996,3
2022,1,12,13,0,0,3.3000000000000003,107,48.02,106,33.1,995,7
2022,1,12,14,0,175,3.3000000000000003,515,50.45,376,32.4,995,8
2022,1,12,15,0,1,3.2,119,54.33,119,31.400000000000002,995,7
2022,1,12,16,0,6,2.9000000000000004,125,60.77,122,30.1,995,7
2022,1,12,17,0,0,2.2,23,73.69,23,28.1,996,6
2022,1,12,18,0,0,2.4000000000000004,0,80.36,0,26.8,997,7
2022,1,12,19,0,0,2.7,0,82.94,0,26.1,997,7
2022,1,12,20,0,0,2.7,0,86.62,0,25.400000000000002,998,8
2022,1,12,21,0,0,2.5,0,89.10000000000001,0,25,999,7
2022,1,12,22,0,0,2.3000000000000003,0,91.07000000000001,0,24.700000000000003,998,8
2022,1,12,23,0,0,2,0,93.24,0,24.400000000000002,998,7
2022,1,13,0,0,0,1.7000000000000002,0,94.66,0,24.200000000000003,997,1
2022,1,13,1,0,0,1.5,0,96.9,0,23.900000000000002,997,8
2022,1,13,2,0,0,1.2000000000000002,0,97.95,0,23.8,997,7
2022,1,13,3,0,0,0.9,0,99.32000000000001,0,23.6,997,1
2022,1,13,4,0,0,0.8,0,99.84,0,23.5,997,3
2022,1,13,5,0,0,1.1,0,98.62,0,23.700000000000003,998,8
2022,1,13,6,0,9,2.2,53,90.71000000000001,52,24.900000000000002,999,7
2022,1,13,7,0,557,2.7,247,80.5,50,26.5,1000,7
2022,1,13,8,0,387,2.9000000000000004,456,70.28,236,28.3,1000,7
2022,1,13,9,0,211,2.9000000000000004,573,61.620000000000005,416,30.1,1000,3
2022,1,13,10,0,358,2.9000000000000004,758,54.94,444,31.6,999,3
2022,1,13,11,0,695,2.9000000000000004,898,49.9,239,32.800000000000004,998,8
2022,1,13,12,0,967,2.9000000000000004,1033,46.59,106,33.6,998,0
2022,1,13,13,0,721,2.8000000000000003,866,45.18,212,33.800000000000004,997,8
2022,1,13,14,0,623,2.8000000000000003,729,45.59,234,33.5,997,8
2022,1,13,15,0,858,2.7,633,47.78,91,32.7,997,0
2022,1,13,16,0,0,2.3000000000000003,8,53.21,8,31.400000000000002,997,9
2022,1,13,17,0,0,1.4000000000000001,6,69.01,6,29.400000000000002,998,6
2022,1,13,18,0,0,1.3,0,79.15,0,27.900000000000002,998,6
2022,1,13,19,0,0,1.6,0,82.29,0,27.1,999,7
2022,1,13,20,0,0,1.9000000000000001,0,85.53,0,26.3,1000,6
2022,1,13,21,0,0,2,0,88.39,0,25.700000000000003,1000,6
2022,1,13,22,0,0,2.2,0,91.08,0,25.200000000000003,999,6
2022,1,13,23,0,0,2.1,0,93.15,0,24.900000000000002,999,6
2022,1,14,0,0,0,2.1,0,94.49,0,24.700000000000003,998,6
2022,1,14,1,0,0,2,0,95.79,0,24.5,998,7
2022,1,14,2,0,0,1.8,0,97.04,0,24.3,998,8
2022,1,14,3,0,0,1.6,0,98.08,0,24.1,998,3
2022,1,14,4,0,0,1.5,0,98.44,0,24,999,7
2022,1,14,5,0,0,1.5,0,98.55,0,23.900000000000002,999,8
2022,1,14,6,0,0,2.4000000000000004,38,93.3,38,24.700000000000003,1000,3
2022,1,14,7,0,648,3.3000000000000003,306,84.23,78,26.1,1000,0
2022,1,14,8,0,802,3.7,551,74.82000000000001,96,27.700000000000003,1000,0
2022,1,14,9,0,745,3.9000000000000004,735,67.59,179,29.1,1000,7
2022,1,14,10,0,768,3.9000000000000004,891,62.300000000000004,219,30.200000000000003,1000,7
2022,1,14,11,0,195,3.9000000000000004,699,58.93,514,31,999,3
2022,1,14,12,0,486,3.8000000000000003,823,57.77,357,31.3,998,8
2022,1,14,13,0,5,3.6,303,58.22,299,31.200000000000003,997,7
2022,1,14,14,0,863,3.4000000000000004,816,60.27,129,30.700000000000003,997,1
2022,1,14,15,0,453,3,573,63.6,287,30,997,3
2022,1,14,16,0,93,2.3000000000000003,250,70.48,210,29,997,7
2022,1,14,17,0,1,1.4000000000000001,37,83.03,37,27.5,998,6
2022,1,14,18,0,0,1.4000000000000001,0,87.91,0,26.700000000000003,998,7
2022,1,14,19,0,0,1.7000000000000002,0,89.36,0,26.3,999,3
2022,1,14,20,0,0,1.9000000000000001,0,91.61,0,25.8,999,7
2022,1,14,21,0,0,2,0,93.3,0,25.5,1000,6
2022,1,14,22,0,0,2,0,94.9,0,25.200000000000003,999,6
2022,1,14,23,0,0,2.1,0,96.37,0,24.900000000000002,998,6
2022,1,15,0,0,0,2.2,0,97.31,0,24.700000000000003,998,6
2022,1,15,1,0,0,2,0,97.94,0,24.5,997,6
2022,1,15,2,0,0,1.6,0,98.63,0,24.3,998,6
2022,1,15,3,0,0,1.8,0,98.76,0,24.1,998,6
2022,1,15,4,0,0,2,0,98.06,0,24,998,7
2022,1,15,5,0,0,1.7000000000000002,0,98.55,0,23.8,999,7
2022,1,15,6,0,0,2.2,20,95.69,20,24.200000000000003,999,8
2022,1,15,7,0,98,2.8000000000000003,204,90.05,170,25,1000,7
2022,1,15,8,0,95,3.5,304,81.71000000000001,249,26.1,1000,8
2022,1,15,9,0,682,3.6,702,73.99,195,27.400000000000002,1000,7
2022,1,15,10,0,916,3.3000000000000003,920,68.1,118,28.6,999,0
2022,1,15,11,0,938,3,1011,64.73,120,29.3,999,0
2022,1,15,12,0,942,2.7,1025,62.97,120,29.6,998,0
