Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,9406908,-,-,-,-6.46,-37.09,-3,162,-3,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,4.0.0
Year,Month,Day,Hour,Minute,Temperature,DHI,DNI,Cloud Type,Relative Humidity,GHI,Pressure,Wind Speed
2019,1,3,23,0,25.700000000000003,0,0,3,70.45,0,993,5.1000000000000005
2019,1,4,0,0,25,0,0,0,73.29,0,992,4.7
2019,1,4,1,0,24.5,0,0,7,75.26,0,992,4.4
2019,1,4,2,0,24.1,0,0,7,76.87,0,992,4.1000000000000005
2019,1,4,3,0,23.900000000000002,0,0,7,77.62,0,992,4
2019,1,4,4,0,23.700000000000003,0,0,7,78.56,0,993,4
2019,1,4,5,0,23.8,0,0,7,78.21000000000001,0,993,4.1000000000000005
2019,1,4,6,0,25.5,76,109,8,70.23,93,994,5.1000000000000005
2019,1,4,7,0,28.5,65,761,0,56.6,356,994,5.300000000000001
2019,1,4,8,0,31.8,79,880,0,44.42,599,994,5.4
2019,1,4,9,0,34.7,249,534,7,35.68,656,993,5.6000000000000005
2019,1,4,10,0,37,301,508,7,30.02,751,992,5.7
2019,1,4,11,0,38.5,232,629,7,27.04,829,991,5.9
2019,1,4,12,0,39.2,118,957,0,26.14,1030,990,5.9
2019,1,4,13,0,39,421,11,3,27.080000000000002,430,990,6
2019,1,4,14,0,37.9,113,891,1,29.59,807,989,6.2
2019,1,4,15,0,36,16,0,8,33.92,16,990,6.4
2019,1,4,16,0,34.1,8,0,6,38.83,8,991,6.4
2019,1,4,17,0,32.2,33,0,8,44.37,33,991,6.1000000000000005
2019,1,4,18,0,30.700000000000003,0,0,7,49.72,0,992,5.800000000000001
2019,1,4,19,0,29.6,0,0,0,54.370000000000005,0,992,5.6000000000000005
2019,1,4,20,0,28.6,0,0,7,59.24,0,993,5.4
2019,1,4,21,0,27.8,0,0,4,63.52,0,993,4.9
2019,1,4,22,0,27,0,0,4,67.7,0,992,4.5
2019,1,4,23,0,26.400000000000002,0,0,8,70.99,0,992,4.3
2019,1,5,0,0,25.8,0,0,4,74.12,0,991,4.3
2019,1,5,1,0,25.3,0,0,4,76.9,0,991,4.3
2019,1,5,2,0,24.900000000000002,0,0,0,79.24,0,991,4.2
2019,1,5,3,0,24.6,0,0,0,81.04,0,991,4.1000000000000005
2019,1,5,4,0,24.3,0,0,0,82.84,0,992,4.1000000000000005
2019,1,5,5,0,24.400000000000002,0,0,0,82.59,0,992,4.2
2019,1,5,6,0,26.1,44,393,0,74.06,103,993,5.6000000000000005
2019,1,5,7,0,29,75,703,0,59.13,343,993,6.300000000000001
2019,1,5,8,0,32,90,837,0,46.07,584,993,6.300000000000001
2019,1,5,9,0,34.4,114,880,0,38.46,785,993,6.300000000000001
2019,1,5,10,0,36,123,917,0,34.550000000000004,935,992,6.300000000000001
2019,1,5,11,0,37.2,129,933,0,32.01,1016,991,6.2
2019,1,5,12,0,37.6,133,927,0,31.04,1018,990,6.1000000000000005
2019,1,5,13,0,37.6,134,903,0,30.88,944,990,6
2019,1,5,14,0,36.9,397,364,3,31.96,682,989,5.9
2019,1,5,15,0,35.4,137,2,8,34.93,138,990,5.800000000000001
2019,1,5,16,0,33.7,7,0,6,39.1,7,991,5.6000000000000005
2019,1,5,17,0,31.3,36,0,6,46.76,36,991,4.7
2019,1,5,18,0,29.400000000000002,0,0,6,54.4,0,992,4.2
2019,1,5,19,0,28.400000000000002,0,0,6,59.31,0,993,3.9000000000000004
2019,1,5,20,0,27.6,0,0,6,63.9,0,994,3.7
2019,1,5,21,0,26.900000000000002,0,0,6,68.17,0,994,3.8000000000000003
2019,1,5,22,0,26.200000000000003,0,0,6,72.44,0,993,3.7
2019,1,5,23,0,25.6,0,0,6,76.15,0,993,3.4000000000000004
2019,1,6,0,0,25.1,0,0,6,79.23,0,992,3.1
2019,1,6,1,0,24.700000000000003,0,0,6,81.82000000000001,0,991,2.8000000000000003
2019,1,6,2,0,24.400000000000002,0,0,6,83.79,0,991,2.6
2019,1,6,3,0,24.1,0,0,6,85.57000000000001,0,991,2.8000000000000003
2019,1,6,4,0,23.900000000000002,0,0,6,86.91,0,992,3
2019,1,6,5,0,23.900000000000002,0,0,6,87.21000000000001,0,992,3.1
2019,1,6,6,0,24.900000000000002,55,4,8,82.11,56,993,3.9000000000000004
2019,1,6,7,0,26.400000000000002,187,179,7,73.73,255,993,4.7
2019,1,6,8,0,28.200000000000003,265,280,8,64.05,430,993,4.9
2019,1,6,9,0,29.8,378,119,6,55.980000000000004,468,993,4.7
2019,1,6,10,0,30.900000000000002,440,252,8,50.13,663,992,4.5
2019,1,6,11,0,31.900000000000002,269,657,7,45.300000000000004,894,992,4.1000000000000005
2019,1,6,12,0,32.800000000000004,538,201,3,41.44,730,991,3.9000000000000004
2019,1,6,13,0,33,396,32,8,39.71,425,990,4
2019,1,6,14,0,32.9,320,42,8,39.17,353,990,4
2019,1,6,15,0,32.5,282,84,8,40.04,334,990,3.8000000000000003
2019,1,6,16,0,31.200000000000003,134,9,6,46.75,138,990,2.9000000000000004
2019,1,6,17,0,29.1,56,1,4,58.07,56,991,2.5
2019,1,6,18,0,28,0,0,6,61.38,0,992,3.2
2019,1,6,19,0,27.200000000000003,0,0,6,64.44,0,992,3.9000000000000004
2019,1,6,20,0,26.400000000000002,0,0,8,68.71000000000001,0,993,3.9000000000000004
2019,1,6,21,0,25.700000000000003,0,0,8,72.86,0,993,3.7
2019,1,6,22,0,25.1,0,0,7,76.8,0,993,3.2
2019,1,6,23,0,24.5,0,0,8,80.56,0,992,2.9000000000000004
2019,1,7,0,0,24,0,0,7,83.68,0,991,2.5
2019,1,7,1,0,23.6,0,0,8,85.98,0,991,2.4000000000000004
2019,1,7,2,0,23.200000000000003,0,0,8,87.87,0,991,2.6
2019,1,7,3,0,23,0,0,8,88.7,0,991,2.8000000000000003
2019,1,7,4,0,22.8,0,0,8,89.61,0,992,3
2019,1,7,5,0,22.8,0,0,7,89.43,0,992,3.1
2019,1,7,6,0,24.1,59,1,4,82.4,59,993,4.1000000000000005
2019,1,7,7,0,26.400000000000002,219,84,4,69.4,250,994,4.7
2019,1,7,8,0,29,319,251,3,55.72,466,994,4.4
2019,1,7,9,0,31.5,113,893,0,44.300000000000004,792,993,4
2019,1,7,10,0,33.4,121,931,0,37.01,945,992,3.6
2019,1,7,11,0,34.9,259,697,7,32.28,922,991,3
2019,1,7,12,0,35.5,335,540,7,30.2,852,991,2.6
2019,1,7,13,0,35.5,415,77,8,29.69,484,990,2.4000000000000004
2019,1,7,14,0,35,378,168,8,30.57,509,989,2.3000000000000003
2019,1,7,15,0,34.1,146,2,8,33.62,147,989,2.1
2019,1,7,16,0,32.6,206,143,8,42.1,265,990,1.8
2019,1,7,17,0,30.200000000000003,15,0,6,58.97,15,991,1.8
2019,1,7,18,0,28.700000000000003,0,0,6,63.01,0,992,2.6
2019,1,7,19,0,27.700000000000003,0,0,8,65.72,0,993,3.1
2019,1,7,20,0,26.8,0,0,8,70.34,0,993,3
2019,1,7,21,0,26.200000000000003,0,0,6,73.98,0,994,3.1
2019,1,7,22,0,25.6,0,0,8,77.26,0,993,3.2
2019,1,7,23,0,25.200000000000003,0,0,6,78.96000000000001,0,992,3.4000000000000004
2019,1,8,0,0,24.700000000000003,0,0,6,81.43,0,992,3.3000000000000003
2019,1,8,1,0,24.3,0,0,6,83.71000000000001,0,991,3.1
2019,1,8,2,0,24,0,0,6,85.43,0,991,2.9000000000000004
2019,1,8,3,0,23.700000000000003,0,0,6,87.2,0,991,2.7
2019,1,8,4,0,23.5,0,0,6,88.72,0,992,2.5
2019,1,8,5,0,23.5,0,0,6,89.16,0,993,2.6
2019,1,8,6,0,24.6,28,0,8,83.16,28,993,3.7
2019,1,8,7,0,26.5,89,2,8,72.3,90,994,4.6000000000000005
2019,1,8,8,0,28.700000000000003,270,96,8,60.69,326,994,4.6000000000000005
2019,1,8,9,0,30.6,313,32,8,52.07,337,993,4.2
2019,1,8,10,0,32.2,103,950,0,45.800000000000004,943,993,3.7
2019,1,8,11,0,33.4,104,968,0,41.230000000000004,1025,992,3.2
2019,1,8,12,0,34,194,686,7,38.71,850,991,2.7
2019,1,8,13,0,34.2,341,401,7,37.730000000000004,702,990,2.5
2019,1,8,14,0,33.9,333,347,8,38.46,605,989,2.3000000000000003
2019,1,8,15,0,33.1,341,97,3,41.03,401,989,2.4000000000000004
2019,1,8,16,0,31.5,72,745,0,49.480000000000004,380,990,2.2
2019,1,8,17,0,29.1,47,479,0,66.76,135,991,1.8
2019,1,8,18,0,27.400000000000002,0,0,8,76.08,0,992,2.4000000000000004
2019,1,8,19,0,26.3,0,0,6,79.41,0,992,3.1
2019,1,8,20,0,25.6,0,0,6,82.42,0,993,3.2
2019,1,8,21,0,25,0,0,6,85.29,0,993,2.8000000000000003
2019,1,8,22,0,24.700000000000003,0,0,6,86.77,0,993,2.5
2019,1,8,23,0,24.400000000000002,0,0,6,87.98,0,992,2.4000000000000004
2019,1,9,0,0,24.1,0,0,6,89.56,0,992,2.2
2019,1,9,1,0,23.8,0,0,6,90.86,0,991,2.1
2019,1,9,2,0,23.6,0,0,6,91.44,0,991,2
2019,1,9,3,0,23.5,0,0,6,91.61,0,991,1.9000000000000001
2019,1,9,4,0,23.3,0,0,6,92.55,0,992,1.8
2019,1,9,5,0,23.400000000000002,0,0,6,91.76,0,992,1.9000000000000001
2019,1,9,6,0,24.3,26,0,4,86.2,26,993,3
2019,1,9,7,0,25.900000000000002,184,116,8,77.10000000000001,228,993,4.1000000000000005
2019,1,9,8,0,27.6,212,480,8,67.66,493,993,4.4
2019,1,9,9,0,29.1,85,927,0,59.78,789,992,4.4
2019,1,9,10,0,30.400000000000002,92,959,0,53.72,940,992,4.2
2019,1,9,11,0,31.200000000000003,97,973,0,50.01,1024,991,3.9000000000000004
2019,1,9,12,0,31.8,482,51,3,47.59,532,990,3.7
2019,1,9,13,0,32,470,146,3,46.6,602,989,3.6
2019,1,9,14,0,31.8,382,32,3,47.11,407,989,3.6
2019,1,9,15,0,31.1,106,818,0,50.33,613,988,3.3000000000000003
2019,1,9,16,0,29.8,16,0,4,59.15,16,989,2.6
2019,1,9,17,0,27.900000000000002,33,0,8,70.64,33,990,2.2
2019,1,9,18,0,26.8,0,0,6,73.3,0,991,2.7
2019,1,9,19,0,26,0,0,6,74,0,992,3.3000000000000003
2019,1,9,20,0,25.1,0,0,6,76.38,0,992,3.2
2019,1,9,21,0,24.5,0,0,6,78.55,0,993,3.2
2019,1,9,22,0,23.8,0,0,6,82.36,0,992,3.1
2019,1,9,23,0,23.3,0,0,6,85.68,0,992,3
2019,1,10,0,0,22.900000000000002,0,0,6,88.14,0,991,3
2019,1,10,1,0,22.5,0,0,6,90.27,0,990,2.9000000000000004
2019,1,10,2,0,22.200000000000003,0,0,6,91.82000000000001,0,990,2.6
2019,1,10,3,0,21.900000000000002,0,0,6,93.24,0,991,2.2
2019,1,10,4,0,21.6,0,0,8,94.5,0,991,2
2019,1,10,5,0,21.900000000000002,0,0,8,93.13,0,992,2.4000000000000004
2019,1,10,6,0,23.8,70,30,7,84.23,74,993,3.9000000000000004
2019,1,10,7,0,26.5,100,590,8,70.74,321,993,5.2
2019,1,10,8,0,29.3,86,856,1,58.01,586,993,5.4
2019,1,10,9,0,31.700000000000003,224,586,7,48.7,669,992,5.2
2019,1,10,10,0,33.7,287,539,7,41.980000000000004,764,991,5
2019,1,10,11,0,35.2,300,529,7,37.17,804,990,4.800000000000001
2019,1,10,12,0,36,299,541,7,34.31,818,989,4.7
2019,1,10,13,0,36.1,236,678,7,33.15,848,988,4.800000000000001
2019,1,10,14,0,35.6,271,528,7,33.29,687,988,4.800000000000001
2019,1,10,15,0,34.6,259,293,7,35.12,441,988,4.7
2019,1,10,16,0,32.9,183,246,7,40.93,286,988,4.1000000000000005
2019,1,10,17,0,30.400000000000002,97,16,4,50.06,100,989,3.7
2019,1,10,18,0,28.700000000000003,0,0,3,54.56,0,990,4.2
2019,1,10,19,0,27.3,0,0,1,59.11,0,991,4.2
2019,1,10,20,0,26.1,0,0,3,64.35,0,992,4.1000000000000005
2019,1,10,21,0,25.1,0,0,1,69.82000000000001,0,993,4
2019,1,10,22,0,24.200000000000003,0,0,0,75.86,0,992,3.9000000000000004
2019,1,10,23,0,23.400000000000002,0,0,0,82.24,0,992,3.7
2019,1,11,0,0,22.8,0,0,7,87.46000000000001,0,992,3.4000000000000004
2019,1,11,1,0,22.400000000000002,0,0,0,90.91,0,991,2.8000000000000003
2019,1,11,2,0,22.200000000000003,0,0,0,92.69,0,991,2.5
2019,1,11,3,0,22,0,0,7,93.9,0,991,2.3000000000000003
2019,1,11,4,0,22,0,0,8,93.43,0,992,2.3000000000000003
2019,1,11,5,0,22.3,0,0,7,91.16,0,993,2.8000000000000003
2019,1,11,6,0,24.5,36,466,0,78.11,101,993,4.7
2019,1,11,7,0,27.1,64,760,0,64.27,346,994,5.4
2019,1,11,8,0,29.8,78,884,0,52.230000000000004,594,994,5.1000000000000005
2019,1,11,9,0,32.2,88,948,0,42.31,807,993,4.7
2019,1,11,10,0,34.2,464,137,3,34.84,585,993,4.4
2019,1,11,11,0,35.7,100,992,0,29.740000000000002,1045,991,4.2
2019,1,11,12,0,36.5,117,969,0,26.98,1047,990,4.1000000000000005
2019,1,11,13,0,36.800000000000004,115,952,0,26.16,975,989,4
2019,1,11,14,0,36.6,109,914,1,26.560000000000002,830,988,4
2019,1,11,15,0,36,99,847,0,27.990000000000002,627,988,4
2019,1,11,16,0,34.6,177,350,7,32.33,324,988,3.6
2019,1,11,17,0,31.200000000000003,54,442,0,48.22,137,989,2.4000000000000004
2019,1,11,18,0,29.700000000000003,0,0,3,51.72,0,990,3.2
2019,1,11,19,0,28.700000000000003,0,0,3,53.93,0,991,4
2019,1,11,20,0,27.5,0,0,0,59.58,0,992,3.9000000000000004
2019,1,11,21,0,26.400000000000002,0,0,0,66.13,0,992,3.5
2019,1,11,22,0,25.5,0,0,0,72.51,0,992,3.2
2019,1,11,23,0,24.8,0,0,0,77.73,0,992,2.9000000000000004
2019,1,12,0,0,24.200000000000003,0,0,0,81.7,0,991,2.6
2019,1,12,1,0,23.6,0,0,0,85.44,0,991,2.2
2019,1,12,2,0,23.200000000000003,0,0,0,87.78,0,991,1.8
2019,1,12,3,0,22.8,0,0,0,89.91,0,991,1.5
2019,1,12,4,0,22.3,0,0,0,92.2,0,992,1.2000000000000002
2019,1,12,5,0,22.400000000000002,0,0,0,90.49,0,992,1.4000000000000001
2019,1,12,6,0,24.5,40,397,0,77.72,94,993,3
2019,1,12,7,0,27.200000000000003,71,714,0,65.15,336,993,3.3000000000000003
2019,1,12,8,0,30,86,848,0,53.97,580,993,2.8000000000000003
2019,1,12,9,0,32.4,160,712,7,45.550000000000004,700,993,2.1
2019,1,12,10,0,34.300000000000004,119,928,0,39.39,939,992,1.5
2019,1,12,11,0,35.7,488,383,3,34.99,853,991,1.2000000000000002
2019,1,12,12,0,36.5,257,698,7,32.4,927,990,1.2000000000000002
2019,1,12,13,0,36.7,124,923,0,31.32,960,989,1.3
2019,1,12,14,0,36.1,116,889,0,32.08,819,988,1.5
2019,1,12,15,0,34.800000000000004,104,824,0,35.17,619,989,2
2019,1,12,16,0,32.9,85,0,3,42.980000000000004,85,990,2.2
2019,1,12,17,0,30.400000000000002,70,1,3,57.22,70,991,2.2
2019,1,12,18,0,28.8,0,0,4,65.35,0,992,2.6
2019,1,12,19,0,27.8,0,0,4,72.17,0,993,2.6
2019,1,12,20,0,27.1,0,0,8,78.22,0,993,2.4000000000000004
2019,1,12,21,0,26.5,0,0,8,83.24,0,993,2.2
2019,1,12,22,0,26.1,0,0,6,86.68,0,993,2.1
2019,1,12,23,0,25.700000000000003,0,0,8,89.4,0,992,1.9000000000000001
2019,1,13,0,0,25.400000000000002,0,0,8,90.79,0,991,1.9000000000000001
2019,1,13,1,0,25.1,0,0,7,91.61,0,991,1.8
2019,1,13,2,0,24.900000000000002,0,0,4,91.5,0,991,1.8
2019,1,13,3,0,24.700000000000003,0,0,4,91.11,0,991,1.9000000000000001
2019,1,13,4,0,24.5,0,0,8,90.77,0,992,2.1
2019,1,13,5,0,24.5,0,0,8,89.51,0,992,2.4000000000000004
2019,1,13,6,0,25.400000000000002,51,1,4,82.91,51,993,3.5
2019,1,13,7,0,27.1,162,362,3,72.19,296,993,4
2019,1,13,8,0,29.1,75,864,0,62.370000000000005,577,993,4.1000000000000005
2019,1,13,9,0,30.900000000000002,90,917,0,55.1,784,993,3.9000000000000004
2019,1,13,10,0,32.4,96,953,0,49.49,939,992,3.7
2019,1,13,11,0,33.300000000000004,100,969,0,45.97,1024,992,3.4000000000000004
2019,1,13,12,0,33.800000000000004,123,939,0,43.7,1026,991,3.2
2019,1,13,13,0,34,119,927,0,42.38,958,990,3
2019,1,13,14,0,33.800000000000004,198,0,3,42.2,198,989,2.9000000000000004
2019,1,13,15,0,33.1,100,832,0,43.54,621,989,3
2019,1,13,16,0,32,82,718,0,47.39,384,990,2.8000000000000003
2019,1,13,17,0,29.700000000000003,51,466,0,60.71,140,991,1.9000000000000001
2019,1,13,18,0,28.3,0,0,0,65.3,0,991,2.4000000000000004
2019,1,13,19,0,27.6,0,0,0,66.76,0,992,3.2
2019,1,13,20,0,26.700000000000003,0,0,8,70.8,0,992,3.3000000000000003
2019,1,13,21,0,25.900000000000002,0,0,6,74.56,0,992,3.4000000000000004
2019,1,13,22,0,25.200000000000003,0,0,6,77.85000000000001,0,992,3.3000000000000003
2019,1,13,23,0,24.5,0,0,7,81.85000000000001,0,992,2.9000000000000004
2019,1,14,0,0,23.900000000000002,0,0,6,86.13,0,992,2.3000000000000003
2019,1,14,1,0,23.5,0,0,6,89.14,0,992,2.1
2019,1,14,2,0,23.200000000000003,0,0,6,91.06,0,992,2
2019,1,14,3,0,23,0,0,6,92.22,0,992,2
2019,1,14,4,0,22.8,0,0,6,93.21000000000001,0,992,1.8
2019,1,14,5,0,23.1,0,0,7,91.7,0,993,2.1
2019,1,14,6,0,25.200000000000003,63,6,4,80.32000000000001,64,993,3.6
2019,1,14,7,0,27.8,159,317,7,67.05,276,994,4.2
2019,1,14,8,0,30.3,165,575,7,55.43,498,994,4.2
2019,1,14,9,0,32.4,349,189,7,47.22,492,993,3.9000000000000004
2019,1,14,10,0,34,400,306,7,42.12,670,993,3.6
2019,1,14,11,0,34.9,325,480,7,39.45,783,992,3.4000000000000004
2019,1,14,12,0,35.300000000000004,229,705,7,38.25,908,991,3.3000000000000003
2019,1,14,13,0,35.1,299,557,7,38.62,804,990,3.4000000000000004
2019,1,14,14,0,34.300000000000004,234,599,7,40.61,709,989,3.4000000000000004
2019,1,14,15,0,33.5,91,858,0,42.96,629,989,3.2
2019,1,14,16,0,32.1,201,189,7,50.54,282,990,2.4000000000000004
2019,1,14,17,0,30,39,0,4,63.63,39,991,1.8
2019,1,14,18,0,28.8,0,0,7,67.29,0,991,2.2
2019,1,14,19,0,28,0,0,6,68.69,0,992,2.9000000000000004
2019,1,14,20,0,27.200000000000003,0,0,6,70.9,0,993,3.5
2019,1,14,21,0,26.200000000000003,0,0,7,74.89,0,993,3.5
2019,1,14,22,0,25.400000000000002,0,0,7,77.7,0,993,3.6
2019,1,14,23,0,24.5,0,0,7,81.18,0,993,3.4000000000000004
2019,1,15,0,0,23.8,0,0,7,83.85000000000001,0,992,3.1
2019,1,15,1,0,23.200000000000003,0,0,7,85.97,0,992,2.9000000000000004
2019,1,15,2,0,22.8,0,0,7,87.14,0,992,2.7
2019,1,15,3,0,22.5,0,0,7,87.86,0,992,2.6
2019,1,15,4,0,22.200000000000003,0,0,7,88.59,0,992,2.5
2019,1,15,5,0,22.200000000000003,0,0,7,87.83,0,993,2.7
2019,1,15,6,0,24.1,60,13,7,76.27,62,994,4.2
2019,1,15,7,0,26.8,82,524,7,60.730000000000004,274,994,4.5
2019,1,15,8,0,29.8,201,509,8,46.76,497,994,3.9000000000000004
2019,1,15,9,0,32.300000000000004,106,707,7,37.85,642,994,3.1
2019,1,15,10,0,34.1,413,35,6,33.1,443,993,2.5
2019,1,15,11,0,35.300000000000004,382,390,7,30.59,754,992,2.1
2019,1,15,12,0,35.7,254,614,7,29.95,845,991,2
2019,1,15,13,0,35.6,390,359,7,30.5,716,990,2.2
