Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,9406908,-,-,-,-6.46,-37.09,-3,162,-3,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,4.0.0
Year,Month,Day,Hour,Minute,Temperature,DHI,DNI,Cloud Type,Relative Humidity,GHI,Pressure,Wind Speed
2022,1,1,23,0,24.5,0,0,3,86.15,0,992,3.1
2022,1,2,0,0,24,0,0,8,88.64,0,991,3
2022,1,2,1,0,23.6,0,0,4,90.35000000000001,0,991,2.9000000000000004
2022,1,2,2,0,23.200000000000003,0,0,8,91.81,0,990,2.9000000000000004
2022,1,2,3,0,22.900000000000002,0,0,3,92.81,0,990,2.8000000000000003
2022,1,2,4,0,22.700000000000003,0,0,8,93.49,0,991,2.4000000000000004
2022,1,2,5,0,22.8,0,0,8,92.72,0,991,2.4000000000000004
2022,1,2,6,0,24.900000000000002,77,179,8,80.98,105,992,3.8000000000000003
2022,1,2,7,0,27.6,65,762,0,66.55,359,993,4.4
2022,1,2,8,0,30.200000000000003,79,880,0,54.61,602,993,4.1000000000000005
2022,1,2,9,0,32.5,105,913,0,45.92,803,993,3.7
2022,1,2,10,0,34.4,110,952,0,39.74,953,992,3.4000000000000004
2022,1,2,11,0,35.800000000000004,110,972,0,35.39,1034,991,3.3000000000000003
2022,1,2,12,0,36.800000000000004,537,241,2,32.28,767,990,3.1
2022,1,2,13,0,37.1,503,247,3,30.810000000000002,724,989,3
2022,1,2,14,0,37,109,850,7,30.32,769,988,3
2022,1,2,15,0,36.2,279,434,3,31.25,544,988,3.1
2022,1,2,16,0,34.5,225,137,3,35.660000000000004,281,988,2.9000000000000004
2022,1,2,17,0,31.400000000000002,51,417,0,53.14,124,989,2.1
2022,1,2,18,0,29.400000000000002,0,0,3,61.1,0,990,3.1
2022,1,2,19,0,28,0,0,8,66.36,0,991,4.2
2022,1,2,20,0,26.700000000000003,0,0,8,73.64,0,992,4.1000000000000005
2022,1,2,21,0,25.8,0,0,8,80.12,0,993,3.4000000000000004
2022,1,2,22,0,25.1,0,0,7,84.22,0,993,3.4000000000000004
2022,1,2,23,0,24.6,0,0,6,87.08,0,992,3.3000000000000003
2022,1,3,0,0,24.3,0,0,6,88.55,0,991,3.4000000000000004
2022,1,3,1,0,24,0,0,6,90.03,0,991,3.6
2022,1,3,2,0,23.8,0,0,8,90.74,0,991,3.6
2022,1,3,3,0,23.6,0,0,7,91.42,0,991,3.3000000000000003
2022,1,3,4,0,23.3,0,0,7,92.68,0,991,2.9000000000000004
2022,1,3,5,0,23.3,0,0,7,92.64,0,992,2.9000000000000004
2022,1,3,6,0,24.900000000000002,78,68,8,83.43,89,992,4.4
2022,1,3,7,0,27.200000000000003,142,425,8,70.25,306,993,5.300000000000001
2022,1,3,8,0,29.6,165,0,3,58.38,165,993,5.1000000000000005
2022,1,3,9,0,31.700000000000003,201,4,8,49.83,204,993,4.7
2022,1,3,10,0,33.5,261,5,7,43.44,265,992,4.4
2022,1,3,11,0,34.9,415,269,7,38.83,670,991,4.2
2022,1,3,12,0,35.7,394,459,8,36.01,832,990,4.1000000000000005
2022,1,3,13,0,36,302,543,8,34.730000000000004,788,989,4
2022,1,3,14,0,35.7,199,656,7,34.79,710,988,4
2022,1,3,15,0,34.800000000000004,281,249,7,36.44,433,988,4
2022,1,3,16,0,32.9,118,10,6,42.62,122,988,3.7
2022,1,3,17,0,30.1,33,0,7,56.370000000000005,33,989,3
2022,1,3,18,0,28.700000000000003,0,0,7,62.04,0,990,3.7
2022,1,3,19,0,27.6,0,0,8,67.25,0,991,4
2022,1,3,20,0,26.700000000000003,0,0,8,72.21000000000001,0,991,4
2022,1,3,21,0,25.8,0,0,7,77.25,0,991,3.9000000000000004
2022,1,3,22,0,25.1,0,0,7,81.07000000000001,0,991,4
2022,1,3,23,0,24.400000000000002,0,0,8,84.49,0,990,3.9000000000000004
2022,1,4,0,0,23.900000000000002,0,0,3,86.73,0,989,3.6
2022,1,4,1,0,23.5,0,0,0,88.45,0,989,3.1
2022,1,4,2,0,23.1,0,0,0,90.02,0,989,2.7
2022,1,4,3,0,22.700000000000003,0,0,0,91.65,0,990,2.2
2022,1,4,4,0,22.400000000000002,0,0,0,92.53,0,990,2.1
2022,1,4,5,0,22.5,0,0,1,91.39,0,990,2.7
2022,1,4,6,0,24.6,81,42,3,80.02,88,991,4.6000000000000005
2022,1,4,7,0,27.3,194,264,3,65.71000000000001,295,991,5.6000000000000005
2022,1,4,8,0,30,82,876,0,53.72,599,991,5.4
2022,1,4,9,0,32.300000000000004,184,712,7,45.160000000000004,728,991,4.9
2022,1,4,10,0,34.2,98,970,0,39.27,957,990,4.3
2022,1,4,11,0,35.6,102,984,1,35.46,1037,989,3.7
2022,1,4,12,0,36.300000000000004,392,565,3,33.49,930,988,3.3000000000000003
2022,1,4,13,0,36.4,441,410,3,32.83,808,987,3.1
2022,1,4,14,0,35.9,98,927,1,33.61,820,987,3.3000000000000003
2022,1,4,15,0,34.7,90,860,1,36.300000000000004,617,987,3.5
2022,1,4,16,0,33.1,76,737,0,41.94,376,987,3.4000000000000004
2022,1,4,17,0,30.400000000000002,49,458,0,55.910000000000004,131,988,2.8000000000000003
2022,1,4,18,0,28.8,0,0,3,61.82,0,989,3.6
2022,1,4,19,0,27.6,0,0,3,66.32000000000001,0,990,4.2
2022,1,4,20,0,26.6,0,0,3,71.06,0,991,4.4
2022,1,4,21,0,25.6,0,0,3,77.08,0,991,3.9000000000000004
2022,1,4,22,0,24.900000000000002,0,0,8,81.58,0,991,3.6
2022,1,4,23,0,24.400000000000002,0,0,7,85.07000000000001,0,990,3.2
2022,1,5,0,0,23.900000000000002,0,0,3,88.44,0,990,2.7
2022,1,5,1,0,23.6,0,0,3,90.4,0,990,2.2
2022,1,5,2,0,23.3,0,0,3,92.18,0,990,2
2022,1,5,3,0,23.1,0,0,1,92.84,0,990,2
2022,1,5,4,0,22.8,0,0,0,94.04,0,990,2
2022,1,5,5,0,23,0,0,3,92.63,0,991,2.4000000000000004
2022,1,5,6,0,24.700000000000003,78,19,3,83.47,81,992,3.8000000000000003
2022,1,5,7,0,27.3,211,58,3,69.34,234,992,4.800000000000001
2022,1,5,8,0,29.900000000000002,228,375,8,57.49,450,992,4.7
2022,1,5,9,0,32.1,338,264,7,49.33,539,991,4.3
2022,1,5,10,0,33.800000000000004,414,196,8,43.75,588,990,3.9000000000000004
2022,1,5,11,0,34.9,483,155,3,40.31,630,990,3.6
2022,1,5,12,0,35.4,447,137,7,38.67,578,989,3.4000000000000004
2022,1,5,13,0,35.5,276,579,8,38.08,794,988,3.4000000000000004
2022,1,5,14,0,34.9,343,271,7,39.08,554,987,3.5
2022,1,5,15,0,33.7,263,285,8,41.86,438,987,3.7
2022,1,5,16,0,32.2,122,7,7,46.5,125,988,3.8000000000000003
2022,1,5,17,0,29.900000000000002,26,0,8,56.82,26,989,3
2022,1,5,18,0,28.5,0,0,7,62.02,0,990,3.4000000000000004
2022,1,5,19,0,27.400000000000002,0,0,7,66.25,0,990,3.6
2022,1,5,20,0,26.5,0,0,8,70.44,0,991,3.7
2022,1,5,21,0,25.6,0,0,8,75.55,0,992,3.6
2022,1,5,22,0,25,0,0,3,80.17,0,992,3.3000000000000003
2022,1,5,23,0,24.5,0,0,3,84.34,0,991,2.8000000000000003
2022,1,6,0,0,24.1,0,0,8,87.73,0,990,2.2
2022,1,6,1,0,23.6,0,0,7,91.18,0,990,1.8
2022,1,6,2,0,23.200000000000003,0,0,7,93.44,0,990,1.7000000000000002
2022,1,6,3,0,22.900000000000002,0,0,7,94.78,0,990,1.7000000000000002
2022,1,6,4,0,22.700000000000003,0,0,3,95.4,0,990,1.7000000000000002
2022,1,6,5,0,22.900000000000002,0,0,3,94,0,990,2.1
2022,1,6,6,0,24.900000000000002,39,446,0,82.56,105,991,3.6
2022,1,6,7,0,27.5,66,740,0,68.32000000000001,347,991,4.3
2022,1,6,8,0,29.900000000000002,125,0,3,57.910000000000004,126,991,4.1000000000000005
2022,1,6,9,0,32,94,920,0,50.6,794,991,3.8000000000000003
2022,1,6,10,0,33.7,99,956,1,45.19,945,990,3.5
2022,1,6,11,0,34.9,216,645,8,41.63,830,990,3.2
2022,1,6,12,0,35.5,64,948,7,39.86,970,989,3
2022,1,6,13,0,35.5,417,222,8,39.660000000000004,616,988,2.9000000000000004
2022,1,6,14,0,34.9,332,347,7,41.050000000000004,603,987,3
2022,1,6,15,0,33.6,261,260,8,44.550000000000004,421,988,3.3000000000000003
2022,1,6,16,0,32,193,86,8,49.65,229,988,3.6
2022,1,6,17,0,29.700000000000003,88,39,7,60.13,95,989,2.9000000000000004
2022,1,6,18,0,28.1,0,0,3,67.92,0,990,2.9000000000000004
2022,1,6,19,0,27.1,0,0,7,72.75,0,991,3.1
2022,1,6,20,0,26.3,0,0,8,77.10000000000001,0,992,3.2
2022,1,6,21,0,25.6,0,0,7,81.16,0,992,3.1
2022,1,6,22,0,25.1,0,0,3,84.25,0,992,3
2022,1,6,23,0,24.700000000000003,0,0,8,86.7,0,991,2.9000000000000004
2022,1,7,0,0,24.400000000000002,0,0,8,88.48,0,990,2.7
2022,1,7,1,0,24.1,0,0,7,90.19,0,990,2.4000000000000004
2022,1,7,2,0,23.900000000000002,0,0,8,91.36,0,990,2.2
2022,1,7,3,0,23.700000000000003,0,0,3,92.53,0,990,1.9000000000000001
2022,1,7,4,0,23.400000000000002,0,0,0,94.16,0,991,1.6
2022,1,7,5,0,23.400000000000002,0,0,0,93.45,0,991,2
2022,1,7,6,0,25,37,470,0,83.2,105,992,3.6
2022,1,7,7,0,27.3,62,756,0,69.29,348,992,4.2
2022,1,7,8,0,29.8,77,877,0,56.19,593,992,4.2
2022,1,7,9,0,32.1,301,388,7,46.12,596,992,4.1000000000000005
2022,1,7,10,0,33.9,99,966,1,39.43,954,991,4.1000000000000005
2022,1,7,11,0,35.2,103,980,0,35.27,1035,990,4
2022,1,7,12,0,36,125,953,0,33.1,1036,989,4
2022,1,7,13,0,36.300000000000004,224,0,3,32.45,224,988,4
2022,1,7,14,0,35.9,365,461,3,33.29,726,988,4.1000000000000005
2022,1,7,15,0,34.800000000000004,265,546,3,35.9,602,987,4.2
2022,1,7,16,0,33,89,692,0,41.46,375,988,4
2022,1,7,17,0,30.5,55,419,0,52.65,132,988,3.1
2022,1,7,18,0,29,0,0,3,57.9,0,989,3.6
2022,1,7,19,0,27.900000000000002,0,0,3,61.910000000000004,0,990,4
2022,1,7,20,0,26.8,0,0,7,67.49,0,991,3.8000000000000003
2022,1,7,21,0,25.8,0,0,7,73.31,0,992,3.7
2022,1,7,22,0,25,0,0,6,78.95,0,992,3.5
2022,1,7,23,0,24.5,0,0,7,83.18,0,991,3.2
2022,1,8,0,0,24.1,0,0,6,86.63,0,991,2.9000000000000004
2022,1,8,1,0,23.8,0,0,7,88.9,0,990,2.6
2022,1,8,2,0,23.5,0,0,7,90.85000000000001,0,990,2.3000000000000003
2022,1,8,3,0,23.200000000000003,0,0,8,92.45,0,990,2.1
2022,1,8,4,0,23,0,0,7,93.18,0,990,2
2022,1,8,5,0,23.1,0,0,1,92.32000000000001,0,991,2.4000000000000004
2022,1,8,6,0,24.700000000000003,76,36,3,82.83,81,991,3.6
2022,1,8,7,0,27.1,153,423,8,68.91,312,992,4.3
2022,1,8,8,0,29.700000000000003,248,293,7,55.34,420,992,4.4
2022,1,8,9,0,32.2,210,585,8,44.67,655,991,4.3
2022,1,8,10,0,34.300000000000004,166,762,8,37.660000000000004,839,991,4.2
2022,1,8,11,0,35.7,518,179,3,33.52,689,990,4.2
2022,1,8,12,0,36.6,99,995,1,30.900000000000002,1051,989,4.2
2022,1,8,13,0,36.9,98,980,0,29.61,980,988,4.1000000000000005
2022,1,8,14,0,36.6,333,359,7,29.580000000000002,615,987,4.1000000000000005
2022,1,8,15,0,35.7,88,877,0,30.85,632,987,4.2
2022,1,8,16,0,34,186,64,7,34.65,213,987,4.1000000000000005
2022,1,8,17,0,30.8,64,5,7,47.14,65,988,3.1
2022,1,8,18,0,29,0,0,7,52.550000000000004,0,989,4
2022,1,8,19,0,27.700000000000003,0,0,3,57.47,0,990,4.7
2022,1,8,20,0,26.400000000000002,0,0,3,64.6,0,991,4.1000000000000005
2022,1,8,21,0,25.3,0,0,1,72.11,0,992,3.5
2022,1,8,22,0,24.400000000000002,0,0,8,79.07000000000001,0,992,3.1
2022,1,8,23,0,23.700000000000003,0,0,7,84.85000000000001,0,991,2.7
2022,1,9,0,0,23.200000000000003,0,0,7,89.05,0,991,2.3000000000000003
2022,1,9,1,0,22.700000000000003,0,0,0,92.51,0,991,2
2022,1,9,2,0,22.3,0,0,0,94.43,0,990,2.1
2022,1,9,3,0,22,0,0,0,95.66,0,991,2.2
2022,1,9,4,0,21.8,0,0,0,96.3,0,991,2.1
2022,1,9,5,0,22.1,0,0,0,94.46000000000001,0,992,2.5
2022,1,9,6,0,24.6,37,478,0,80.65,105,993,4.1000000000000005
2022,1,9,7,0,27.6,64,773,0,64.6,354,993,4.5
2022,1,9,8,0,30.5,77,894,0,51.22,601,993,4.3
2022,1,9,9,0,33,172,757,8,41.550000000000004,747,993,3.9000000000000004
2022,1,9,10,0,34.9,104,972,0,35.300000000000004,964,992,3.6
2022,1,9,11,0,36.2,112,891,7,31.470000000000002,960,991,3.3000000000000003
2022,1,9,12,0,37,79,925,7,29.39,966,989,3.1
2022,1,9,13,0,37.300000000000004,104,883,7,28.78,900,988,3.1
2022,1,9,14,0,37,233,594,7,29.23,700,988,3.2
2022,1,9,15,0,36.2,292,100,8,30.68,354,987,3.4000000000000004
2022,1,9,16,0,34.5,211,258,3,35.42,318,988,3.2
2022,1,9,17,0,31.6,87,36,8,50.67,93,988,2.2
2022,1,9,18,0,30,0,0,7,55.01,0,989,3
2022,1,9,19,0,28.900000000000002,0,0,8,57.33,0,990,4
2022,1,9,20,0,27.8,0,0,8,61.97,0,991,4.2
2022,1,9,21,0,26.700000000000003,0,0,8,68.2,0,991,3.7
2022,1,9,22,0,25.700000000000003,0,0,0,74.91,0,991,3.4000000000000004
2022,1,9,23,0,25,0,0,7,80.24,0,990,3
2022,1,10,0,0,24.400000000000002,0,0,7,84.81,0,990,2.7
2022,1,10,1,0,23.8,0,0,0,88.69,0,990,2.3000000000000003
2022,1,10,2,0,23.3,0,0,7,91.56,0,990,1.9000000000000001
2022,1,10,3,0,22.900000000000002,0,0,8,93.33,0,990,1.7000000000000002
2022,1,10,4,0,22.5,0,0,8,94.8,0,991,1.6
2022,1,10,5,0,22.8,0,0,3,92.48,0,992,2.1
2022,1,10,6,0,25.1,74,29,3,79.04,78,992,3.7
2022,1,10,7,0,28,174,298,7,64.48,285,992,4.3
2022,1,10,8,0,30.900000000000002,93,839,7,52.44,584,992,4.3
2022,1,10,9,0,33.300000000000004,129,748,8,44.34,696,991,4.2
2022,1,10,10,0,35,70,927,7,39.24,889,990,4.2
2022,1,10,11,0,36,87,994,0,36.51,1034,989,4.4
2022,1,10,12,0,36.5,105,973,0,35.5,1038,989,4.6000000000000005
2022,1,10,13,0,36.5,344,443,8,35.5,744,988,4.7
2022,1,10,14,0,35.9,30,0,6,36.5,30,987,4.7
2022,1,10,15,0,34.7,256,50,8,39.09,287,988,4.7
2022,1,10,16,0,33.2,148,467,8,43.06,343,988,4.4
2022,1,10,17,0,30.6,90,164,7,54.42,121,989,3
2022,1,10,18,0,28.900000000000002,0,0,7,61.52,0,989,3.2
2022,1,10,19,0,27.8,0,0,3,65.32000000000001,0,990,3.5
2022,1,10,20,0,26.700000000000003,0,0,7,70.5,0,991,3.4000000000000004
2022,1,10,21,0,25.8,0,0,6,75.74,0,992,3.2
2022,1,10,22,0,25.1,0,0,6,80.75,0,992,2.8000000000000003
2022,1,10,23,0,24.6,0,0,7,85.09,0,991,2.4000000000000004
2022,1,11,0,0,24.1,0,0,8,89.12,0,990,2.2
2022,1,11,1,0,23.8,0,0,0,91.67,0,990,2
2022,1,11,2,0,23.6,0,0,0,93.14,0,990,1.8
2022,1,11,3,0,23.400000000000002,0,0,0,94.22,0,990,1.7000000000000002
2022,1,11,4,0,23.200000000000003,0,0,0,95.09,0,990,1.7000000000000002
2022,1,11,5,0,23.5,0,0,0,93.55,0,991,2.1
2022,1,11,6,0,25.400000000000002,35,473,0,82.92,101,991,3.6
2022,1,11,7,0,28,60,765,0,66.92,344,992,4.4
2022,1,11,8,0,30.5,74,886,0,53.13,590,992,4.6000000000000005
2022,1,11,9,0,32.7,83,949,0,44.07,802,991,4.5
2022,1,11,10,0,34.4,89,983,0,38.300000000000004,958,991,4.4
2022,1,11,11,0,35.7,93,998,1,34.17,1044,990,4.3
2022,1,11,12,0,36.5,534,267,2,31.6,790,989,4.3
2022,1,11,13,0,36.7,486,317,3,30.5,772,988,4.3
2022,1,11,14,0,36.4,446,166,3,30.73,577,988,4.4
2022,1,11,15,0,35.300000000000004,241,611,3,32.84,622,988,4.5
2022,1,11,16,0,33.5,73,759,0,37.4,391,989,4.3
2022,1,11,17,0,30.6,48,498,0,49.26,143,990,3.2
2022,1,11,18,0,28.8,0,0,0,56.84,0,990,3.5
2022,1,11,19,0,27.700000000000003,0,0,0,62.01,0,991,3.7
2022,1,11,20,0,26.6,0,0,0,68.33,0,992,3.4000000000000004
2022,1,11,21,0,25.700000000000003,0,0,0,74.51,0,992,2.9000000000000004
2022,1,11,22,0,25,0,0,7,79.79,0,992,2.6
2022,1,11,23,0,24.400000000000002,0,0,3,84.62,0,992,2.2
2022,1,12,0,0,23.900000000000002,0,0,0,88.78,0,992,1.8
2022,1,12,1,0,23.6,0,0,0,91.10000000000001,0,991,1.6
2022,1,12,2,0,23.400000000000002,0,0,0,92.39,0,991,1.5
2022,1,12,3,0,23.200000000000003,0,0,1,93.60000000000001,0,992,1.4000000000000001
2022,1,12,4,0,23,0,0,3,94.54,0,992,1.3
2022,1,12,5,0,23.200000000000003,0,0,3,93.43,0,993,1.7000000000000002
2022,1,12,6,0,25,37,414,0,82.64,94,993,3
2022,1,12,7,0,27.400000000000002,67,720,0,69.04,333,994,3.5
2022,1,12,8,0,29.700000000000003,81,850,0,58.17,577,993,3.5
2022,1,12,9,0,31.400000000000002,96,907,0,52.160000000000004,784,993,3.3000000000000003
2022,1,12,10,0,32.5,103,943,0,49.13,938,992,3.1
2022,1,12,11,0,33,481,153,3,47.89,627,991,2.9000000000000004
2022,1,12,12,0,33.1,500,163,3,47.67,657,991,2.7
2022,1,12,13,0,32.6,114,934,0,49.14,960,990,2.5
2022,1,12,14,0,32,347,6,2,51.39,352,989,2.4000000000000004
2022,1,12,15,0,31.1,238,495,8,55.24,547,989,2.3000000000000003
2022,1,12,16,0,29.900000000000002,8,0,6,63.32,8,990,1.9000000000000001
2022,1,12,17,0,28.1,20,0,6,76.34,20,990,1.4000000000000001
2022,1,12,18,0,27,0,0,6,82.44,0,991,1.4000000000000001
2022,1,12,19,0,26.400000000000002,0,0,6,84.25,0,992,1.7000000000000002
2022,1,12,20,0,25.8,0,0,6,86.83,0,993,1.8
2022,1,12,21,0,25.400000000000002,0,0,6,88.33,0,993,1.9000000000000001
2022,1,12,22,0,24.900000000000002,0,0,6,90.39,0,993,1.8
2022,1,12,23,0,24.3,0,0,7,93.07000000000001,0,993,1.6
2022,1,13,0,0,23.900000000000002,0,0,6,94.74,0,992,1.3
2022,1,13,1,0,23.6,0,0,6,95.99000000000001,0,992,1.1
2022,1,13,2,0,23.3,0,0,7,97.23,0,992,0.9
2022,1,13,3,0,23.200000000000003,0,0,6,97.17,0,992,0.8
2022,1,13,4,0,23,0,0,6,97.63,0,992,0.8
2022,1,13,5,0,23.3,0,0,6,96.01,0,993,1.2000000000000002
2022,1,13,6,0,24.8,43,5,7,87.59,44,994,2.3000000000000003
2022,1,13,7,0,26.5,63,463,7,78.08,234,994,2.6
2022,1,13,8,0,28.200000000000003,230,414,8,69.13,471,994,2.5
2022,1,13,9,0,29.700000000000003,374,360,3,61.96,646,994,2.4000000000000004
2022,1,13,10,0,31,100,951,0,56.410000000000004,941,994,2.3000000000000003
2022,1,13,11,0,32.1,103,968,0,52.09,1027,993,2.3000000000000003
2022,1,13,12,0,32.7,106,966,0,49.6,1036,993,2.3000000000000003
2022,1,13,13,0,33,105,951,0,48.1,967,992,2.3000000000000003
2022,1,13,14,0,32.800000000000004,292,418,8,48.160000000000004,623,992,2.2
2022,1,13,15,0,32.1,155,3,6,50.25,157,992,2.1
2022,1,13,16,0,31,161,509,7,57.22,375,992,1.6
2022,1,13,17,0,29,50,486,0,72.55,143,993,1.2000000000000002
2022,1,13,18,0,27.700000000000003,0,0,7,81.15,0,993,1.2000000000000002
2022,1,13,19,0,26.900000000000002,0,0,6,83.19,0,994,1.5
2022,1,13,20,0,26.200000000000003,0,0,6,85.44,0,995,1.7000000000000002
2022,1,13,21,0,25.700000000000003,0,0,6,86.94,0,995,1.8
2022,1,13,22,0,25.200000000000003,0,0,6,88.43,0,994,1.9000000000000001
2022,1,13,23,0,24.700000000000003,0,0,6,90.06,0,994,2
2022,1,14,0,0,24.200000000000003,0,0,6,92.04,0,993,1.9000000000000001
2022,1,14,1,0,23.900000000000002,0,0,6,93.13,0,993,1.8
2022,1,14,2,0,23.6,0,0,7,94.31,0,993,1.9000000000000001
2022,1,14,3,0,23.5,0,0,3,94.48,0,993,1.9000000000000001
2022,1,14,4,0,23.3,0,0,7,95.4,0,993,1.8
2022,1,14,5,0,23.5,0,0,3,94.43,0,994,2.1
2022,1,14,6,0,24.6,40,372,0,88.9,90,994,3.1
2022,1,14,7,0,26.1,71,700,0,80.56,329,995,3.9000000000000004
2022,1,14,8,0,27.700000000000003,245,487,2,71.99,528,995,4.1000000000000005
2022,1,14,9,0,28.8,96,908,0,66.64,784,995,4
2022,1,14,10,0,29.5,103,946,0,63.65,939,994,3.8000000000000003
2022,1,14,11,0,29.900000000000002,524,237,3,62.36,751,994,3.6
2022,1,14,12,0,29.900000000000002,341,509,8,62.910000000000004,830,993,3.2
2022,1,14,13,0,29.700000000000003,134,905,1,64.45,955,992,2.9000000000000004
2022,1,14,14,0,29.200000000000003,422,303,3,68,663,992,2.4000000000000004
2022,1,14,15,0,28.6,116,797,0,73.15,617,992,1.8
2022,1,14,16,0,27.8,102,651,1,78.06,378,992,1.4000000000000001
2022,1,14,17,0,26.700000000000003,71,5,7,87.77,72,993,1
2022,1,14,18,0,26.1,0,0,6,90.37,0,993,1.1
2022,1,14,19,0,25.700000000000003,0,0,9,90.73,0,994,1.6
2022,1,14,20,0,25.3,0,0,9,91.92,0,994,2
2022,1,14,21,0,25,0,0,6,93.21000000000001,0,995,2.2
2022,1,14,22,0,24.8,0,0,6,93.63,0,994,2.3000000000000003
2022,1,14,23,0,24.5,0,0,6,94.14,0,994,2.4000000000000004
2022,1,15,0,0,24.200000000000003,0,0,6,94.19,0,993,2.4000000000000004
2022,1,15,1,0,23.8,0,0,7,94.60000000000001,0,992,2.4000000000000004
2022,1,15,2,0,23.5,0,0,7,94.86,0,992,2.1
2022,1,15,3,0,23.3,0,0,7,95.04,0,993,1.6
2022,1,15,4,0,23.200000000000003,0,0,8,94.13,0,994,1.8
2022,1,15,5,0,23.1,0,0,8,93.12,0,994,2.4000000000000004
2022,1,15,6,0,23.6,57,12,7,89.69,59,994,3.2
2022,1,15,7,0,24.8,69,711,7,81.55,329,995,4
2022,1,15,8,0,26.5,86,842,0,71.73,574,995,4.2
2022,1,15,9,0,28.400000000000002,106,892,0,63.35,781,994,3.8000000000000003
2022,1,15,10,0,30.1,207,740,8,57.410000000000004,862,994,3.2
2022,1,15,11,0,31.3,267,0,3,53.64,268,993,2.7
2022,1,15,12,0,32,513,170,3,51.49,677,992,2.2
2022,1,15,13,0,32.300000000000004,116,936,0,50.35,966,991,1.8
